TIMESTAMP,OVER36272_OPEN_PRICE_USD,OVER36272_HIGH_PRICE_USD,OVER36272_LOW_PRICE_USD,OVER36272_CLOSE_PRICE_USD,OVER36272_VOLUME_USD,OVER36272_DIVIDENDS_USD,OVER36272_STOCK_SPLITS_USD
2025-04-07 00:00:00+00:00,0.10269899666309357,0.10544200241565704,0.0985030010342598,0.10015299916267395,147,0.0,0.0
2025-04-08 00:00:00+00:00,0.10073599964380264,0.10197000205516815,0.09777999669313431,0.09855499863624573,170,0.0,0.0
2025-04-09 00:00:00+00:00,0.09855499863624573,0.10427899658679962,0.0964450016617775,0.10224399715662003,103,0.0,0.0
2025-04-10 00:00:00+00:00,0.10224399715662003,0.10386499762535095,0.09665100276470184,0.09810099750757217,47,0.0,0.0
2025-04-11 00:00:00+00:00,0.09810099750757217,0.1003360003232956,0.096950002014637,0.0988439992070198,1530,0.0,0.0
2025-04-12 00:00:00+00:00,0.0988439992070198,0.10225699841976166,0.09820199757814407,0.10141099989414215,101,0.0,0.0
2025-04-13 00:00:00+00:00,0.10141099989414215,0.10271400213241577,0.09910900145769119,0.10118000209331512,74,0.0,0.0
2025-04-14 00:00:00+00:00,0.10118000209331512,0.10407300293445587,0.10021799802780151,0.1027970016002655,2181,0.0,0.0
2025-04-15 00:00:00+00:00,0.1027970016002655,0.10406699776649475,0.10113099962472916,0.10152699798345566,57,0.0,0.0
2025-04-16 00:00:00+00:00,0.10152699798345566,0.10212100297212601,0.10035300254821777,0.10160700231790543,11759,0.0,0.0
2025-04-17 00:00:00+00:00,0.10160700231790543,0.1019119992852211,0.10038699954748154,0.10125499963760376,0,0.0,0.0
2025-04-18 00:00:00+00:00,0.10125499963760376,0.10125599801540375,0.09995300322771072,0.10036399960517883,1436,0.0,0.0
2025-04-19 00:00:00+00:00,0.10036399960517883,0.10206600278615952,0.09978900104761124,0.10191500186920166,2146,0.0,0.0
2025-04-20 00:00:00+00:00,0.10191500186920166,0.10191500186920166,0.10073400288820267,0.1012440025806427,1365,0.0,0.0
2025-04-21 00:00:00+00:00,0.1012440025806427,0.10292000323534012,0.09734699875116348,0.09736000001430511,3518,0.0,0.0
2025-04-22 00:00:00+00:00,0.09736000001430511,0.10234100371599197,0.09707900136709213,0.1019970029592514,14768,0.0,0.0
2025-04-23 00:00:00+00:00,0.1019970029592514,0.10333000123500824,0.10059799998998642,0.10112400352954865,22602,0.0,0.0
2025-04-24 00:00:00+00:00,0.10112400352954865,0.10112400352954865,0.09961599856615067,0.0997840017080307,5727,0.0,0.0
2025-04-25 00:00:00+00:00,0.0997840017080307,0.10101400315761566,0.09967900067567825,0.10030899941921234,8595,0.0,0.0
