TIMESTAMP,MLN_OPEN_PRICE_USD,MLN_HIGH_PRICE_USD,MLN_LOW_PRICE_USD,MLN_CLOSE_PRICE_USD,MLN_VOLUME_USD,MLN_DIVIDENDS_USD,MLN_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,58.09769821166992,62.74259948730469,57.040401458740234,61.407100677490234,367451,0.0,0.0
2017-11-10 00:00:00+00:00,61.35660171508789,64.25440216064453,54.770301818847656,54.770301818847656,302234,0.0,0.0
2017-11-11 00:00:00+00:00,54.496700286865234,81.2074966430664,54.47909927368164,73.05829620361328,1376080,0.0,0.0
2017-11-12 00:00:00+00:00,72.26730346679688,75.5073013305664,60.72949981689453,63.16490173339844,561220,0.0,0.0
2017-11-13 00:00:00+00:00,63.29930114746094,78.43280029296875,63.00360107421875,77.04820251464844,408701,0.0,0.0
2017-11-14 00:00:00+00:00,76.7333984375,85.38240051269531,69.44969940185547,73.53929901123047,1350920,0.0,0.0
2017-11-15 00:00:00+00:00,73.73259735107422,75.76679992675781,70.11489868164062,71.39869689941406,495609,0.0,0.0
2017-11-16 00:00:00+00:00,71.63200378417969,71.92410278320312,66.71029663085938,66.83570098876953,426625,0.0,0.0
2017-11-17 00:00:00+00:00,67.31620025634766,67.60130310058594,64.18250274658203,65.26329803466797,429369,0.0,0.0
2017-11-18 00:00:00+00:00,65.08769989013672,70.05590057373047,63.263099670410156,63.806800842285156,534814,0.0,0.0
2017-11-19 00:00:00+00:00,63.7041015625,68.72010040283203,63.07500076293945,68.37889862060547,483081,0.0,0.0
2017-11-20 00:00:00+00:00,68.3396987915039,68.40699768066406,64.96029663085938,66.61409759521484,475053,0.0,0.0
2017-11-21 00:00:00+00:00,66.42949676513672,68.41290283203125,63.65409851074219,65.0969009399414,409973,0.0,0.0
2017-11-22 00:00:00+00:00,65.19349670410156,66.83319854736328,64.22830200195312,65.9574966430664,417550,0.0,0.0
2017-11-23 00:00:00+00:00,65.73100280761719,70.82479858398438,63.25659942626953,69.2123031616211,646454,0.0,0.0
2017-11-24 00:00:00+00:00,68.6272964477539,75.28700256347656,67.6082992553711,74.60800170898438,582957,0.0,0.0
2017-11-25 00:00:00+00:00,74.47460174560547,79.57129669189453,74.44349670410156,79.57129669189453,562918,0.0,0.0
2017-11-26 00:00:00+00:00,79.00090026855469,79.13289642333984,76.08769989013672,76.76699829101562,508181,0.0,0.0
2017-11-27 00:00:00+00:00,76.85040283203125,80.36430358886719,75.90650177001953,77.66850280761719,546150,0.0,0.0
2017-11-28 00:00:00+00:00,77.67489624023438,79.66290283203125,77.1958999633789,79.39779663085938,609383,0.0,0.0
2017-11-29 00:00:00+00:00,79.44080352783203,84.40440368652344,63.12110137939453,63.12110137939453,630194,0.0,0.0
2017-11-30 00:00:00+00:00,63.85279846191406,69.07740020751953,60.370201110839844,64.24800109863281,612528,0.0,0.0
2017-12-01 00:00:00+00:00,64.26689910888672,69.38300323486328,60.850799560546875,68.90180206298828,472646,0.0,0.0
2017-12-02 00:00:00+00:00,68.89769744873047,80.50189971923828,68.86209869384766,75.8104019165039,647713,0.0,0.0
2017-12-03 00:00:00+00:00,76.05840301513672,80.40859985351562,73.42009735107422,76.11090087890625,596834,0.0,0.0
2017-12-04 00:00:00+00:00,76.34420013427734,79.8407974243164,75.7208023071289,79.66719818115234,472638,0.0,0.0
2017-12-05 00:00:00+00:00,79.7511978149414,81.27960205078125,75.88240051269531,75.88240051269531,551787,0.0,0.0
2017-12-06 00:00:00+00:00,75.15229797363281,77.99030303955078,74.33560180664062,77.35479736328125,731090,0.0,0.0
