TIMESTAMP,XRT_OPEN_PRICE_USD,XRT_HIGH_PRICE_USD,XRT_LOW_PRICE_USD,XRT_CLOSE_PRICE_USD,XRT_VOLUME_USD,XRT_DIVIDENDS_USD,XRT_STOCK_SPLITS_USD
2020-06-08 00:00:00+00:00,2.177567958831787,2.178628921508789,1.9270919561386108,1.9482120275497437,10439,0.0,0.0
2020-06-09 00:00:00+00:00,1.9490599632263184,1.962520956993103,1.9244639873504639,1.9434250593185425,10304,0.0,0.0
2020-06-10 00:00:00+00:00,1.942747950553894,1.9683949947357178,1.927319049835205,1.9567819833755493,10719,0.0,0.0
2020-06-11 00:00:00+00:00,1.9568109512329102,1.9723589420318604,1.8761420249938965,1.8845700025558472,9657,0.0,0.0
2020-06-12 00:00:00+00:00,1.8840919733047485,1.924847960472107,1.8746060132980347,1.9051339626312256,9733,0.0,0.0
2020-06-13 00:00:00+00:00,1.907410979270935,1.9229010343551636,1.8977949619293213,1.9190690517425537,10366,0.0,0.0
2020-06-14 00:00:00+00:00,1.9135440587997437,1.9250750541687012,1.6848100423812866,1.7197339534759521,9910,0.0,0.0
2020-06-15 00:00:00+00:00,1.719609022140503,1.719609022140503,1.3997620344161987,1.4061470031738281,7559,0.0,0.0
2020-06-16 00:00:00+00:00,1.406095027923584,1.42917001247406,1.3778810501098633,1.3816299438476562,7476,0.0,0.0
2020-06-17 00:00:00+00:00,1.3820979595184326,1.3905140161514282,1.3216350078582764,1.3368630409240723,6832,0.0,0.0
2020-06-18 00:00:00+00:00,1.3366039991378784,1.529373049736023,1.33256995677948,1.5144180059432983,8236,0.0,0.0
2020-06-19 00:00:00+00:00,1.513713002204895,1.5546139478683472,1.469506025314331,1.4840110540390015,8277,0.0,0.0
2020-06-20 00:00:00+00:00,1.476349949836731,1.5147299766540527,1.4684669971466064,1.4860769510269165,8175,0.0,0.0
2020-06-21 00:00:00+00:00,1.4863179922103882,1.5111559629440308,1.4827920198440552,1.4903589487075806,8218,0.0,0.0
2020-06-22 00:00:00+00:00,1.4923169612884521,1.550125002861023,1.4875370264053345,1.534490942955017,8442,0.0,0.0
2020-06-23 00:00:00+00:00,1.542762041091919,1.5580339431762695,1.5268850326538086,1.5450750589370728,7725,0.0,0.0
2020-06-24 00:00:00+00:00,1.545335054397583,1.545335054397583,1.4142719507217407,1.4261059761047363,7784,0.0,0.0
2020-06-25 00:00:00+00:00,1.4259560108184814,1.4306199550628662,1.4029279947280884,1.415213942527771,7853,0.0,0.0
2020-06-26 00:00:00+00:00,1.4150420427322388,1.420644998550415,1.4024150371551514,1.4102649688720703,8096,0.0,0.0
2020-06-27 00:00:00+00:00,1.4101779460906982,1.422834038734436,1.3853659629821777,1.3982449769973755,7404,0.0,0.0
