TIMESTAMP,ROOK_OPEN_PRICE_USD,ROOK_HIGH_PRICE_USD,ROOK_LOW_PRICE_USD,ROOK_CLOSE_PRICE_USD,ROOK_VOLUME_USD,ROOK_DIVIDENDS_USD,ROOK_STOCK_SPLITS_USD
2020-11-16 00:00:00+00:00,88.88648986816406,111.27645111083984,67.56415557861328,84.661865234375,1301418,0.0,0.0
2020-11-17 00:00:00+00:00,91.69229888916016,107.23243713378906,63.38577651977539,100.26534271240234,2341910,0.0,0.0
2020-11-18 00:00:00+00:00,100.21670532226562,115.32809448242188,84.21495056152344,94.07969665527344,1779245,0.0,0.0
2020-11-19 00:00:00+00:00,94.08935546875,182.86392211914062,88.92085266113281,154.81832885742188,9871478,0.0,0.0
2020-11-20 00:00:00+00:00,154.81976318359375,222.02236938476562,141.42286682128906,151.4810333251953,6635946,0.0,0.0
2020-11-21 00:00:00+00:00,151.47271728515625,176.73428344726562,100.1463394165039,122.2555923461914,7193908,0.0,0.0
2020-11-22 00:00:00+00:00,122.2542495727539,136.8826141357422,95.2757797241211,120.64923095703125,3403912,0.0,0.0
2020-11-23 00:00:00+00:00,120.64246368408203,144.220703125,99.73304748535156,102.20240020751953,1921810,0.0,0.0
2020-11-24 00:00:00+00:00,102.19517517089844,106.24862670898438,76.21370697021484,84.7703628540039,1990744,0.0,0.0
2020-11-25 00:00:00+00:00,84.77192687988281,85.39852905273438,68.08485412597656,72.01287841796875,1291313,0.0,0.0
2020-11-26 00:00:00+00:00,72.0093002319336,81.80267333984375,50.59596633911133,80.67349243164062,1978522,0.0,0.0
2020-11-27 00:00:00+00:00,80.68189239501953,87.57566833496094,64.74981689453125,71.59530639648438,1002314,0.0,0.0
2020-11-28 00:00:00+00:00,71.59996032714844,74.2633056640625,59.687374114990234,61.84467315673828,811867,0.0,0.0
2020-11-29 00:00:00+00:00,61.84217071533203,128.3159637451172,60.36104202270508,121.35187530517578,3423380,0.0,0.0
2020-11-30 00:00:00+00:00,121.35157012939453,123.03227233886719,84.48171997070312,104.15718841552734,2280072,0.0,0.0
2020-12-01 00:00:00+00:00,104.15642547607422,107.81903839111328,81.1895980834961,90.80795288085938,1223135,0.0,0.0
2020-12-02 00:00:00+00:00,90.79974365234375,128.48336791992188,81.22578430175781,116.44315338134766,2074131,0.0,0.0
2020-12-03 00:00:00+00:00,116.43965911865234,135.9676513671875,93.41680145263672,129.41868591308594,3138826,0.0,0.0
2020-12-04 00:00:00+00:00,129.41665649414062,130.37818908691406,95.656494140625,97.56397247314453,1126441,0.0,0.0
