TIMESTAMP,DHN_OPEN_PRICE_USD,DHN_HIGH_PRICE_USD,DHN_LOW_PRICE_USD,DHN_CLOSE_PRICE_USD,DHN_VOLUME_USD,DHN_DIVIDENDS_USD,DHN_STOCK_SPLITS_USD
2022-05-28 00:00:00+00:00,0.6053190231323242,0.640999972820282,0.4361700117588043,0.48155099153518677,263675,0.0,0.0
2022-05-29 00:00:00+00:00,0.4815419912338257,0.6144440174102783,0.32464900612831116,0.4898970127105713,310626,0.0,0.0
2022-05-30 00:00:00+00:00,0.4898810088634491,0.49158599972724915,0.4099079966545105,0.43665701150894165,280145,0.0,0.0
2022-05-31 00:00:00+00:00,0.43665799498558044,0.5167890191078186,0.41112399101257324,0.4674850106239319,109433,0.0,0.0
2022-06-01 00:00:00+00:00,0.4674929976463318,0.48766300082206726,0.4516049921512604,0.4572469890117645,81281,0.0,0.0
2022-06-02 00:00:00+00:00,0.4572480022907257,0.459524005651474,0.43082600831985474,0.4340760111808777,20782,0.0,0.0
2022-06-03 00:00:00+00:00,0.43408000469207764,0.4488860070705414,0.4301309883594513,0.4455989897251129,6876,0.0,0.0
2022-06-04 00:00:00+00:00,0.4456210136413574,0.5212600231170654,0.4280009865760803,0.45423200726509094,54402,0.0,0.0
2022-06-05 00:00:00+00:00,0.45423200726509094,0.45438799262046814,0.41960299015045166,0.4469499886035919,63662,0.0,0.0
2022-06-06 00:00:00+00:00,0.446958988904953,0.546002984046936,0.44121500849723816,0.5090780258178711,309439,0.0,0.0
2022-06-07 00:00:00+00:00,0.5090720057487488,0.5317559838294983,0.4604699909687042,0.49212801456451416,414957,0.0,0.0
2022-06-08 00:00:00+00:00,0.49207401275634766,0.5333240032196045,0.4685310125350952,0.47433900833129883,165631,0.0,0.0
2022-06-09 00:00:00+00:00,0.4743419885635376,0.4958229959011078,0.4070490002632141,0.426503986120224,126827,0.0,0.0
2022-06-10 00:00:00+00:00,0.42649999260902405,0.43964800238609314,0.3903529942035675,0.41308099031448364,109526,0.0,0.0
2022-06-11 00:00:00+00:00,0.41308701038360596,0.4140779972076416,0.40909600257873535,0.4122200012207031,22210,0.0,0.0
2022-06-12 00:00:00+00:00,0.41224199533462524,0.41423100233078003,0.41142600774765015,0.41347000002861023,497,0.0,0.0
2022-06-13 00:00:00+00:00,0.4134710133075714,0.41385799646377563,0.30668699741363525,0.30726099014282227,30735,0.0,0.0
2022-06-14 00:00:00+00:00,0.3072640001773834,0.33806300163269043,0.2450139969587326,0.2725040018558502,52855,0.0,0.0
2022-06-15 00:00:00+00:00,0.27249300479888916,0.2832059860229492,0.26469099521636963,0.2767210006713867,82544,0.0,0.0
2022-06-16 00:00:00+00:00,0.2767159938812256,0.3030650019645691,0.2672480046749115,0.2674199938774109,134280,0.0,0.0
