TIMESTAMP,UCAP_OPEN_PRICE_USD,UCAP_HIGH_PRICE_USD,UCAP_LOW_PRICE_USD,UCAP_CLOSE_PRICE_USD,UCAP_VOLUME_USD,UCAP_DIVIDENDS_USD,UCAP_STOCK_SPLITS_USD
2020-12-02 00:00:00+00:00,1.487246036529541,1.5685290098190308,1.4606950283050537,1.5566719770431519,149437,0.0,0.0
2020-12-03 00:00:00+00:00,1.5566140413284302,1.5608880519866943,1.4840359687805176,1.539322018623352,141993,0.0,0.0
2020-12-04 00:00:00+00:00,1.5392149686813354,1.563717007637024,1.4320110082626343,1.4686620235443115,148601,0.0,0.0
2020-12-05 00:00:00+00:00,1.4685139656066895,1.5429739952087402,1.4393750429153442,1.4551379680633545,148949,0.0,0.0
2020-12-06 00:00:00+00:00,1.4554109573364258,1.615813970565796,1.4449549913406372,1.5941230058670044,164972,0.0,0.0
2020-12-07 00:00:00+00:00,1.5943529605865479,2.5499939918518066,1.5688120126724243,2.128675937652588,194641,0.0,0.0
2020-12-08 00:00:00+00:00,2.12847900390625,2.3316030502319336,1.8502559661865234,2.0371100902557373,183008,0.0,0.0
2020-12-09 00:00:00+00:00,2.03700590133667,2.0799460411071777,1.9622349739074707,1.9622349739074707,185006,0.0,0.0
2020-12-10 00:00:00+00:00,1.9622479677200317,2.166210889816284,1.2586619853973389,1.879930019378662,168664,0.0,0.0
2020-12-11 00:00:00+00:00,1.8785569667816162,2.1063148975372314,1.8303049802780151,1.9289970397949219,174964,0.0,0.0
2020-12-12 00:00:00+00:00,1.9286459684371948,2.0322060585021973,1.9223339557647705,1.9397649765014648,175914,0.0,0.0
2020-12-13 00:00:00+00:00,1.939823031425476,1.9609169960021973,1.9131139516830444,1.9392720460891724,171258,0.0,0.0
2020-12-14 00:00:00+00:00,1.9393310546875,1.950773000717163,1.9198620319366455,1.9368820190429688,183447,0.0,0.0
2020-12-15 00:00:00+00:00,1.9368979930877686,1.953145980834961,1.9137909412384033,1.9282089471817017,183089,0.0,0.0
2020-12-16 00:00:00+00:00,1.9280649423599243,2.2843830585479736,1.913493037223816,2.253257989883423,164376,0.0,0.0
2020-12-17 00:00:00+00:00,2.253175973892212,2.5191149711608887,2.2261838912963867,2.2979109287261963,153861,0.0,0.0
2020-12-18 00:00:00+00:00,2.297243118286133,2.353316068649292,2.228938102722168,2.3384389877319336,143239,0.0,0.0
2020-12-19 00:00:00+00:00,2.338603973388672,2.6376090049743652,2.232896089553833,2.515726089477539,201558,0.0,0.0
2020-12-20 00:00:00+00:00,2.5156280994415283,2.6713509559631348,2.3303470611572266,2.41554594039917,202256,0.0,0.0
2020-12-21 00:00:00+00:00,2.415724039077759,2.5211760997772217,2.1623640060424805,2.3309199810028076,202285,0.0,0.0
2020-12-22 00:00:00+00:00,2.327491044998169,2.327491044998169,2.1352341175079346,2.2349019050598145,170498,0.0,0.0
2020-12-23 00:00:00+00:00,2.2339420318603516,2.263292074203491,2.167022943496704,2.2251129150390625,191447,0.0,0.0
2020-12-24 00:00:00+00:00,2.2245380878448486,2.29229998588562,2.031403064727783,2.178071975708008,172196,0.0,0.0
