TIMESTAMP,BEAST33564_OPEN_PRICE_USD,BEAST33564_HIGH_PRICE_USD,BEAST33564_LOW_PRICE_USD,BEAST33564_CLOSE_PRICE_USD,BEAST33564_VOLUME_USD,BEAST33564_DIVIDENDS_USD,BEAST33564_STOCK_SPLITS_USD
2024-10-22 00:00:00+00:00,0.06922700256109238,0.07082200050354004,0.06391499936580658,0.06612899899482727,18865,0.0,0.0
2024-10-23 00:00:00+00:00,0.06612899899482727,0.07412300258874893,0.062497999519109726,0.06875599920749664,55346,0.0,0.0
2024-10-24 00:00:00+00:00,0.06730099767446518,0.06760299950838089,0.0640610009431839,0.06608299911022186,3847,0.0,0.0
2024-10-25 00:00:00+00:00,0.06608299911022186,0.06615000218153,0.061041999608278275,0.062036000192165375,3729,0.0,0.0
2024-10-26 00:00:00+00:00,0.062036000192165375,0.062123000621795654,0.05362899973988533,0.05370499938726425,6319,0.0,0.0
2024-10-27 00:00:00+00:00,0.05370499938726425,0.05641400068998337,0.051725998520851135,0.05446600168943405,5278,0.0,0.0
2024-10-28 00:00:00+00:00,0.05446600168943405,0.05446600168943405,0.04336300119757652,0.04437899962067604,11429,0.0,0.0
2024-10-29 00:00:00+00:00,0.04437899962067604,0.06482700258493423,0.044325001537799835,0.04996800050139427,22202,0.0,0.0
2024-10-30 00:00:00+00:00,0.04996800050139427,0.05213199928402901,0.029784999787807465,0.029789000749588013,40398,0.0,0.0
2024-10-31 00:00:00+00:00,0.029789000749588013,0.02982099913060665,0.023220999166369438,0.025348000228405,15061,0.0,0.0
2024-11-01 00:00:00+00:00,0.025348000228405,0.03222699835896492,0.02528899908065796,0.025457000359892845,13949,0.0,0.0
2024-11-02 00:00:00+00:00,0.025457000359892845,0.025484999641776085,0.020945999771356583,0.023719999939203262,8067,0.0,0.0
2024-11-03 00:00:00+00:00,0.023719999939203262,0.025263000279664993,0.022738000378012657,0.024057000875473022,5953,0.0,0.0
2024-11-04 00:00:00+00:00,0.024057000875473022,0.02405799925327301,0.01642400026321411,0.01704699918627739,12058,0.0,0.0
2024-11-05 00:00:00+00:00,0.01704699918627739,0.02071000076830387,0.01704699918627739,0.02033899910748005,3792,0.0,0.0
2024-11-06 00:00:00+00:00,0.02033899910748005,0.022655000910162926,0.02033899910748005,0.022160999476909637,3980,0.0,0.0
2024-11-07 00:00:00+00:00,0.022161999717354774,0.023931000381708145,0.021782999858260155,0.023547999560832977,2956,0.0,0.0
2024-11-08 00:00:00+00:00,0.02355000004172325,0.023749999701976776,0.020502999424934387,0.02259100042283535,9821,0.0,0.0
2024-11-09 00:00:00+00:00,0.02259100042283535,0.023055000230669975,0.017976999282836914,0.01846799999475479,15039,0.0,0.0
2024-11-10 00:00:00+00:00,0.01846799999475479,0.020809000357985497,0.01846799999475479,0.01975099928677082,3652,0.0,0.0
2024-11-11 00:00:00+00:00,0.01975099928677082,0.020455000922083855,0.01817299984395504,0.01817299984395504,4312,0.0,0.0
2024-11-12 00:00:00+00:00,0.01817299984395504,0.018296999856829643,0.012369000352919102,0.01322100032120943,10143,0.0,0.0
2024-11-13 00:00:00+00:00,0.01322100032120943,0.014914000406861305,0.012934999540448189,0.013783000409603119,6866,0.0,0.0
2024-11-14 00:00:00+00:00,0.013783000409603119,0.013783000409603119,0.0077760000713169575,0.008744999766349792,12981,0.0,0.0
2024-11-15 00:00:00+00:00,0.008744999766349792,0.009878000244498253,0.006897000130265951,0.008450999855995178,14369,0.0,0.0
2024-11-16 00:00:00+00:00,0.008450999855995178,0.014258000068366528,0.008450999855995178,0.014258000068366528,11773,0.0,0.0
2024-11-17 00:00:00+00:00,0.014258000068366528,0.0170460008084774,0.014148999936878681,0.014932000078260899,8636,0.0,0.0
2024-11-18 00:00:00+00:00,0.014932000078260899,0.02068600058555603,0.014932000078260899,0.01679999940097332,12099,0.0,0.0
2024-11-19 00:00:00+00:00,0.01679999940097332,0.0178810004144907,0.014840999618172646,0.014848999679088593,4969,0.0,0.0
2024-11-20 00:00:00+00:00,0.014848999679088593,0.014883999712765217,0.011575000360608101,0.011575000360608101,5701,0.0,0.0
2024-11-21 00:00:00+00:00,0.011575000360608101,0.013744000345468521,0.011563999578356743,0.013744000345468521,3244,0.0,0.0
2024-11-22 00:00:00+00:00,0.013744000345468521,0.01881900057196617,0.013662000186741352,0.016383999958634377,9930,0.0,0.0
2024-11-23 00:00:00+00:00,0.016383999958634377,0.019750000908970833,0.016383999958634377,0.01874599978327751,3618,0.0,0.0
2024-11-24 00:00:00+00:00,0.01874599978327751,0.023439999669790268,0.015150000341236591,0.015165000222623348,23300,0.0,0.0
2024-11-25 00:00:00+00:00,0.015165000222623348,0.02124599926173687,0.015165000222623348,0.01620900072157383,13889,0.0,0.0
2024-11-26 00:00:00+00:00,0.01620900072157383,0.018617000430822372,0.013881999999284744,0.014805000275373459,9605,0.0,0.0
2024-11-27 00:00:00+00:00,0.014805000275373459,0.018178999423980713,0.014793000183999538,0.017451999709010124,6475,0.0,0.0
2024-11-28 00:00:00+00:00,0.017451999709010124,0.017451999709010124,0.016334999352693558,0.01668200083076954,1176,0.0,0.0
