TIMESTAMP,NBP_OPEN_PRICE_USD,NBP_HIGH_PRICE_USD,NBP_LOW_PRICE_USD,NBP_CLOSE_PRICE_USD,NBP_VOLUME_USD,NBP_DIVIDENDS_USD,NBP_STOCK_SPLITS_USD
2021-11-17 00:00:00+00:00,0.1069519966840744,0.10813499987125397,0.07468099892139435,0.08757899701595306,3128099,0.0,0.0
2021-11-18 00:00:00+00:00,0.08795599639415741,0.10962200164794922,0.07597599923610687,0.07602299749851227,2223801,0.0,0.0
2021-11-19 00:00:00+00:00,0.07599599659442902,0.08737099915742874,0.07545500248670578,0.07867400348186493,681182,0.0,0.0
2021-11-20 00:00:00+00:00,0.0784119963645935,0.0806180015206337,0.07054200023412704,0.07240699976682663,718647,0.0,0.0
2021-11-21 00:00:00+00:00,0.07242999970912933,0.09006399661302567,0.07076899707317352,0.08829499781131744,849767,0.0,0.0
2021-11-22 00:00:00+00:00,0.08840599656105042,0.11692599952220917,0.08818099647760391,0.10110899806022644,1241324,0.0,0.0
2021-11-23 00:00:00+00:00,0.09892799705266953,0.11297299712896347,0.08782400190830231,0.09086599946022034,703308,0.0,0.0
2021-11-24 00:00:00+00:00,0.09087599813938141,0.0925460010766983,0.08227100223302841,0.08702299743890762,384943,0.0,0.0
2021-11-25 00:00:00+00:00,0.08277200162410736,0.08735000342130661,0.08044099807739258,0.08416499942541122,224795,0.0,0.0
2021-11-26 00:00:00+00:00,0.08163999766111374,0.08274800330400467,0.07493200153112411,0.07493200153112411,163239,0.0,0.0
2021-11-27 00:00:00+00:00,0.07495900243520737,0.07604599744081497,0.07006499916315079,0.07337100058794022,110120,0.0,0.0
2021-11-28 00:00:00+00:00,0.07340600341558456,0.07360599935054779,0.06502100080251694,0.06671299785375595,108440,0.0,0.0
2021-11-29 00:00:00+00:00,0.06673400104045868,0.1701280027627945,0.06607600301504135,0.14051899313926697,1675004,0.0,0.0
2021-11-30 00:00:00+00:00,0.14049400389194489,0.14055000245571136,0.09450899809598923,0.09723500162363052,776930,0.0,0.0
2021-12-01 00:00:00+00:00,0.09724900126457214,0.10569000244140625,0.08838099986314774,0.09230200201272964,246631,0.0,0.0
2021-12-02 00:00:00+00:00,0.09228800237178802,0.09796299785375595,0.08112899959087372,0.087056003510952,216087,0.0,0.0
