TIMESTAMP,BTCF_OPEN_PRICE_USD,BTCF_HIGH_PRICE_USD,BTCF_LOW_PRICE_USD,BTCF_CLOSE_PRICE_USD,BTCF_VOLUME_USD,BTCF_DIVIDENDS_USD,BTCF_STOCK_SPLITS_USD
2024-04-01 00:00:00+00:00,1.2994149923324585,1.6344610452651978,1.2869629859924316,1.6015230417251587,327914,0.0,0.0
2024-04-02 00:00:00+00:00,1.6015230417251587,1.6143850088119507,1.4190809726715088,1.5271339416503906,264776,0.0,0.0
2024-04-03 00:00:00+00:00,1.5271339416503906,1.632660984992981,1.523555040359497,1.5352489948272705,261202,0.0,0.0
2024-04-04 00:00:00+00:00,1.5352489948272705,1.5359879732131958,1.423825979232788,1.512855052947998,238207,0.0,0.0
2024-04-05 00:00:00+00:00,1.512855052947998,1.5172699689865112,1.4590489864349365,1.4809880256652832,249246,0.0,0.0
2024-04-06 00:00:00+00:00,1.4809880256652832,1.4839849472045898,1.4056270122528076,1.4638880491256714,233847,0.0,0.0
2024-04-07 00:00:00+00:00,1.4638880491256714,1.4731440544128418,1.4500659704208374,1.469109058380127,243236,0.0,0.0
2024-04-08 00:00:00+00:00,1.469109058380127,1.469109058380127,1.4212100505828857,1.4320499897003174,238619,0.0,0.0
2024-04-09 00:00:00+00:00,1.4320499897003174,1.4881629943847656,1.417611002922058,1.4518589973449707,218918,0.0,0.0
2024-04-10 00:00:00+00:00,1.4518589973449707,1.4635599851608276,1.426293969154358,1.4627350568771362,224108,0.0,0.0
2024-04-11 00:00:00+00:00,1.4627350568771362,1.4693289995193481,1.4338899850845337,1.4353410005569458,166164,0.0,0.0
2024-04-12 00:00:00+00:00,1.4353410005569458,1.435907006263733,1.3637330532073975,1.3643360137939453,219661,0.0,0.0
2024-04-13 00:00:00+00:00,1.3643360137939453,1.3858089447021484,1.3474390506744385,1.3771400451660156,195432,0.0,0.0
2024-04-14 00:00:00+00:00,1.3771400451660156,1.3786770105361938,1.3226890563964844,1.3226890563964844,158841,0.0,0.0
2024-04-15 00:00:00+00:00,1.3238509893417358,1.4023540019989014,1.3022480010986328,1.3026100397109985,206696,0.0,0.0
2024-04-16 00:00:00+00:00,1.3026100397109985,1.3638269901275635,1.2938129901885986,1.3638269901275635,212510,0.0,0.0
2024-04-17 00:00:00+00:00,1.3649230003356934,1.399446964263916,1.3519099950790405,1.398934006690979,204557,0.0,0.0
2024-04-18 00:00:00+00:00,1.398934006690979,1.4157929420471191,1.3765449523925781,1.3837180137634277,206660,0.0,0.0
2024-04-19 00:00:00+00:00,1.3837180137634277,1.3848739862442017,1.3599740266799927,1.3675320148468018,203532,0.0,0.0
