TIMESTAMP,DADDY_OPEN_PRICE_USD,DADDY_HIGH_PRICE_USD,DADDY_LOW_PRICE_USD,DADDY_CLOSE_PRICE_USD,DADDY_VOLUME_USD,DADDY_DIVIDENDS_USD,DADDY_STOCK_SPLITS_USD
2024-05-31 00:00:00+00:00,2.6811699867248535,2.8159000873565674,2.060028076171875,2.184807062149048,214093,0.0,0.0
2024-06-01 00:00:00+00:00,2.0377390384674072,2.4709739685058594,1.7181299924850464,2.0762999057769775,189511,0.0,0.0
2024-06-02 00:00:00+00:00,2.173595905303955,2.3115880489349365,1.7689919471740723,1.9094959497451782,152856,0.0,0.0
2024-06-03 00:00:00+00:00,1.81877601146698,2.177794933319092,1.5209330320358276,1.7817540168762207,181928,0.0,0.0
2024-06-04 00:00:00+00:00,1.7615430355072021,2.5566511154174805,1.6702489852905273,2.1205430030822754,140163,0.0,0.0
2024-06-05 00:00:00+00:00,2.176647901535034,3.086376905441284,1.9115769863128662,2.3648838996887207,278557,0.0,0.0
2024-06-06 00:00:00+00:00,2.298362970352173,2.786691904067993,1.930968999862671,2.1751561164855957,182667,0.0,0.0
2024-06-07 00:00:00+00:00,2.236330032348633,2.680833101272583,1.9991430044174194,2.2243030071258545,135116,0.0,0.0
2024-06-08 00:00:00+00:00,2.2243030071258545,2.2243030071258545,1.7147910594940186,1.945369005203247,102138,0.0,0.0
2024-06-09 00:00:00+00:00,1.945369005203247,2.6793980598449707,1.7360169887542725,2.166353940963745,116642,0.0,0.0
2024-06-10 00:00:00+00:00,2.166353940963745,3.713452100753784,1.9731980562210083,3.23970103263855,251844,0.0,0.0
2024-06-11 00:00:00+00:00,3.250135898590088,3.4420199394226074,2.1932880878448486,2.7450950145721436,162132,0.0,0.0
2024-06-12 00:00:00+00:00,2.7450950145721436,4.70933198928833,2.6084818840026855,3.9056780338287354,369231,0.0,0.0
2024-06-13 00:00:00+00:00,3.9056780338287354,8.49619197845459,3.2877559661865234,6.994234085083008,959481,0.0,0.0
2024-06-14 00:00:00+00:00,6.994234085083008,9.460290908813477,4.19897985458374,5.0018391609191895,1154570,0.0,0.0
2024-06-15 00:00:00+00:00,4.9982829093933105,5.387131214141846,3.156383991241455,3.964992046356201,325396,0.0,0.0
