TIMESTAMP,MONGY_OPEN_PRICE_USD,MONGY_HIGH_PRICE_USD,MONGY_LOW_PRICE_USD,MONGY_CLOSE_PRICE_USD,MONGY_VOLUME_USD,MONGY_DIVIDENDS_USD,MONGY_STOCK_SPLITS_USD
2024-07-24 00:00:00+00:00,0.02735999971628189,0.02908400073647499,0.022057000547647476,0.023135999217629433,2890814,0.0,0.0
2024-07-25 00:00:00+00:00,0.023188000544905663,0.026233000680804253,0.018583999946713448,0.0186110008507967,2164777,0.0,0.0
2024-07-26 00:00:00+00:00,0.01860699988901615,0.02631000056862831,0.016455000266432762,0.022360999137163162,2330859,0.0,0.0
2024-07-27 00:00:00+00:00,0.022360999137163162,0.024716999381780624,0.015667999163269997,0.016143999993801117,1923375,0.0,0.0
2024-07-28 00:00:00+00:00,0.016143999993801117,0.020438000559806824,0.006173999980092049,0.012873000465333462,9495670,0.0,0.0
2024-07-29 00:00:00+00:00,0.012873000465333462,0.020010000094771385,0.01233300007879734,0.017563000321388245,3038941,0.0,0.0
2024-07-30 00:00:00+00:00,0.01755400002002716,0.018842000514268875,0.013441000133752823,0.014115000143647194,2200311,0.0,0.0
2024-07-31 00:00:00+00:00,0.014174000360071659,0.014359000138938427,0.011060000397264957,0.011358000338077545,1975292,0.0,0.0
2024-08-01 00:00:00+00:00,0.011358000338077545,0.012215999886393547,0.007780999876558781,0.012107999995350838,2660177,0.0,0.0
2024-08-02 00:00:00+00:00,0.012086999602615833,0.012191000394523144,0.008422999642789364,0.008449000306427479,1960299,0.0,0.0
2024-08-03 00:00:00+00:00,0.008449000306427479,0.008818999864161015,0.006136000156402588,0.007538999896496534,2028759,0.0,0.0
2024-08-04 00:00:00+00:00,0.007538999896496534,0.007550000213086605,0.005193000193685293,0.006120000034570694,1463238,0.0,0.0
2024-08-05 00:00:00+00:00,0.005927000194787979,0.005927000194787979,0.003636999987065792,0.004029999952763319,2356405,0.0,0.0
2024-08-06 00:00:00+00:00,0.004029999952763319,0.00673400005325675,0.004029999952763319,0.00570600014179945,2101286,0.0,0.0
