TIMESTAMP,SOLALA_OPEN_PRICE_USD,SOLALA_HIGH_PRICE_USD,SOLALA_LOW_PRICE_USD,SOLALA_CLOSE_PRICE_USD,SOLALA_VOLUME_USD,SOLALA_DIVIDENDS_USD,SOLALA_STOCK_SPLITS_USD
2024-04-18 00:00:00+00:00,0.0022060000337660313,0.0031320000998675823,0.0018629999831318855,0.002145000034943223,638532,0.0,0.0
2024-04-19 00:00:00+00:00,0.002280999906361103,0.0022909999825060368,0.0017109999898821115,0.0017259999876841903,339859,0.0,0.0
2024-04-20 00:00:00+00:00,0.0017259999876841903,0.002503999974578619,0.0016720000421628356,0.0022950000129640102,322640,0.0,0.0
2024-04-21 00:00:00+00:00,0.002297000028192997,0.002947000088170171,0.0022360000293701887,0.002725000027567148,341824,0.0,0.0
2024-04-22 00:00:00+00:00,0.0026970000471919775,0.002862999914214015,0.0022780001163482666,0.0022780001163482666,270094,0.0,0.0
2024-04-23 00:00:00+00:00,0.0022780001163482666,0.0023479999508708715,0.0017900000093504786,0.0018570000538602471,245262,0.0,0.0
2024-04-24 00:00:00+00:00,0.0019229999743402004,0.0019779999274760485,0.0015320000238716602,0.0016400000313296914,237132,0.0,0.0
2024-04-25 00:00:00+00:00,0.0016420000465586782,0.001686000032350421,0.0013229999458417296,0.001474000047892332,212642,0.0,0.0
2024-04-26 00:00:00+00:00,0.001474000047892332,0.0016479999758303165,0.001462999964132905,0.001550000044517219,204158,0.0,0.0
2024-04-27 00:00:00+00:00,0.001560000004246831,0.001560000004246831,0.0011749999830499291,0.0012379999971017241,205891,0.0,0.0
2024-04-28 00:00:00+00:00,0.0012379999971017241,0.001246000058017671,0.000981000019237399,0.0010470000561326742,218178,0.0,0.0
2024-04-29 00:00:00+00:00,0.0010470000561326742,0.0010949999559670687,0.000881000014487654,0.001088000019080937,200933,0.0,0.0
2024-04-30 00:00:00+00:00,0.001088000019080937,0.001167000038549304,0.0009120000177063048,0.0009899999713525176,181986,0.0,0.0
2024-05-01 00:00:00+00:00,0.0009899999713525176,0.0015940000303089619,0.000981000019237399,0.0015849999617785215,261146,0.0,0.0
2024-05-02 00:00:00+00:00,0.0015849999617785215,0.0018680000212043524,0.0014570000348612666,0.0015770000172778964,621258,0.0,0.0
2024-05-03 00:00:00+00:00,0.001551999943330884,0.0015670000575482845,0.0010720000136643648,0.0012400000123307109,268980,0.0,0.0
2024-05-04 00:00:00+00:00,0.0012100000167265534,0.0012379999971017241,0.001003999961540103,0.0010079999919980764,215673,0.0,0.0
2024-05-05 00:00:00+00:00,0.00101200002245605,0.0010389999952167273,0.0009640000062063336,0.000981000019237399,212937,0.0,0.0
2024-05-06 00:00:00+00:00,0.0010100000072270632,0.0010430000256747007,0.0009280000231228769,0.0009480000007897615,216442,0.0,0.0
2024-05-07 00:00:00+00:00,0.0009480000007897615,0.000990999978967011,0.0009169999975711107,0.0009840000420808792,253776,0.0,0.0
2024-05-08 00:00:00+00:00,0.000986000057309866,0.0009899999713525176,0.0009030000073835254,0.0009549999958835542,204273,0.0,0.0
2024-05-09 00:00:00+00:00,0.0009549999958835542,0.001003999961540103,0.0008559999987483025,0.0009820000268518925,246322,0.0,0.0
2024-05-10 00:00:00+00:00,0.0009820000268518925,0.0010130000300705433,0.0008849999867379665,0.000901999999769032,233046,0.0,0.0
2024-05-11 00:00:00+00:00,0.000901999999769032,0.0009079999872483313,0.0008870000019669533,0.000893999997060746,205316,0.0,0.0
2024-05-12 00:00:00+00:00,0.0008769999840296805,0.0008989999769255519,0.0008379999781027436,0.0008769999840296805,220712,0.0,0.0
2024-05-13 00:00:00+00:00,0.0008510000188834965,0.0008720000041648746,0.0007670000195503235,0.0007960000075399876,263436,0.0,0.0
2024-05-14 00:00:00+00:00,0.0008060000254772604,0.0008120000129565597,0.0006779999821446836,0.0006810000049881637,347724,0.0,0.0
2024-05-15 00:00:00+00:00,0.0006820000126026571,0.0010000000474974513,0.0006799999973736703,0.0008720000041648746,511650,0.0,0.0
2024-05-16 00:00:00+00:00,0.0009319999953731894,0.0009740000241436064,0.0007910000276751816,0.0009180000051856041,727694,0.0,0.0
2024-05-17 00:00:00+00:00,0.0008800000068731606,0.0013670000480487943,0.0008779999916441739,0.00113800005055964,845259,0.0,0.0
2024-05-18 00:00:00+00:00,0.0013930000131949782,0.0014319999609142542,0.0008549999911338091,0.0009449999779462814,710702,0.0,0.0
2024-05-19 00:00:00+00:00,0.0009720000089146197,0.0009720000089146197,0.0007869999972172081,0.0008379999781027436,443479,0.0,0.0
2024-05-20 00:00:00+00:00,0.0008410000009462237,0.0009079999872483313,0.0007409999961964786,0.0007779999868944287,435808,0.0,0.0
2024-05-21 00:00:00+00:00,0.0007779999868944287,0.0009219999774359167,0.0007050000131130219,0.0008730000117793679,400492,0.0,0.0
2024-05-22 00:00:00+00:00,0.0008670000243000686,0.000994000001810491,0.0008500000112690032,0.0008730000117793679,353977,0.0,0.0
2024-05-23 00:00:00+00:00,0.0008730000117793679,0.0008750000270083547,0.0007600000244565308,0.0007779999868944287,267628,0.0,0.0
2024-05-24 00:00:00+00:00,0.0007869999972172081,0.0007869999972172081,0.0006769999745301902,0.0007259999983943999,281591,0.0,0.0
2024-05-25 00:00:00+00:00,0.0007259999983943999,0.0007989999721758068,0.0006830000202171504,0.000775999971665442,273894,0.0,0.0
2024-05-26 00:00:00+00:00,0.0007740000146441162,0.0007900000200606883,0.000691999972332269,0.0006929999799467623,222145,0.0,0.0
2024-05-27 00:00:00+00:00,0.0006689999718219042,0.0007050000131130219,0.000645000021904707,0.0006820000126026571,246773,0.0,0.0
2024-05-28 00:00:00+00:00,0.0007060000207275152,0.0007880000048317015,0.0006670000148005784,0.0007810000097379088,257794,0.0,0.0
2024-05-29 00:00:00+00:00,0.0007830000249668956,0.0008040000102482736,0.0007190000033006072,0.0007450000266544521,229359,0.0,0.0
2024-05-30 00:00:00+00:00,0.0007399999885819852,0.0008629999938420951,0.0007120000082068145,0.0007680000271648169,288659,0.0,0.0
2024-05-31 00:00:00+00:00,0.000775999971665442,0.0009280000231228769,0.0007750000222586095,0.0008629999938420951,272244,0.0,0.0
2024-06-01 00:00:00+00:00,0.0008609999786131084,0.0008859999943524599,0.000770999991800636,0.0007719999994151294,240811,0.0,0.0
2024-06-02 00:00:00+00:00,0.0007670000195503235,0.000826000003144145,0.000750000006519258,0.0007970000151544809,228545,0.0,0.0
2024-06-03 00:00:00+00:00,0.0007970000151544809,0.0008019999950192869,0.0007130000158213079,0.0007360000163316727,180261,0.0,0.0
2024-06-04 00:00:00+00:00,0.0007360000163316727,0.0007399999885819852,0.0006990000256337225,0.0007040000054985285,200507,0.0,0.0
2024-06-05 00:00:00+00:00,0.0007040000054985285,0.0007689999765716493,0.0007029999978840351,0.0007590000168420374,240916,0.0,0.0
2024-06-06 00:00:00+00:00,0.00076299998909235,0.0008270000107586384,0.0006900000153109431,0.0007300000288523734,343140,0.0,0.0
2024-06-07 00:00:00+00:00,0.0007270000060088933,0.0007769999792799354,0.0005430000019259751,0.0005779999773949385,309529,0.0,0.0
2024-06-08 00:00:00+00:00,0.0005779999773949385,0.0006360000115819275,0.0005430000019259751,0.0006009999779053032,274011,0.0,0.0
2024-06-09 00:00:00+00:00,0.0006009999779053032,0.0006719999946653843,0.0005610000225715339,0.000653000024612993,218973,0.0,0.0
2024-06-10 00:00:00+00:00,0.0006520000169984996,0.0007089999853633344,0.0006189999985508621,0.0006730000022798777,200473,0.0,0.0
2024-06-11 00:00:00+00:00,0.000674000009894371,0.0007019999902695417,0.0006000000284984708,0.0006430000066757202,184272,0.0,0.0
2024-06-12 00:00:00+00:00,0.0006430000066757202,0.0007459999760612845,0.00060299999313429,0.0007050000131130219,256353,0.0,0.0
2024-06-13 00:00:00+00:00,0.0007050000131130219,0.0007159999804571271,0.000577000027988106,0.0005789999850094318,189945,0.0,0.0
2024-06-14 00:00:00+00:00,0.0005789999850094318,0.0006200000061653554,0.000514000013936311,0.0005310000269673765,138801,0.0,0.0
2024-06-15 00:00:00+00:00,0.0005310000269673765,0.0005600000149570405,0.0005039999959990382,0.0005159999709576368,155365,0.0,0.0
2024-06-16 00:00:00+00:00,0.0005159999709576368,0.0006220000213943422,0.0004670000053010881,0.0006009999779053032,216543,0.0,0.0
2024-06-17 00:00:00+00:00,0.0006000000284984708,0.0006099999882280827,0.0004900000058114529,0.0004990000161342323,248972,0.0,0.0
2024-06-18 00:00:00+00:00,0.0004990000161342323,0.0006120000034570694,0.00043700000969693065,0.0005869999877177179,292036,0.0,0.0
2024-06-19 00:00:00+00:00,0.0005869999877177179,0.0006070000235922635,0.0005300000193528831,0.0005569999921135604,354462,0.0,0.0
2024-06-20 00:00:00+00:00,0.0005569999921135604,0.0005879999953322113,0.0004659999976865947,0.0004710000066552311,272183,0.0,0.0
2024-06-21 00:00:00+00:00,0.0004720000142697245,0.0004959999932907522,0.0004070000140927732,0.0004459999909158796,224399,0.0,0.0
2024-06-22 00:00:00+00:00,0.0004459999909158796,0.0005290000117383897,0.0004330000083427876,0.0004920000210404396,278693,0.0,0.0
2024-06-23 00:00:00+00:00,0.0004920000210404396,0.0005879999953322113,0.0004910000134259462,0.0005559999844990671,275272,0.0,0.0
2024-06-24 00:00:00+00:00,0.0005559999844990671,0.0005869999877177179,0.0004990000161342323,0.0005159999709576368,239926,0.0,0.0
2024-06-25 00:00:00+00:00,0.0005159999709576368,0.0005559999844990671,0.000514000013936311,0.0005339999916031957,225020,0.0,0.0
2024-06-26 00:00:00+00:00,0.0005339999916031957,0.0005590000073425472,0.0005200000014156103,0.0005380000220611691,207679,0.0,0.0
2024-06-27 00:00:00+00:00,0.0005389999714680016,0.0006050000083632767,0.0005109999910928309,0.0005549999768845737,276145,0.0,0.0
2024-06-28 00:00:00+00:00,0.0005549999768845737,0.0005789999850094318,0.00047500000800937414,0.0004870000120718032,223573,0.0,0.0
2024-06-29 00:00:00+00:00,0.00048499999684281647,0.0005310000269673765,0.0004799999878741801,0.0005080000264570117,209043,0.0,0.0
2024-06-30 00:00:00+00:00,0.0005080000264570117,0.0005329999839887023,0.0005029999883845448,0.0005290000117383897,181353,0.0,0.0
2024-07-01 00:00:00+00:00,0.0005290000117383897,0.0005360000068321824,0.00047400000039488077,0.0004780000017490238,183128,0.0,0.0
