TIMESTAMP,FULA_OPEN_PRICE_USD,FULA_HIGH_PRICE_USD,FULA_LOW_PRICE_USD,FULA_CLOSE_PRICE_USD,FULA_VOLUME_USD,FULA_DIVIDENDS_USD,FULA_STOCK_SPLITS_USD
2025-03-28 00:00:00+00:00,0.005317999981343746,0.005326000042259693,0.005007999949157238,0.00508899986743927,13117,0.0,0.0
2025-03-29 00:00:00+00:00,0.00508899986743927,0.005297000054270029,0.004939999897032976,0.005090000107884407,23604,0.0,0.0
2025-03-30 00:00:00+00:00,0.005090000107884407,0.005625999998301268,0.004999999888241291,0.005117000080645084,58305,0.0,0.0
2025-03-31 00:00:00+00:00,0.005117000080645084,0.005423999857157469,0.005090999882668257,0.005177999846637249,13677,0.0,0.0
2025-04-01 00:00:00+00:00,0.005177999846637249,0.005535000003874302,0.005135000217705965,0.005369000136852264,253995,0.0,0.0
2025-04-02 00:00:00+00:00,0.005369000136852264,0.009157000109553337,0.0047240001149475574,0.004755999892950058,310055,0.0,0.0
2025-04-03 00:00:00+00:00,0.004755999892950058,0.005729000084102154,0.004279000218957663,0.0048779998905956745,81331,0.0,0.0
2025-04-04 00:00:00+00:00,0.0048779998905956745,0.0050650001503527164,0.004112000111490488,0.0044200001284480095,29765,0.0,0.0
2025-04-05 00:00:00+00:00,0.0044200001284480095,0.005038000177592039,0.0044189998880028725,0.004776999820023775,2008,0.0,0.0
2025-04-06 00:00:00+00:00,0.004776999820023775,0.004966000095009804,0.004557000007480383,0.004600999876856804,70339,0.0,0.0
2025-04-07 00:00:00+00:00,0.004600999876856804,0.004718999844044447,0.003484999993816018,0.0044639999978244305,10917,0.0,0.0
2025-04-08 00:00:00+00:00,0.0044639999978244305,0.00459099980071187,0.004395000170916319,0.004399999976158142,452,0.0,0.0
2025-04-09 00:00:00+00:00,0.004399999976158142,0.00523399980738759,0.004354999866336584,0.00522099994122982,7874,0.0,0.0
2025-04-10 00:00:00+00:00,0.00522099994122982,0.005222000181674957,0.004224999807775021,0.004389000125229359,7038,0.0,0.0
2025-04-11 00:00:00+00:00,0.004389000125229359,0.00519500020891428,0.004224999807775021,0.005187000147998333,975,0.0,0.0
2025-04-12 00:00:00+00:00,0.005187000147998333,0.005187000147998333,0.004428999964147806,0.004505000077188015,1271,0.0,0.0
2025-04-13 00:00:00+00:00,0.004505000077188015,0.004854999948292971,0.004443000070750713,0.004476999863982201,2940,0.0,0.0
2025-04-14 00:00:00+00:00,0.004476999863982201,0.004743000026792288,0.004476999863982201,0.004650999791920185,2144,0.0,0.0
2025-04-15 00:00:00+00:00,0.004650999791920185,0.004724999889731407,0.004490000195801258,0.004699000157415867,632,0.0,0.0
2025-04-16 00:00:00+00:00,0.004699000157415867,0.004925000015646219,0.004687000066041946,0.004918999969959259,359,0.0,0.0
2025-04-17 00:00:00+00:00,0.004918999969959259,0.005588000174611807,0.004850999917834997,0.004980999976396561,1326,0.0,0.0
2025-04-18 00:00:00+00:00,0.004980999976396561,0.005067000165581703,0.004323999863117933,0.004676000215113163,3890,0.0,0.0
2025-04-19 00:00:00+00:00,0.004676000215113163,0.00470399996265769,0.004650999791920185,0.004650999791920185,19,0.0,0.0
2025-04-20 00:00:00+00:00,0.004650999791920185,0.004757000133395195,0.0046179997734725475,0.004654000047594309,47,0.0,0.0
2025-04-21 00:00:00+00:00,0.004654000047594309,0.004904999863356352,0.004540000110864639,0.004672999959439039,957,0.0,0.0
2025-04-22 00:00:00+00:00,0.004672999959439039,0.0047149998135864735,0.004408000037074089,0.004503999836742878,152,0.0,0.0
2025-04-23 00:00:00+00:00,0.004503999836742878,0.004722000099718571,0.004484000150114298,0.004610999953001738,1644,0.0,0.0
2025-04-24 00:00:00+00:00,0.004610999953001738,0.004666000138968229,0.00443200021982193,0.004459999967366457,93,0.0,0.0
2025-04-25 00:00:00+00:00,0.004459999967366457,0.00455200020223856,0.0044280001893639565,0.004482999909669161,189,0.0,0.0
2025-04-26 00:00:00+00:00,0.004482999909669161,0.005127999931573868,0.004379999823868275,0.004391000140458345,506,0.0,0.0
2025-04-27 00:00:00+00:00,0.004391000140458345,0.0048050000332295895,0.004220999777317047,0.004335000179708004,309,0.0,0.0
2025-04-28 00:00:00+00:00,0.004335000179708004,0.004807000048458576,0.0043299999088048935,0.004472999833524227,153,0.0,0.0
2025-04-29 00:00:00+00:00,0.004472999833524227,0.004472999833524227,0.0044280001893639565,0.004443999845534563,50,0.0,0.0
2025-04-30 00:00:00+00:00,0.004443999845534563,0.004616000223904848,0.004308999981731176,0.004614000208675861,312,0.0,0.0
2025-05-01 00:00:00+00:00,0.004614000208675861,0.004666999913752079,0.004449999891221523,0.004581000190228224,31,0.0,0.0
2025-05-02 00:00:00+00:00,0.004581000190228224,0.004581000190228224,0.004381999839097261,0.004422999918460846,195,0.0,0.0
2025-05-03 00:00:00+00:00,0.004422999918460846,0.004474999848753214,0.004373000003397465,0.004416999872773886,384,0.0,0.0
2025-05-04 00:00:00+00:00,0.004416999872773886,0.004463000223040581,0.004184000194072723,0.004209999926388264,375,0.0,0.0
2025-05-05 00:00:00+00:00,0.004209999926388264,0.004815000109374523,0.004141000099480152,0.004246999975293875,897,0.0,0.0
2025-05-06 00:00:00+00:00,0.004246999975293875,0.004251999780535698,0.004135999828577042,0.004234999883919954,440,0.0,0.0
2025-05-07 00:00:00+00:00,0.004234999883919954,0.004453000146895647,0.004230999853461981,0.004265000112354755,1423,0.0,0.0
2025-05-08 00:00:00+00:00,0.004265000112354755,0.004877000115811825,0.004265000112354755,0.004877000115811825,2967,0.0,0.0
2025-05-09 00:00:00+00:00,0.004877000115811825,0.005181000102311373,0.004875000100582838,0.005106000229716301,301,0.0,0.0
2025-05-10 00:00:00+00:00,0.005106000229716301,0.005429999902844429,0.005061999894678593,0.0052919997833669186,532,0.0,0.0
2025-05-11 00:00:00+00:00,0.0052919997833669186,0.005563999991863966,0.0051380000077188015,0.0051380000077188015,1115,0.0,0.0
2025-05-12 00:00:00+00:00,0.0051380000077188015,0.0052999998442828655,0.004916000179946423,0.00494399992749095,4777,0.0,0.0
2025-05-13 00:00:00+00:00,0.00494399992749095,0.005113999824970961,0.004778000060468912,0.005001000128686428,6330,0.0,0.0
2025-05-14 00:00:00+00:00,0.005001000128686428,0.0050130002200603485,0.004594000056385994,0.004600999876856804,1733,0.0,0.0
