TIMESTAMP,ELF_OPEN_PRICE_USD,ELF_HIGH_PRICE_USD,ELF_LOW_PRICE_USD,ELF_CLOSE_PRICE_USD,ELF_VOLUME_USD,ELF_DIVIDENDS_USD,ELF_STOCK_SPLITS_USD
2017-12-21 00:00:00+00:00,1.1011099815368652,1.1408499479293823,1.0415899753570557,1.1209800243377686,83836704,0.0,0.0
2017-12-22 00:00:00+00:00,1.1229100227355957,1.1420799493789673,0.6328250169754028,0.8088380098342896,47206300,0.0,0.0
2017-12-23 00:00:00+00:00,0.8148930072784424,1.345770001411438,0.8148930072784424,1.0994499921798706,146587008,0.0,0.0
2017-12-24 00:00:00+00:00,1.1062699556350708,1.163599967956543,0.9096390008926392,1.031290054321289,109527000,0.0,0.0
2017-12-25 00:00:00+00:00,1.043370008468628,1.1309599876403809,1.014009952545166,1.077340006828308,141999008,0.0,0.0
2017-12-26 00:00:00+00:00,1.0732200145721436,1.1798900365829468,1.0578199625015259,1.1645300388336182,96674400,0.0,0.0
2017-12-27 00:00:00+00:00,1.164829969406128,1.165429949760437,0.956591010093689,1.0892000198364258,101350000,0.0,0.0
2017-12-28 00:00:00+00:00,1.0859800577163696,1.0874300003051758,0.8896129727363586,0.9686740040779114,83430600,0.0,0.0
2017-12-29 00:00:00+00:00,0.9792569875717163,1.064020037651062,0.9510489702224731,1.0135400295257568,104384000,0.0,0.0
2017-12-30 00:00:00+00:00,1.010450005531311,1.010450005531311,0.8259940147399902,0.886014997959137,73298200,0.0,0.0
2017-12-31 00:00:00+00:00,0.8782050013542175,1.0300099849700928,0.8537799715995789,1.0021400451660156,125966000,0.0,0.0
2018-01-01 00:00:00+00:00,0.9937840104103088,1.1067299842834473,0.9288989901542664,1.0461299419403076,102594000,0.0,0.0
2018-01-02 00:00:00+00:00,1.0438599586486816,1.1140799522399902,0.9956499934196472,1.0514600276947021,94632304,0.0,0.0
2018-01-03 00:00:00+00:00,1.0515600442886353,1.4409500360488892,1.0481599569320679,1.4409500360488892,112121000,0.0,0.0
2018-01-04 00:00:00+00:00,1.4325799942016602,1.955199956893921,1.2421799898147583,1.8265999555587769,175774000,0.0,0.0
2018-01-05 00:00:00+00:00,1.780519962310791,2.280669927597046,1.5457500219345093,1.646780014038086,145088000,0.0,0.0
2018-01-06 00:00:00+00:00,1.652690052986145,2.262190103530884,1.652690052986145,1.9790600538253784,142120000,0.0,0.0
2018-01-07 00:00:00+00:00,1.9754300117492676,2.7656800746917725,1.8681800365447998,2.398020029067993,257380992,0.0,0.0
2018-01-08 00:00:00+00:00,2.3424599170684814,2.722640037536621,1.831220030784607,2.1642799377441406,193158000,0.0,0.0
2018-01-09 00:00:00+00:00,2.169189929962158,2.5952301025390625,2.1188199520111084,2.4399499893188477,190280992,0.0,0.0
2018-01-10 00:00:00+00:00,2.4419100284576416,2.4745500087738037,1.8458600044250488,2.08378005027771,144928000,0.0,0.0
2018-01-11 00:00:00+00:00,2.0830399990081787,2.1471099853515625,1.6772700548171997,2.0062499046325684,125951000,0.0,0.0
2018-01-12 00:00:00+00:00,2.01951003074646,2.2003700733184814,1.8595800399780273,1.900230050086975,92879000,0.0,0.0
