TIMESTAMP,AIPEPE26632_OPEN_PRICE_USD,AIPEPE26632_HIGH_PRICE_USD,AIPEPE26632_LOW_PRICE_USD,AIPEPE26632_CLOSE_PRICE_USD,AIPEPE26632_VOLUME_USD,AIPEPE26632_DIVIDENDS_USD,AIPEPE26632_STOCK_SPLITS_USD
2023-07-20 00:00:00+00:00,,,,0.0,19,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,59,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,38,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,212,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,32,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,31,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,19,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,14092,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,205,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,72,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,34,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,142,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,378,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,182,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,81,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,81,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,347,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,318,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,61,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,342,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,71,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,45,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,90,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,104,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,60,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,319,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,192,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,50,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,49,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,38,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,33,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,36,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,19,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,1481,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,51,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,51,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,101,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,120,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,27,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,35,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,119,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,45,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,24093,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,88,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,3644,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,121,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,31,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,42,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,51,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,491,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,34,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,32,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,99,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,44,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,304,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,44,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,104,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,193,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,119,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,296,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,61,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,266,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,595,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,423,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,39,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,166,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,66,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,433,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,117,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,98,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,95,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,206,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,114,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,91,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,340,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,62,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,81,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,5354,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,2022,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,885,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,13636,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,15936,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,36515,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,25036,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,26768,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,24154,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,16009,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,11644,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,23130,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,133710,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,79854,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,129977,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,70674,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,71085,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,73842,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,26450,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,78968,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,94603,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,151835,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,119001,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,66214,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,30824,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,18772,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,14817,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,40081,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,673378,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,1087320,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,5767498,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,3024560,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,1844759,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,2312697,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,2378282,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,2581182,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,2105083,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,2225172,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,2210512,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,2099869,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,1788979,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,1473406,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,1455781,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,1284461,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,1104571,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,1146540,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,1132136,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,961641,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,1053029,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,1102637,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,1163551,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,971107,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,722008,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,730650,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,633887,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,1159422,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,1119547,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,1114899,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,1039986,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,1081732,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,979967,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,921057,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,937501,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,854336,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,839228,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,710768,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,717779,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,745633,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,737086,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,729464,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,766479,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,776172,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,933610,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,871502,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,951734,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,1228098,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,1311400,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,1349329,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,1465558,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,1460110,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,1739257,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,1686976,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,1685431,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,1620554,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,2012706,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,2060855,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,816222,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,278555,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,602656,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,664417,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,568838,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,549335,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,446619,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,501671,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,454290,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,967933,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,322405,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,291851,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,329258,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,353003,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,370364,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,286739,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,251355,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,224261,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,267021,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,267778,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,219734,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,189877,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,211194,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,230984,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,219873,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,248206,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,234989,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,215875,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,222386,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,222875,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,182884,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,216548,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,249878,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,306707,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,301684,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,284338,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,226386,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,178251,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,195488,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,181320,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,197800,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,205955,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,200858,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,186140,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,192334,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,208065,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,202332,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,203622,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,169119,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,166637,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,132361,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,185880,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,154938,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,141416,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,125697,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,120148,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,108859,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,95314,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,96479,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,103289,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,119345,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,122955,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,94299,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,100279,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,90976,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,83098,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,80429,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,74968,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,61821,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,37081,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,57799,0.0,0.0
