TIMESTAMP,BAT_CLOSE_PRICE_USD,BAT_OPEN_PRICE_USD,BAT_HIGH_PRICE_USD,BAT_LOW_PRICE_USD
2017-10-25,0.15472,0.15739,0.15782,0.14629
2017-10-26,0.14742,0.15472,0.15617,0.14669
2017-10-27,0.14248,0.14742,0.14805,0.14176
2017-10-28,0.15548,0.14248,0.15617,0.14077
2017-10-29,0.14737,0.15548,0.15548,0.14388
2017-10-30,0.14569,0.14737,0.14921,0.14322
2017-10-31,0.15493,0.14569,0.16689,0.14556
2017-11-01,0.14162,0.15493,0.16013,0.14077
2017-11-02,0.1672,0.14162,0.1672,0.1299
2017-11-03,0.14765,0.1672,0.16803,0.13081
2017-11-04,0.14016,0.14765,0.1482,0.13911
2017-11-05,0.14056,0.14016,0.14348,0.13965
2017-11-06,0.13767,0.14056,0.14261,0.13546
2017-11-07,0.14122,0.13767,0.14418,0.137
2017-11-08,0.14662,0.14122,0.15248,0.13979
2017-11-09,0.15908,0.14662,0.1655,0.14662
2017-11-10,0.13906,0.15908,0.16003,0.13537
2017-11-11,0.13569,0.13906,0.14512,0.13075
2017-11-12,0.12842,0.13569,0.13628,0.11987
2017-11-13,0.14176,0.12721,0.1482,0.12612
2017-11-14,0.14609,0.14176,0.14665,0.1357
2017-11-15,0.14211,0.14609,0.14665,0.13835
2017-11-16,0.16515,0.14211,0.16631,0.14077
2017-11-17,0.16115,0.16515,0.17736,0.15567
2017-11-18,0.16286,0.16115,0.16442,0.15633
2017-11-19,0.16024,0.16286,0.16481,0.15798
2017-11-20,0.15885,0.16024,0.164,0.15743
2017-11-21,0.15759,0.15885,0.16587,0.15545
2017-11-22,0.16929,0.15759,0.16983,0.15578
2017-11-23,0.15879,0.16929,0.16929,0.15793
2017-11-24,0.15914,0.15879,0.16076,0.15578
2017-11-25,0.16373,0.15914,0.164,0.15578
2017-11-26,0.17387,0.16373,0.17493,0.16189
2017-11-27,0.18396,0.17387,0.18404,0.17314
2017-11-28,0.19531,0.18396,0.19549,0.18219
2017-11-29,0.1547,0.19483,0.20621,0.1547
2017-11-30,0.15943,0.1547,0.17246,0.14176
2017-12-01,0.17102,0.15943,0.17102,0.15438
2017-12-02,0.16984,0.17102,0.17465,0.16764
2017-12-03,0.16723,0.16984,0.178,0.16189
2017-12-04,0.18978,0.16798,0.19875,0.16723
2017-12-05,0.21721,0.18978,0.21765,0.18529
2017-12-06,0.19895,0.21721,0.21917,0.19279
2017-12-07,0.16359,0.19895,0.20095,0.15202
2017-12-08,0.18103,0.16359,0.18212,0.1602
2017-12-09,0.1788,0.18103,0.1938,0.17324
2017-12-10,0.17142,0.1788,0.1788,0.15688
2017-12-11,0.20758,0.17142,0.22763,0.17142
2017-12-12,0.23075,0.20758,0.23586,0.19895
2017-12-13,0.22565,0.23075,0.23504,0.21484
2017-12-14,0.23349,0.22565,0.23751,0.21484
2017-12-15,0.23125,0.23349,0.23543,0.20459
2017-12-16,0.25952,0.23125,0.26301,0.23033
2017-12-17,0.30635,0.25952,0.33802,0.25952
2017-12-18,0.37758,0.30635,0.42608,0.30511
2017-12-19,0.34857,0.37758,0.40703,0.33666
2017-12-20,0.32893,0.34857,0.35497,0.28414
2017-12-21,0.27316,0.32893,0.33567,0.21495
2017-12-22,0.32119,0.27316,0.32642,0.22159
2017-12-23,0.3325,0.32241,0.36249,0.32119
2017-12-24,0.35497,0.3325,0.35497,0.28413
2017-12-25,0.38258,0.35497,0.44547,0.34107
2017-12-26,0.39362,0.38258,0.43319,0.33556
2017-12-27,0.39833,0.39362,0.45,0.38104
2017-12-28,0.3699,0.39833,0.39833,0.32913
2017-12-29,0.37871,0.3699,0.39435,0.35723
2017-12-30,0.34717,0.37871,0.38066,0.31885
2017-12-31,0.40862,0.34717,0.42815,0.34403
2018-01-01,0.46905,0.40862,0.47273,0.38911
2018-01-02,0.51685,0.46905,0.5804,0.46718
2018-01-03,0.56689,0.51685,0.61007,0.47819
2018-01-04,0.59981,0.56488,0.62203,0.5255
2018-01-05,0.56156,0.59981,0.63619,0.53438
2018-01-06,0.66782,0.56156,0.73675,0.55765
2018-01-07,0.75763,0.66782,0.82103,0.66782
2018-01-08,0.84111,0.75384,0.89418,0.58153
2018-01-09,0.87343,0.84641,0.93931,0.8184
2018-01-10,0.78457,0.87432,0.8757,0.69254
2018-01-11,0.64493,0.77989,0.79007,0.62112
2018-01-12,0.6872,0.64493,0.72347,0.63397
2018-01-13,0.72219,0.6872,0.75235,0.65488
2018-01-14,0.63857,0.72219,0.73675,0.61664
2018-01-15,0.67647,0.63857,0.71145,0.59385
2018-01-16,0.46456,0.67749,0.67749,0.37183
2018-01-17,0.5769,0.46178,0.5769,0.36412
2018-01-18,0.55775,0.5769,0.6345,0.55377
2018-01-19,0.58298,0.55775,0.60642,0.52918
2018-01-20,0.6563,0.58298,0.68051,0.58298
2018-01-21,0.54936,0.6563,0.6563,0.5255
2018-01-22,0.50349,0.54936,0.5689,0.46827
2018-01-23,0.56296,0.50349,0.56296,0.48323
2018-01-24,0.54654,0.56296,0.60887,0.52918
2018-01-25,0.56707,0.54654,0.57048,0.54228
2018-01-26,0.55515,0.56707,0.56707,0.50609
2018-01-27,0.66178,0.55515,0.66467,0.55184
2018-01-28,0.66642,0.66178,0.67277,0.6357
2018-01-29,0.60432,0.66642,0.67153,0.59588
2018-01-30,0.5182,0.60432,0.61007,0.5182
2018-01-31,0.50872,0.5182,0.52712,0.49126
2018-02-01,0.4578,0.50928,0.51882,0.42573
2018-02-02,0.41032,0.45452,0.45621,0.35515
2018-02-03,0.44234,0.41032,0.45766,0.38489
2018-02-04,0.38845,0.44234,0.45382,0.37321
2018-02-05,0.3,0.38845,0.39396,0.29401
2018-02-06,0.35027,0.3,0.37901,0.23498
2018-02-07,0.33794,0.35028,0.37358,0.3161
2018-02-08,0.37383,0.33794,0.39093,0.33794
2018-02-09,0.39037,0.37383,0.39259,0.34691
2018-02-10,0.36152,0.39037,0.40143,0.34187
2018-02-11,0.33666,0.36152,0.36225,0.31684
2018-02-12,0.37835,0.33666,0.38408,0.3362
2018-02-13,0.34318,0.37835,0.37836,0.32833
2018-02-14,0.38992,0.34318,0.39452,0.32964
2018-02-15,0.41373,0.38992,0.42139,0.38074
2018-02-16,0.42274,0.41375,0.42971,0.40706
2018-02-17,0.47544,0.42274,0.47846,0.41907
2018-02-18,0.41342,0.47544,0.48345,0.41258
2018-02-19,0.42435,0.41342,0.43629,0.40023
2018-02-20,0.39025,0.42435,0.4375,0.38956
2018-02-21,0.36521,0.39025,0.40191,0.36089
2018-02-22,0.3409,0.36521,0.38198,0.33733
2018-02-23,0.35319,0.3409,0.36094,0.33568
2018-02-24,0.34244,0.35319,0.36143,0.3382
2018-02-25,0.35501,0.34244,0.37552,0.33623
2018-02-26,0.36349,0.35501,0.37214,0.34744
2018-02-27,0.36662,0.36349,0.37198,0.35927
2018-02-28,0.34183,0.36662,0.37264,0.34183
2018-03-01,0.37734,0.34183,0.39844,0.32838
2018-03-02,0.4015,0.37734,0.41063,0.37166
2018-03-03,0.38235,0.4015,0.40238,0.37226
2018-03-04,0.37382,0.38235,0.3836,0.36492
2018-03-05,0.37584,0.37382,0.38547,0.37035
2018-03-06,0.33775,0.37458,0.37458,0.33644
2018-03-07,0.29719,0.33775,0.34421,0.28554
2018-03-08,0.27049,0.29719,0.30866,0.26924
2018-03-09,0.25016,0.27049,0.27942,0.2296
2018-03-10,0.26127,0.25016,0.28531,0.25016
2018-03-11,0.27065,0.261,0.27459,0.25403
2018-03-12,0.25786,0.27065,0.274,0.2529
2018-03-13,0.24694,0.25786,0.26288,0.24541
2018-03-14,0.2207,0.24694,0.24903,0.21909
2018-03-15,0.19611,0.2207,0.22706,0.19321
2018-03-16,0.1975,0.19611,0.20072,0.19203
2018-03-17,0.18956,0.1975,0.19935,0.18428
2018-03-18,0.1842,0.18956,0.18964,0.15803
2018-03-19,0.20116,0.1842,0.20329,0.17959
2018-03-20,0.21284,0.20116,0.21423,0.19515
2018-03-21,0.20216,0.21284,0.22634,0.20215
2018-03-22,0.20353,0.20216,0.21828,0.19363
2018-03-23,0.20699,0.20353,0.20784,0.19472
2018-03-24,0.21637,0.20686,0.22975,0.20686
2018-03-25,0.2111,0.21637,0.21639,0.20474
2018-03-26,0.21592,0.2111,0.22885,0.18554
2018-03-27,0.22884,0.21592,0.2584,0.20649
2018-03-28,0.22124,0.22884,0.22886,0.21693
2018-03-29,0.18826,0.22124,0.22124,0.18736
2018-03-30,0.18122,0.18826,0.19471,0.17858
2018-03-31,0.18917,0.18122,0.19008,0.18122
2018-04-01,0.18487,0.18914,0.19224,0.17374
2018-04-02,0.19329,0.18487,0.1954,0.1842
2018-04-03,0.21261,0.1933,0.22544,0.19329
2018-04-04,0.1854,0.21261,0.21301,0.1854
2018-04-05,0.18563,0.18629,0.20986,0.17819
2018-04-06,0.1799,0.18563,0.18827,0.17988
2018-04-07,0.19145,0.1799,0.19468,0.1799
2018-04-08,0.19866,0.19145,0.19921,0.19145
2018-04-09,0.18573,0.19866,0.20056,0.18377
2018-04-10,0.19417,0.18573,0.19482,0.18226
2018-04-11,0.20615,0.19417,0.20724,0.19417
2018-04-12,0.23104,0.20615,0.23104,0.19951
2018-04-13,0.24269,0.23104,0.25733,0.22456
2018-04-14,0.25456,0.24269,0.25867,0.23866
2018-04-15,0.26182,0.25456,0.26192,0.25456
2018-04-16,0.26815,0.26182,0.26951,0.25874
2018-04-17,0.27179,0.26815,0.28199,0.25926
2018-04-18,0.35684,0.27179,0.38976,0.27054
2018-04-19,0.38151,0.35684,0.38914,0.35168
2018-04-20,0.40069,0.38151,0.40851,0.35558
2018-04-21,0.39865,0.40069,0.40439,0.37116
2018-04-22,0.41527,0.39865,0.42811,0.38727
2018-04-23,0.41371,0.41527,0.43022,0.41211
2018-04-24,0.45127,0.41371,0.45204,0.41314
2018-04-25,0.3932,0.45127,0.45127,0.37447
2018-04-26,0.41985,0.3932,0.4199,0.38893
2018-04-27,0.41337,0.41985,0.42721,0.40909
2018-04-28,0.42799,0.41337,0.44629,0.36719
2018-04-29,0.43313,0.42799,0.44592,0.42103
2018-04-30,0.43059,0.43313,0.45491,0.42095
2018-05-01,0.45525,0.43059,0.45648,0.41382
2018-05-02,0.4558,0.45525,0.47749,0.45394
2018-05-03,0.4759,0.4559,0.47845,0.44086
2018-05-04,0.45584,0.4759,0.4759,0.44944
2018-05-05,0.43302,0.4559,0.45857,0.43152
2018-05-06,0.41187,0.43294,0.43684,0.40554
2018-05-07,0.38788,0.41187,0.41661,0.37435
2018-05-08,0.37477,0.40013,0.40027,0.36902
2018-05-09,0.36238,0.37478,0.37478,0.35146
2018-05-10,0.36919,0.36238,0.37498,0.35809
2018-05-11,0.32578,0.36919,0.36922,0.30241
2018-05-12,0.32627,0.32578,0.33374,0.30672
2018-05-13,0.34932,0.33309,0.35135,0.32658
2018-05-14,0.36089,0.34932,0.36705,0.33867
2018-05-15,0.34687,0.36099,0.36952,0.34558
2018-05-16,0.34455,0.34691,0.34885,0.3293
2018-05-17,0.32115,0.34457,0.36003,0.32013
2018-05-18,0.317,0.32115,0.3217,0.31431
2018-05-19,0.30018,0.317,0.31963,0.29976
2018-05-20,0.30604,0.30018,0.3095,0.2985
2018-05-21,0.29954,0.30604,0.30663,0.29861
2018-05-22,0.28092,0.29954,0.30299,0.27999
2018-05-23,0.26438,0.28093,0.28183,0.25894
2018-05-24,0.27626,0.26444,0.28047,0.25543
2018-05-25,0.26278,0.27627,0.27638,0.2571
2018-05-26,0.26109,0.26287,0.26869,0.25948
2018-05-27,0.26169,0.26111,0.2657,0.25593
2018-05-28,0.22038,0.26169,0.26534,0.22038
2018-05-29,0.243,0.22039,0.24433,0.21819
2018-05-30,0.24189,0.24303,0.24956,0.23781
2018-05-31,0.24232,0.24164,0.24602,0.23888
2018-06-01,0.23794,0.24234,0.2438,0.23359
2018-06-02,0.24447,0.23796,0.24768,0.23699
2018-06-03,0.25005,0.24512,0.25065,0.24432
2018-06-04,0.27221,0.25007,0.27759,0.24875
2018-06-05,0.26135,0.27223,0.27557,0.2538
2018-06-06,0.25471,0.26135,0.26227,0.25221
2018-06-07,0.25469,0.25471,0.25757,0.25109
2018-06-08,0.24607,0.25471,0.25563,0.24542
2018-06-09,0.24365,0.24608,0.25107,0.24359
2018-06-10,0.21756,0.24366,0.24376,0.21659
2018-06-11,0.21104,0.21757,0.22207,0.20796
2018-06-12,0.19748,0.21105,0.21181,0.195
2018-06-13,0.19048,0.19748,0.19845,0.18876
2018-06-14,0.20502,0.19048,0.20641,0.18996
2018-06-15,0.21031,0.20504,0.21397,0.20081
2018-06-16,0.21245,0.21032,0.21512,0.20872
2018-06-17,0.20937,0.21246,0.217,0.20896
2018-06-18,0.21764,0.20937,0.21772,0.20691
2018-06-19,0.23295,0.21766,0.23711,0.21381
2018-06-20,0.24192,0.23297,0.24273,0.22762
2018-06-21,0.28473,0.24192,0.28695,0.24192
2018-06-22,0.23415,0.28483,0.28812,0.23016
2018-06-23,0.23822,0.23424,0.23868,0.2332
2018-06-24,0.214,0.23822,0.23833,0.19534
2018-06-25,0.22363,0.21403,0.23347,0.21111
2018-06-26,0.19961,0.22364,0.22367,0.19525
2018-06-27,0.19529,0.19962,0.19962,0.19079
2018-06-28,0.18958,0.1953,0.19564,0.1887
2018-06-29,0.19457,0.18958,0.1984,0.18585
2018-06-30,0.20567,0.19492,0.20591,0.19407
2018-07-01,0.21169,0.20571,0.21396,0.20395
2018-07-02,0.21659,0.21167,0.21754,0.20336
2018-07-03,0.20865,0.21659,0.21817,0.20865
2018-07-04,0.22659,0.20865,0.22856,0.207
2018-07-05,0.22295,0.22659,0.22985,0.21789
2018-07-06,0.23561,0.22295,0.23647,0.21947
2018-07-07,0.23964,0.23561,0.23969,0.23378
2018-07-08,0.26267,0.23964,0.26423,0.23964
2018-07-09,0.25778,0.26267,0.26287,0.25742
2018-07-10,0.24036,0.25778,0.25791,0.23058
2018-07-11,0.25503,0.24037,0.25523,0.24037
2018-07-12,0.24305,0.25503,0.25577,0.24034
2018-07-13,0.28988,0.24305,0.29052,0.24301
2018-07-14,0.30498,0.28988,0.32778,0.28545
2018-07-15,0.30751,0.30498,0.32285,0.29829
2018-07-16,0.32708,0.30751,0.3301,0.30744
2018-07-17,0.34726,0.32708,0.3535,0.32613
2018-07-18,0.35013,0.34726,0.37163,0.34632
2018-07-19,0.33335,0.35013,0.36233,0.33255
2018-07-20,0.29416,0.33335,0.33474,0.28947
2018-07-21,0.30413,0.29416,0.30712,0.28827
2018-07-22,0.32131,0.30413,0.33077,0.3019
2018-07-23,0.3398,0.32131,0.39781,0.30607
2018-07-24,0.32738,0.3398,0.37719,0.32324
2018-07-25,0.32601,0.32738,0.32825,0.30325
2018-07-26,0.30386,0.32601,0.33463,0.29893
2018-07-27,0.32465,0.30386,0.32569,0.29915
2018-07-28,0.32234,0.32465,0.32471,0.32041
2018-07-29,0.31647,0.32234,0.32683,0.31367
2018-07-30,0.30089,0.31647,0.31796,0.29275
2018-07-31,0.27896,0.30089,0.30089,0.27637
2018-08-01,0.28493,0.27896,0.28493,0.2656
2018-08-02,0.26435,0.28493,0.29215,0.26435
2018-08-03,0.26349,0.26435,0.26818,0.24889
2018-08-04,0.24786,0.26349,0.26759,0.2459
2018-08-05,0.25202,0.24786,0.25611,0.24599
2018-08-06,0.26948,0.25202,0.26991,0.25202
2018-08-07,0.2629,0.26948,0.30162,0.26185
2018-08-08,0.224,0.2629,0.2629,0.21391
2018-08-09,0.24458,0.224,0.24492,0.22049
2018-08-10,0.21822,0.24458,0.24571,0.21467
2018-08-11,0.21767,0.21822,0.22114,0.19823
2018-08-12,0.2085,0.21767,0.21783,0.20804
2018-08-13,0.18861,0.20849,0.21944,0.18861
2018-08-14,0.1871,0.18794,0.18794,0.15693
2018-08-15,0.18754,0.1871,0.20335,0.1871
2018-08-16,0.19496,0.18754,0.20289,0.18281
2018-08-17,0.22401,0.19496,0.22402,0.19496
2018-08-18,0.2069,0.22401,0.22829,0.19643
2018-08-19,0.22093,0.2069,0.22808,0.20439
2018-08-20,0.19653,0.22093,0.22508,0.19649
2018-08-21,0.21021,0.19653,0.21082,0.19441
2018-08-22,0.19601,0.21021,0.21947,0.19321
2018-08-23,0.20809,0.19601,0.20834,0.19601
2018-08-24,0.20905,0.20809,0.20996,0.20306
2018-08-25,0.21067,0.20905,0.21127,0.20677
2018-08-26,0.20887,0.21067,0.21126,0.2053
2018-08-27,0.22239,0.20887,0.22239,0.20813
2018-08-28,0.23255,0.22239,0.23293,0.22239
2018-08-29,0.22226,0.23255,0.23348,0.22024
2018-08-30,0.21324,0.22226,0.22326,0.20943
2018-08-31,0.21793,0.21324,0.21994,0.21205
2018-09-01,0.22836,0.21793,0.23061,0.21793
2018-09-02,0.22989,0.22836,0.2331,0.22526
2018-09-03,0.22863,0.22989,0.23202,0.22696
2018-09-04,0.23061,0.22863,0.23283,0.22683
2018-09-05,0.18395,0.23061,0.23982,0.18395
2018-09-06,0.18139,0.18382,0.18401,0.17418
2018-09-07,0.17393,0.18139,0.18486,0.17336
2018-09-08,0.15775,0.17393,0.17713,0.15764
2018-09-09,0.15691,0.15775,0.16508,0.15265
2018-09-10,0.15211,0.15691,0.15896,0.15112
2018-09-11,0.1481,0.15211,0.15635,0.14524
2018-09-12,0.14617,0.1481,0.14929,0.13309
2018-09-13,0.16491,0.14617,0.1654,0.14617
2018-09-14,0.15438,0.16491,0.16773,0.1514
2018-09-15,0.16301,0.15443,0.16421,0.15354
2018-09-16,0.15655,0.16301,0.16301,0.15553
2018-09-17,0.14365,0.15655,0.16438,0.14223
2018-09-18,0.14776,0.14365,0.15237,0.14271
2018-09-19,0.14842,0.14776,0.15051,0.14108
2018-09-20,0.16533,0.14842,0.16712,0.14842
2018-09-21,0.17909,0.16533,0.17936,0.16153
2018-09-22,0.17753,0.17909,0.18209,0.16811
2018-09-23,0.17492,0.17753,0.17894,0.17189
2018-09-24,0.16436,0.17492,0.17564,0.16376
2018-09-25,0.15945,0.16436,0.16454,0.15232
2018-09-26,0.16408,0.15945,0.16555,0.15798
2018-09-27,0.17333,0.16408,0.17434,0.1614
2018-09-28,0.16703,0.17333,0.17474,0.16703
2018-09-29,0.1678,0.16703,0.17007,0.16056
2018-09-30,0.17059,0.1678,0.17619,0.1667
2018-10-01,0.16955,0.17059,0.17352,0.16564
2018-10-02,0.17238,0.16955,0.176,0.16858
2018-10-03,0.16308,0.17238,0.17416,0.16308
2018-10-04,0.17202,0.16308,0.18372,0.16308
2018-10-05,0.18349,0.17202,0.18499,0.17202
2018-10-06,0.1723,0.18349,0.18868,0.17219
2018-10-07,0.17517,0.1723,0.1773,0.16881
2018-10-08,0.17765,0.17517,0.1886,0.17351
2018-10-09,0.18168,0.17765,0.18597,0.17765
2018-10-10,0.18457,0.18168,0.18534,0.17488
2018-10-11,0.16174,0.18457,0.18786,0.15473
2018-10-12,0.18005,0.16174,0.19173,0.16174
2018-10-13,0.1771,0.18005,0.18695,0.17363
2018-10-14,0.1768,0.1771,0.17927,0.1735
2018-10-15,0.1841,0.1768,0.19482,0.17211
2018-10-16,0.19269,0.1841,0.19404,0.18398
2018-10-17,0.2211,0.19269,0.22773,0.19147
2018-10-18,0.2114,0.2211,0.22124,0.20454
2018-10-19,0.23705,0.2114,0.24761,0.20922
2018-10-20,0.23505,0.23705,0.25963,0.23179
2018-10-21,0.26665,0.23505,0.27536,0.23505
2018-10-22,0.27534,0.26665,0.30483,0.25265
2018-10-23,0.25573,0.27534,0.28704,0.25105
2018-10-24,0.28123,0.25573,0.28932,0.25498
2018-10-25,0.27279,0.28123,0.28127,0.26148
2018-10-26,0.26702,0.27279,0.27725,0.26628
2018-10-27,0.24281,0.26702,0.26763,0.24137
2018-10-28,0.25074,0.24281,0.25742,0.24262
2018-10-29,0.23404,0.25074,0.25119,0.22767
2018-10-30,0.24787,0.23404,0.26002,0.23377
2018-10-31,0.2507,0.24787,0.25295,0.23928
2018-11-01,0.25599,0.2507,0.25599,0.2443
2018-11-02,0.30829,0.25599,0.33912,0.25599
2018-11-03,0.29084,0.30829,0.31111,0.28675
2018-11-04,0.2947,0.29084,0.29993,0.28928
2018-11-05,0.31064,0.2947,0.32689,0.29217
2018-11-06,0.31992,0.31064,0.31992,0.30311
2018-11-07,0.34025,0.31992,0.34975,0.31386
2018-11-08,0.30708,0.34025,0.38664,0.30622
2018-11-09,0.27995,0.30708,0.32129,0.27091
2018-11-10,0.27819,0.27995,0.28534,0.2668
2018-11-11,0.25773,0.27819,0.28052,0.25145
2018-11-12,0.25038,0.25773,0.26395,0.24596
2018-11-13,0.24773,0.25038,0.27099,0.24549
2018-11-14,0.2187,0.24773,0.25056,0.19565
2018-11-15,0.2176,0.2187,0.22149,0.18557
2018-11-16,0.22451,0.2176,0.23349,0.21116
2018-11-17,0.21614,0.22451,0.22612,0.21407
2018-11-18,0.2186,0.21614,0.22502,0.21604
2018-11-19,0.18512,0.2186,0.21883,0.17633
2018-11-20,0.16499,0.18512,0.18974,0.14908
2018-11-21,0.17618,0.16499,0.17618,0.15814
2018-11-22,0.17184,0.17618,0.1878,0.17184
2018-11-23,0.16586,0.17184,0.1749,0.1602
2018-11-24,0.14947,0.16586,0.17127,0.1437
2018-11-25,0.14927,0.14947,0.15192,0.12937
2018-11-26,0.13781,0.14927,0.16171,0.13544
2018-11-27,0.1435,0.13781,0.14654,0.13375
2018-11-28,0.17038,0.1435,0.17164,0.1435
2018-11-29,0.17033,0.17038,0.17929,0.16016
2018-11-30,0.16921,0.17033,0.17376,0.15864
2018-12-01,0.17631,0.16921,0.17769,0.16289
2018-12-02,0.18213,0.17631,0.18213,0.17386
2018-12-03,0.16818,0.18213,0.18289,0.16049
2018-12-04,0.16353,0.16818,0.1697,0.16049
2018-12-05,0.14897,0.16353,0.16639,0.14738
2018-12-06,0.12793,0.14897,0.15583,0.12793
2018-12-07,0.12935,0.12793,0.13723,0.12188
2018-12-08,0.13774,0.12935,0.14272,0.12935
2018-12-09,0.1434,0.13774,0.15147,0.13697
2018-12-10,0.13573,0.1434,0.14603,0.13455
2018-12-11,0.13804,0.13573,0.14141,0.1349
2018-12-12,0.14273,0.13912,0.14508,0.13849
2018-12-13,0.13398,0.14273,0.14303,0.13286
2018-12-14,0.13221,0.13398,0.13564,0.13084
2018-12-15,0.12619,0.13221,0.13422,0.12291
2018-12-16,0.13069,0.12619,0.133,0.12598
2018-12-17,0.13977,0.13069,0.14532,0.12893
2018-12-18,0.1401,0.13977,0.14373,0.13271
2018-12-19,0.13738,0.1401,0.14736,0.13588
2018-12-20,0.14951,0.13738,0.14953,0.1363
2018-12-21,0.13955,0.14951,0.15194,0.13707
2018-12-22,0.14595,0.13955,0.15338,0.13932
2018-12-23,0.1463,0.14595,0.15129,0.14549
2018-12-24,0.15077,0.1463,0.16028,0.1463
2018-12-25,0.13576,0.15077,0.15087,0.13208
2018-12-26,0.13978,0.13576,0.14301,0.13576
2018-12-27,0.12929,0.13978,0.14165,0.1291
2018-12-28,0.13802,0.12929,0.1441,0.12889
2018-12-29,0.13732,0.13802,0.14092,0.1348
2018-12-30,0.13845,0.13732,0.13956,0.13359
2018-12-31,0.12528,0.13845,0.14035,0.12504
2019-01-01,0.13176,0.12528,0.1324,0.12528
2019-01-02,0.1345,0.13176,0.13676,0.13176
2019-01-03,0.13281,0.1345,0.13665,0.13132
2019-01-04,0.13901,0.13281,0.1398,0.13275
2019-01-05,0.13815,0.13901,0.14222,0.13557
2019-01-06,0.14545,0.13815,0.14621,0.13402
2019-01-07,0.13816,0.14545,0.14558,0.138
2019-01-08,0.13922,0.13816,0.14125,0.13338
2019-01-09,0.14168,0.13922,0.14586,0.13892
2019-01-10,0.12453,0.14168,0.14243,0.12006
2019-01-11,0.12986,0.12453,0.13174,0.12344
2019-01-12,0.13312,0.13001,0.13501,0.12752
2019-01-13,0.11983,0.13312,0.13338,0.11949
2019-01-14,0.12562,0.11983,0.12616,0.11883
2019-01-15,0.12014,0.12562,0.12674,0.11972
2019-01-16,0.12436,0.12014,0.12501,0.12014
2019-01-17,0.12746,0.12436,0.12831,0.12272
2019-01-18,0.12458,0.12746,0.1327,0.12446
2019-01-19,0.12917,0.12458,0.13184,0.12458
2019-01-20,0.12226,0.12917,0.13218,0.1202
2019-01-21,0.12029,0.12226,0.12701,0.12029
2019-01-22,0.12378,0.12029,0.12483,0.11858
2019-01-23,0.12148,0.12378,0.12622,0.12148
2019-01-24,0.1224,0.12148,0.1245,0.12148
2019-01-25,0.1274,0.1224,0.12813,0.11752
2019-01-26,0.12569,0.1274,0.1279,0.12471
