TIMESTAMP,BUZZ35188_OPEN_PRICE_USD,BUZZ35188_HIGH_PRICE_USD,BUZZ35188_LOW_PRICE_USD,BUZZ35188_CLOSE_PRICE_USD,BUZZ35188_VOLUME_USD,BUZZ35188_DIVIDENDS_USD,BUZZ35188_STOCK_SPLITS_USD
2025-03-05 00:00:00+00:00,0.01271000038832426,0.013849999755620956,0.012199999764561653,0.012911000289022923,22729026,0.0,0.0
2025-03-06 00:00:00+00:00,0.012930000200867653,0.013818000443279743,0.012237999588251114,0.012250999920070171,24597926,0.0,0.0
2025-03-07 00:00:00+00:00,0.012250999920070171,0.012387000024318695,0.009402000345289707,0.009432000108063221,25462103,0.0,0.0
2025-03-08 00:00:00+00:00,0.009428000077605247,0.009948999620974064,0.008515999652445316,0.009294000454246998,10291354,0.0,0.0
2025-03-09 00:00:00+00:00,0.009286999702453613,0.0098879998549819,0.007327999919652939,0.007327999919652939,13986273,0.0,0.0
2025-03-10 00:00:00+00:00,0.007323999889194965,0.008070000447332859,0.005942000076174736,0.006225999910384417,27806582,0.0,0.0
2025-03-11 00:00:00+00:00,0.00623599998652935,0.006816999986767769,0.0058109997771680355,0.006401999853551388,24482959,0.0,0.0
2025-03-12 00:00:00+00:00,0.006401999853551388,0.006794000044465065,0.006093999836593866,0.006719999946653843,18484471,0.0,0.0
2025-03-13 00:00:00+00:00,0.006719999946653843,0.007495000027120113,0.00646300008520484,0.0072189997881650925,40021332,0.0,0.0
2025-03-14 00:00:00+00:00,0.007230000104755163,0.009473999962210655,0.007209000177681446,0.008055999875068665,31764879,0.0,0.0
2025-03-15 00:00:00+00:00,0.008043999783694744,0.009181000292301178,0.007849999703466892,0.008913000114262104,16405232,0.0,0.0
2025-03-16 00:00:00+00:00,0.00891099963337183,0.009783999994397163,0.008280999958515167,0.008333999663591385,20984216,0.0,0.0
2025-03-17 00:00:00+00:00,0.008324000053107738,0.010192000307142735,0.008324000053107738,0.009669999592006207,27560318,0.0,0.0
2025-03-18 00:00:00+00:00,0.009669999592006207,0.00993799977004528,0.00873900018632412,0.009200000204145908,30848881,0.0,0.0
2025-03-19 00:00:00+00:00,0.009204000234603882,0.009610000066459179,0.008245999924838543,0.00897900015115738,36504449,0.0,0.0
2025-03-20 00:00:00+00:00,0.00898400042206049,0.009448999539017677,0.008400999940931797,0.008546999655663967,32781528,0.0,0.0
2025-03-21 00:00:00+00:00,0.008551999926567078,0.009208999574184418,0.007960000075399876,0.008863000199198723,10717319,0.0,0.0
2025-03-22 00:00:00+00:00,0.00886599998921156,0.01055699959397316,0.008570999838411808,0.009619000367820263,10404081,0.0,0.0
2025-03-23 00:00:00+00:00,0.009619000367820263,0.011893999762833118,0.009530999697744846,0.010099999606609344,53149748,0.0,0.0
2025-03-24 00:00:00+00:00,0.010099999606609344,0.015371999703347683,0.010099999606609344,0.013868999667465687,44419368,0.0,0.0
2025-03-25 00:00:00+00:00,0.01387299969792366,0.01571200042963028,0.01233300007879734,0.012759000062942505,17354788,0.0,0.0
2025-03-26 00:00:00+00:00,0.012759000062942505,0.01279900036752224,0.009916000068187714,0.010068000294268131,17218278,0.0,0.0
2025-03-27 00:00:00+00:00,0.010065999813377857,0.011017999611794949,0.009670999832451344,0.010897000320255756,14082301,0.0,0.0
2025-03-28 00:00:00+00:00,0.01090100035071373,0.012029999867081642,0.009664000011980534,0.009955000132322311,14666110,0.0,0.0
2025-03-29 00:00:00+00:00,0.009955000132322311,0.010316000320017338,0.008599000051617622,0.008806000463664532,7994618,0.0,0.0
2025-03-30 00:00:00+00:00,0.008799999952316284,0.009854000061750412,0.008496000431478024,0.008701999671757221,7741423,0.0,0.0
2025-03-31 00:00:00+00:00,0.008708000183105469,0.009360999800264835,0.008526000194251537,0.009200000204145908,9512270,0.0,0.0
2025-04-01 00:00:00+00:00,0.009200000204145908,0.00947600044310093,0.0077320002019405365,0.008270000107586384,10149102,0.0,0.0
2025-04-02 00:00:00+00:00,0.008275999687612057,0.009163999930024147,0.00749000022187829,0.007699000183492899,12978262,0.0,0.0
2025-04-03 00:00:00+00:00,0.0076950001530349255,0.008297000080347061,0.007646999787539244,0.00800000037997961,11189632,0.0,0.0
2025-04-04 00:00:00+00:00,0.00800199992954731,0.008673000149428844,0.0075889998115599155,0.008333999663591385,10825483,0.0,0.0
2025-04-05 00:00:00+00:00,0.008333999663591385,0.009677999652922153,0.008129999972879887,0.00965499971061945,6830138,0.0,0.0
2025-04-06 00:00:00+00:00,0.009655999951064587,0.011769000440835953,0.009417999535799026,0.011297999881207943,13330665,0.0,0.0
2025-04-07 00:00:00+00:00,0.011277999728918076,0.013526000082492828,0.010967999696731567,0.01309099979698658,22818629,0.0,0.0
2025-04-08 00:00:00+00:00,0.01309099979698658,0.013744000345468521,0.005375000182539225,0.005394999869167805,21602449,0.0,0.0
2025-04-09 00:00:00+00:00,0.005394000094383955,0.005932000000029802,0.005016000010073185,0.0055149998515844345,17437571,0.0,0.0
