TIMESTAMP,SSG15246_OPEN_PRICE_USD,SSG15246_HIGH_PRICE_USD,SSG15246_LOW_PRICE_USD,SSG15246_CLOSE_PRICE_USD,SSG15246_VOLUME_USD,SSG15246_DIVIDENDS_USD,SSG15246_STOCK_SPLITS_USD
2024-03-31 00:00:00+00:00,0.06578700244426727,0.06589899957180023,0.06578700244426727,0.06589899957180023,6,0.0,0.0
2024-04-01 00:00:00+00:00,0.06589899957180023,0.06589899957180023,0.0628490000963211,0.0628490000963211,37,0.0,0.0
2024-04-02 00:00:00+00:00,0.0628490000963211,0.0628490000963211,0.060679998248815536,0.060679998248815536,31,0.0,0.0
2024-04-03 00:00:00+00:00,0.060679998248815536,0.06140200048685074,0.06022600084543228,0.06022600084543228,154,0.0,0.0
2024-04-04 00:00:00+00:00,0.06022600084543228,0.06022600084543228,0.06022600084543228,0.06022600084543228,0,0.0,0.0
2024-04-05 00:00:00+00:00,0.06022600084543228,0.06361199915409088,0.06022600084543228,0.06361199915409088,1,0.0,0.0
2024-04-06 00:00:00+00:00,0.06361199915409088,0.06361199915409088,0.0635249987244606,0.0635249987244606,13,0.0,0.0
2024-04-07 00:00:00+00:00,0.0635249987244606,0.06410399824380875,0.06346999853849411,0.06346999853849411,11,0.0,0.0
2024-04-08 00:00:00+00:00,0.06346999853849411,0.06457199901342392,0.06346999853849411,0.06457199901342392,14,0.0,0.0
2024-04-09 00:00:00+00:00,0.06457199901342392,0.06457199901342392,0.06457199901342392,0.06457199901342392,0,0.0,0.0
2024-04-10 00:00:00+00:00,0.06457199901342392,0.06457199901342392,0.06254199892282486,0.06441999971866608,1355,0.0,0.0
2024-04-11 00:00:00+00:00,0.06441999971866608,0.06451199948787689,0.06432999670505524,0.06451199948787689,31,0.0,0.0
2024-04-12 00:00:00+00:00,0.06451199948787689,0.06682799756526947,0.06451199948787689,0.06588699668645859,61,0.0,0.0
2024-04-13 00:00:00+00:00,0.06588699668645859,0.06588699668645859,0.055948998779058456,0.055948998779058456,0,0.0,0.0
2024-04-14 00:00:00+00:00,0.055948998779058456,0.0595490001142025,0.055948998779058456,0.05877700075507164,166,0.0,0.0
2024-04-15 00:00:00+00:00,0.05877700075507164,0.05877700075507164,0.05877700075507164,0.05877700075507164,0,0.0,0.0
2024-04-16 00:00:00+00:00,0.05877700075507164,0.05877700075507164,0.058090999722480774,0.058090999722480774,8,0.0,0.0
2024-04-17 00:00:00+00:00,0.058090999722480774,0.058090999722480774,0.058090999722480774,0.058090999722480774,0,0.0,0.0
2024-04-18 00:00:00+00:00,0.05750200152397156,0.05750200152397156,0.05750200152397156,0.05750200152397156,0,0.0,0.0
2024-04-19 00:00:00+00:00,0.05750200152397156,0.060095999389886856,0.05750200152397156,0.06008800119161606,1,0.0,0.0
2024-04-20 00:00:00+00:00,0.06008800119161606,0.06008800119161606,0.06008800119161606,0.06008800119161606,0,0.0,0.0
