TIMESTAMP,STRUMP_OPEN_PRICE_USD,STRUMP_HIGH_PRICE_USD,STRUMP_LOW_PRICE_USD,STRUMP_CLOSE_PRICE_USD,STRUMP_VOLUME_USD,STRUMP_DIVIDENDS_USD,STRUMP_STOCK_SPLITS_USD
2024-03-01 00:00:00+00:00,0.0003480000013951212,0.0009420000133104622,0.0003420000139158219,0.0004939999780617654,363683,0.0,0.0
2024-03-02 00:00:00+00:00,0.000506000011228025,0.0006859999848529696,0.0004189999890513718,0.0004910000134259462,166315,0.0,0.0
2024-03-03 00:00:00+00:00,0.0004910000134259462,0.0006469999789260328,0.000371000001905486,0.0005259999888949096,1911770,0.0,0.0
2024-03-04 00:00:00+00:00,0.0005259999888949096,0.0005810000002384186,0.0005239999736659229,0.0005610000225715339,1812905,0.0,0.0
2024-03-05 00:00:00+00:00,0.0005610000225715339,0.0027340000960975885,0.0005610000225715339,0.0020129999611526728,3129420,0.0,0.0
2024-03-06 00:00:00+00:00,0.0020129999611526728,0.007664000149816275,0.0020129999611526728,0.0042849997989833355,6245408,0.0,0.0
2024-03-07 00:00:00+00:00,0.004228999838232994,0.004511000122874975,0.0027439999394118786,0.0038010000716894865,3120575,0.0,0.0
2024-03-08 00:00:00+00:00,0.0038010000716894865,0.0056570000015199184,0.0033950000070035458,0.0043390002101659775,999656,0.0,0.0
2024-03-09 00:00:00+00:00,0.004350999835878611,0.006529000122100115,0.003011000109836459,0.003785999957472086,1054213,0.0,0.0
2024-03-10 00:00:00+00:00,0.003785999957472086,0.004505000077188015,0.0030960000585764647,0.0033919999841600657,3210183,0.0,0.0
2024-03-11 00:00:00+00:00,0.0033919999841600657,0.01231400016695261,0.0033919999841600657,0.007460999768227339,2392175,0.0,0.0
2024-03-12 00:00:00+00:00,0.007460999768227339,0.02363700047135353,0.005652000196278095,0.023190999403595924,8574965,0.0,0.0
2024-03-13 00:00:00+00:00,0.023190999403595924,0.03169500082731247,0.014135999605059624,0.017358999699354172,9808918,0.0,0.0
2024-03-14 00:00:00+00:00,0.017358999699354172,0.017358999699354172,0.008287999778985977,0.01118599995970726,5792106,0.0,0.0
2024-03-15 00:00:00+00:00,0.01107299979776144,0.012671999633312225,0.00723800016567111,0.009451000019907951,5955677,0.0,0.0
2024-03-16 00:00:00+00:00,0.009451000019907951,0.01029600016772747,0.004269999917596579,0.0056050000712275505,5993778,0.0,0.0
2024-03-17 00:00:00+00:00,0.0056050000712275505,0.011214000172913074,0.005140000022947788,0.010354000143706799,5133482,0.0,0.0
2024-03-18 00:00:00+00:00,0.009840000420808792,0.013075999915599823,0.007375000044703484,0.01307199988514185,9268372,0.0,0.0
2024-03-19 00:00:00+00:00,0.013690999709069729,0.01512799970805645,0.008202999830245972,0.009424000047147274,4505964,0.0,0.0
2024-03-20 00:00:00+00:00,0.009424000047147274,0.012760999612510204,0.009220000356435776,0.010684999637305737,3987152,0.0,0.0
2024-03-21 00:00:00+00:00,0.010684999637305737,0.011390999890863895,0.008390000090003014,0.008845999836921692,3200572,0.0,0.0
2024-03-22 00:00:00+00:00,0.008845999836921692,0.009177999570965767,0.00724499998614192,0.008418000303208828,2958510,0.0,0.0
2024-03-23 00:00:00+00:00,0.008418000303208828,0.008590999990701675,0.006941999774426222,0.007666000165045261,2589722,0.0,0.0
2024-03-24 00:00:00+00:00,0.007666000165045261,0.009359999559819698,0.00709300022572279,0.00853899959474802,2677745,0.0,0.0
2024-03-25 00:00:00+00:00,0.00853899959474802,0.008565000258386135,0.007224000059068203,0.00735800014808774,2617481,0.0,0.0
2024-03-26 00:00:00+00:00,0.00735800014808774,0.007833999581634998,0.0055240001529455185,0.006479999981820583,6673201,0.0,0.0
2024-03-27 00:00:00+00:00,0.006479999981820583,0.007583000231534243,0.00495600001886487,0.005408999975770712,3138717,0.0,0.0
2024-03-28 00:00:00+00:00,0.005408999975770712,0.006504000164568424,0.005348000209778547,0.006504000164568424,2644698,0.0,0.0
2024-03-29 00:00:00+00:00,0.006504000164568424,0.008880999870598316,0.005905000027269125,0.0069149998016655445,6070554,0.0,0.0
2024-03-30 00:00:00+00:00,0.0069149998016655445,0.007160999812185764,0.005656000226736069,0.006988999899476767,2726363,0.0,0.0
2024-03-31 00:00:00+00:00,0.006988999899476767,0.0070500001311302185,0.005435999948531389,0.005834999959915876,2555438,0.0,0.0
2024-04-01 00:00:00+00:00,0.005834999959915876,0.006312999874353409,0.0055229999125003815,0.005917000118643045,2656062,0.0,0.0
