TIMESTAMP,QDROP_OPEN_PRICE_USD,QDROP_HIGH_PRICE_USD,QDROP_LOW_PRICE_USD,QDROP_CLOSE_PRICE_USD,QDROP_VOLUME_USD,QDROP_DIVIDENDS_USD,QDROP_STOCK_SPLITS_USD
2021-11-10 00:00:00+00:00,0.7404209971427917,1.141626000404358,0.7404209971427917,0.9147869944572449,86351,0.0,0.0
2021-11-11 00:00:00+00:00,0.9152849912643433,1.0608819723129272,0.8679649829864502,0.9923040270805359,105620,0.0,0.0
2021-11-12 00:00:00+00:00,0.9936090111732483,0.9978960156440735,0.8017709851264954,0.8023040294647217,32913,0.0,0.0
2021-11-13 00:00:00+00:00,0.8009089827537537,0.8039119839668274,0.8007490038871765,0.8022069931030273,0,0.0,0.0
2021-11-14 00:00:00+00:00,0.8023359775543213,0.803866982460022,0.8007349967956543,0.8024179935455322,0,0.0,0.0
2021-11-15 00:00:00+00:00,0.802308976650238,0.8038910031318665,0.8007699847221375,0.8011860251426697,0,0.0,0.0
2021-11-16 00:00:00+00:00,0.8012610077857971,0.8037890195846558,0.8007150292396545,0.8030930161476135,0,0.0,0.0
2021-11-17 00:00:00+00:00,0.8030440211296082,0.8172100186347961,0.8007140159606934,0.8016989827156067,0,0.0,0.0
2021-11-18 00:00:00+00:00,0.8020420074462891,0.8037919998168945,0.8007519841194153,0.8023229837417603,0,0.0,0.0
2021-11-19 00:00:00+00:00,0.8022170066833496,0.8038880228996277,0.8007519841194153,0.801531970500946,0,0.0,0.0
2021-12-12 00:00:00+00:00,0.0,0.8447960019111633,0.0,0.530593991279602,164514,0.0,0.0
2021-12-13 00:00:00+00:00,0.5301460027694702,0.5308489799499512,0.37837299704551697,0.37837299704551697,156913,0.0,0.0
2021-12-14 00:00:00+00:00,0.378710001707077,0.5284309983253479,0.298552006483078,0.4266960024833679,40962,0.0,0.0
2021-12-15 00:00:00+00:00,0.426613986492157,0.5284029841423035,0.28995999693870544,0.45660600066185,30378,0.0,0.0
2021-12-16 00:00:00+00:00,0.45662400126457214,0.5093569755554199,0.45662400126457214,0.5001130104064941,24816,0.0,0.0
2021-12-17 00:00:00+00:00,0.5001850128173828,0.519008994102478,0.4893530011177063,0.49011799693107605,22498,0.0,0.0
2021-12-18 00:00:00+00:00,0.49039000272750854,0.49904900789260864,0.47591400146484375,0.4761179983615875,22148,0.0,0.0
2021-12-19 00:00:00+00:00,0.4760580062866211,0.4863469898700714,0.47460299730300903,0.4749009907245636,21411,0.0,0.0
2021-12-20 00:00:00+00:00,0.4747529923915863,0.47988200187683105,0.4485119879245758,0.44949600100517273,23255,0.0,0.0
2021-12-21 00:00:00+00:00,0.4495280086994171,0.4600459933280945,0.4495280086994171,0.45552998781204224,23202,0.0,0.0
2021-12-22 00:00:00+00:00,0.45558398962020874,0.4760670065879822,0.45558398962020874,0.46534401178359985,20609,0.0,0.0
2021-12-23 00:00:00+00:00,0.46531298756599426,0.47105899453163147,0.46016401052474976,0.46110999584198,20361,0.0,0.0
2021-12-24 00:00:00+00:00,0.46116700768470764,0.47159600257873535,0.46116700768470764,0.4693619906902313,19438,0.0,0.0
2021-12-25 00:00:00+00:00,0.469539999961853,0.47926199436187744,0.4668639898300171,0.4670509994029999,20379,0.0,0.0
2021-12-26 00:00:00+00:00,0.46707698702812195,0.46970000863075256,0.4168179929256439,0.4169420003890991,26323,0.0,0.0
2021-12-27 00:00:00+00:00,0.41688400506973267,0.4259450137615204,0.3389500081539154,0.3400920033454895,31125,0.0,0.0
2021-12-28 00:00:00+00:00,0.34022000432014465,0.38324299454689026,0.34022000432014465,0.3706130087375641,25483,0.0,0.0
2021-12-29 00:00:00+00:00,0.3705599904060364,0.4464859962463379,0.3705599904060364,0.4346820116043091,22393,0.0,0.0
2021-12-30 00:00:00+00:00,0.4347130060195923,0.4641520082950592,0.11904600262641907,0.11912299692630768,17785,0.0,0.0
