TIMESTAMP,EVAN_OPEN_PRICE_USD,EVAN_HIGH_PRICE_USD,EVAN_LOW_PRICE_USD,EVAN_CLOSE_PRICE_USD,EVAN_VOLUME_USD,EVAN_DIVIDENDS_USD,EVAN_STOCK_SPLITS_USD
2024-12-01 00:00:00+00:00,0.04497800022363663,0.04863300174474716,0.03332100063562393,0.03567799925804138,9819702,0.0,0.0
2024-12-02 00:00:00+00:00,0.03548099845647812,0.04601699858903885,0.02690199948847294,0.036674998700618744,5888921,0.0,0.0
2024-12-03 00:00:00+00:00,0.036674998700618744,0.04775699973106384,0.035583000630140305,0.04391700029373169,4016953,0.0,0.0
2024-12-04 00:00:00+00:00,0.04391700029373169,0.047853998839855194,0.040084999054670334,0.04336100071668625,5417807,0.0,0.0
2024-12-05 00:00:00+00:00,0.04336100071668625,0.048337001353502274,0.041774000972509384,0.04438599944114685,6367096,0.0,0.0
2024-12-06 00:00:00+00:00,0.044583000242710114,0.06716500222682953,0.04043399915099144,0.05759900063276291,6773352,0.0,0.0
2024-12-07 00:00:00+00:00,0.05759900063276291,0.0729139968752861,0.05553499981760979,0.06793300062417984,3825606,0.0,0.0
2024-12-08 00:00:00+00:00,0.06732399761676788,0.08829899877309799,0.06438100337982178,0.07643499970436096,5479519,0.0,0.0
2024-12-09 00:00:00+00:00,0.07643499970436096,0.07652799785137177,0.06070400029420853,0.06728699803352356,8219325,0.0,0.0
2024-12-10 00:00:00+00:00,0.06712999939918518,0.08364100009202957,0.06022600084543228,0.07183899730443954,7586828,0.0,0.0
2024-12-11 00:00:00+00:00,0.07183899730443954,0.07752499729394913,0.06733600050210953,0.07163800299167633,6436464,0.0,0.0
2024-12-12 00:00:00+00:00,0.07190600037574768,0.07555600255727768,0.06370700150728226,0.07431100308895111,6215881,0.0,0.0
2024-12-13 00:00:00+00:00,0.07463999837636948,0.0747859999537468,0.05687600001692772,0.05934299901127815,6915098,0.0,0.0
2024-12-14 00:00:00+00:00,0.05940600112080574,0.06286700069904327,0.05493500083684921,0.05670100077986717,5680295,0.0,0.0
2024-12-15 00:00:00+00:00,0.05670100077986717,0.060864999890327454,0.052956998348236084,0.053835999220609665,5173828,0.0,0.0
2024-12-16 00:00:00+00:00,0.053835999220609665,0.05992000177502632,0.05111100152134895,0.05554100126028061,5438613,0.0,0.0
2024-12-17 00:00:00+00:00,0.05554100126028061,0.05575599893927574,0.04815800115466118,0.048774998635053635,4964578,0.0,0.0
2024-12-18 00:00:00+00:00,0.048774998635053635,0.0511309988796711,0.041352998465299606,0.04210900142788887,5189237,0.0,0.0
2024-12-19 00:00:00+00:00,0.04210900142788887,0.04973199963569641,0.04095799848437309,0.04503000155091286,4920033,0.0,0.0
2024-12-20 00:00:00+00:00,0.04503000155091286,0.0470770001411438,0.03167799860239029,0.03589300066232681,3900914,0.0,0.0
2024-12-21 00:00:00+00:00,0.03583500161767006,0.03613299876451492,0.028944000601768494,0.03149700164794922,3278072,0.0,0.0
2024-12-22 00:00:00+00:00,0.03156900033354759,0.038423001766204834,0.03105499967932701,0.03456500172615051,2025800,0.0,0.0
2024-12-23 00:00:00+00:00,0.03456500172615051,0.03630499914288521,0.03139900043606758,0.032311998307704926,2571961,0.0,0.0
2024-12-24 00:00:00+00:00,0.032311998307704926,0.043147001415491104,0.03159800171852112,0.04078900068998337,3092287,0.0,0.0
2024-12-25 00:00:00+00:00,0.04062400013208389,0.05038699880242348,0.0393810011446476,0.0459819994866848,3346339,0.0,0.0
2024-12-26 00:00:00+00:00,0.046149998903274536,0.05318399891257286,0.04197999835014343,0.045423999428749084,2848184,0.0,0.0
2024-12-27 00:00:00+00:00,0.045423999428749084,0.052306998521089554,0.04525800049304962,0.04606200009584427,3130391,0.0,0.0
2024-12-28 00:00:00+00:00,0.04606200009584427,0.04702800139784813,0.03978699818253517,0.04096300154924393,2758487,0.0,0.0
2024-12-29 00:00:00+00:00,0.04096300154924393,0.04597700014710426,0.037824999541044235,0.03853899985551834,2977905,0.0,0.0
2024-12-30 00:00:00+00:00,0.03853899985551834,0.039322998374700546,0.03369300067424774,0.03541700169444084,3380982,0.0,0.0
2024-12-31 00:00:00+00:00,0.03539799898862839,0.035732999444007874,0.03145400062203407,0.03308999910950661,3499058,0.0,0.0
2025-01-01 00:00:00+00:00,0.03308999910950661,0.034584999084472656,0.031151000410318375,0.03422800078988075,3017102,0.0,0.0
2025-01-02 00:00:00+00:00,0.03422800078988075,0.0358630008995533,0.031546998769044876,0.03232700005173683,3381668,0.0,0.0
2025-01-03 00:00:00+00:00,0.03232700005173683,0.042677998542785645,0.029265999794006348,0.04013799875974655,4929713,0.0,0.0
2025-01-04 00:00:00+00:00,0.04014899954199791,0.04014899954199791,0.02928999997675419,0.03015200048685074,3582457,0.0,0.0
2025-01-05 00:00:00+00:00,0.03015200048685074,0.03463499993085861,0.023368999361991882,0.024932000786066055,3888822,0.0,0.0
2025-01-06 00:00:00+00:00,0.025109000504016876,0.02974499948322773,0.021909000352025032,0.02301499992609024,4112503,0.0,0.0
2025-01-07 00:00:00+00:00,0.02301499992609024,0.02372400090098381,0.01909700036048889,0.019548000767827034,3942894,0.0,0.0
2025-01-08 00:00:00+00:00,0.019548000767827034,0.020208999514579773,0.016262000426650047,0.016831999644637108,3126851,0.0,0.0
2025-01-09 00:00:00+00:00,0.016831999644637108,0.01780099980533123,0.014832999557256699,0.01511400006711483,2746497,0.0,0.0
2025-01-10 00:00:00+00:00,0.01511400006711483,0.02075600065290928,0.014937000349164009,0.0185139998793602,3165065,0.0,0.0
2025-01-11 00:00:00+00:00,0.0185139998793602,0.0227269995957613,0.0172520000487566,0.01739799976348877,3027256,0.0,0.0
2025-01-12 00:00:00+00:00,0.01739799976348877,0.03164999932050705,0.01737399958074093,0.030626999214291573,4663051,0.0,0.0
2025-01-13 00:00:00+00:00,0.030632000416517258,0.03273399919271469,0.018355000764131546,0.020191000774502754,5215116,0.0,0.0
2025-01-14 00:00:00+00:00,0.02021300047636032,0.02081199921667576,0.018333999440073967,0.01892700046300888,3490184,0.0,0.0
2025-01-15 00:00:00+00:00,0.01892700046300888,0.019531000405550003,0.017613999545574188,0.018355000764131546,3354035,0.0,0.0
2025-01-16 00:00:00+00:00,0.018314000219106674,0.0284269992262125,0.01827000081539154,0.026489000767469406,5507115,0.0,0.0
2025-01-17 00:00:00+00:00,0.026489000767469406,0.02815599925816059,0.022405000403523445,0.02550099976360798,5567825,0.0,0.0
2025-01-18 00:00:00+00:00,0.02550099976360798,0.026062000542879105,0.015796000137925148,0.01674499921500683,5651110,0.0,0.0
2025-01-19 00:00:00+00:00,0.01674499921500683,0.017503000795841217,0.009633000008761883,0.010576999746263027,7252510,0.0,0.0
2025-01-20 00:00:00+00:00,0.010511999949812889,0.01563199982047081,0.007612000219523907,0.015177000313997269,7572540,0.0,0.0
