TIMESTAMP,VICE35575_OPEN_PRICE_USD,VICE35575_HIGH_PRICE_USD,VICE35575_LOW_PRICE_USD,VICE35575_CLOSE_PRICE_USD,VICE35575_VOLUME_USD,VICE35575_DIVIDENDS_USD,VICE35575_STOCK_SPLITS_USD
2025-03-20 00:00:00+00:00,0.037599001079797745,0.03779999911785126,0.03596799820661545,0.037723999470472336,1002243,0.0,0.0
2025-03-21 00:00:00+00:00,0.03771299868822098,0.03785400092601776,0.03663799911737442,0.037147000432014465,521797,0.0,0.0
2025-03-22 00:00:00+00:00,0.03714499995112419,0.038182999938726425,0.036715999245643616,0.03799699991941452,706412,0.0,0.0
2025-03-23 00:00:00+00:00,0.03799799829721451,0.038596998900175095,0.037060998380184174,0.03735699877142906,632686,0.0,0.0
2025-03-24 00:00:00+00:00,0.03735699877142906,0.0488939993083477,0.032917000353336334,0.04801899939775467,916429,0.0,0.0
2025-03-25 00:00:00+00:00,0.04802300035953522,0.05427499860525131,0.04501299932599068,0.05215400084853172,1056334,0.0,0.0
2025-03-26 00:00:00+00:00,0.05214599892497063,0.05461699888110161,0.04590199887752533,0.05121999979019165,892044,0.0,0.0
2025-03-27 00:00:00+00:00,0.05121999979019165,0.051224999129772186,0.04788000136613846,0.049215998500585556,996354,0.0,0.0
2025-03-28 00:00:00+00:00,0.04921700060367584,0.05098000168800354,0.04739600047469139,0.047901999205350876,1004362,0.0,0.0
2025-03-29 00:00:00+00:00,0.047922998666763306,0.04851299896836281,0.04509200155735016,0.045409999787807465,894521,0.0,0.0
2025-03-30 00:00:00+00:00,0.04541400074958801,0.045862000435590744,0.040119998157024384,0.04222099855542183,963062,0.0,0.0
2025-03-31 00:00:00+00:00,0.04222400113940239,0.04298200085759163,0.041397999972105026,0.04161699861288071,1038829,0.0,0.0
2025-04-01 00:00:00+00:00,0.04161699861288071,0.04162300005555153,0.03871000185608864,0.03965400159358978,866621,0.0,0.0
2025-04-02 00:00:00+00:00,0.03965400159358978,0.05750399827957153,0.03908799961209297,0.053961001336574554,825280,0.0,0.0
2025-04-03 00:00:00+00:00,0.053961001336574554,0.05508200079202652,0.05187100172042847,0.05457200109958649,531227,0.0,0.0
2025-04-04 00:00:00+00:00,0.05457000061869621,0.05922500044107437,0.054363999515771866,0.0578950010240078,953843,0.0,0.0
2025-04-05 00:00:00+00:00,0.05792300030589104,0.05821700021624565,0.056122999638319016,0.05615200102329254,1087282,0.0,0.0
2025-04-06 00:00:00+00:00,0.05615200102329254,0.05831199884414673,0.05478699877858162,0.0562870018184185,1058369,0.0,0.0
2025-04-07 00:00:00+00:00,0.05634099990129471,0.06979899853467941,0.054861001670360565,0.06671100109815598,1423283,0.0,0.0
2025-04-08 00:00:00+00:00,0.06673800200223923,0.06718000024557114,0.06476899981498718,0.06546899676322937,1197899,0.0,0.0
2025-04-09 00:00:00+00:00,0.06546899676322937,0.07482299953699112,0.06413599848747253,0.07392799854278564,1303747,0.0,0.0
2025-04-10 00:00:00+00:00,0.07392700016498566,0.07442399859428406,0.07160300016403198,0.0721450001001358,889712,0.0,0.0
2025-04-11 00:00:00+00:00,0.0721450001001358,0.07484199851751328,0.07189200073480606,0.0746299996972084,1212912,0.0,0.0
2025-04-12 00:00:00+00:00,0.0746299996972084,0.07476100325584412,0.07140699774026871,0.07386299967765808,1214624,0.0,0.0
2025-04-13 00:00:00+00:00,0.07392700016498566,0.07404399663209915,0.07039099931716919,0.07235699892044067,1319885,0.0,0.0
2025-04-14 00:00:00+00:00,0.07236199826002121,0.07243400067090988,0.06688699871301651,0.06701900064945221,919196,0.0,0.0
2025-04-15 00:00:00+00:00,0.06700900197029114,0.0825980007648468,0.059620000422000885,0.08258900046348572,1028636,0.0,0.0
