TIMESTAMP,CHURRO_OPEN_PRICE_USD,CHURRO_HIGH_PRICE_USD,CHURRO_LOW_PRICE_USD,CHURRO_CLOSE_PRICE_USD,CHURRO_VOLUME_USD,CHURRO_DIVIDENDS_USD,CHURRO_STOCK_SPLITS_USD
2024-01-30 00:00:00+00:00,0.0017450000159442425,0.002575000049546361,0.001576000009663403,0.0016969999996945262,937150,0.0,0.0
2024-01-31 00:00:00+00:00,0.0016959999920800328,0.0019890000112354755,0.0010310000507161021,0.0011650000233203173,784975,0.0,0.0
2024-02-01 00:00:00+00:00,0.0011650000233203173,0.0011680000461637974,0.0005300000193528831,0.0006949999951757491,481338,0.0,0.0
2024-02-02 00:00:00+00:00,0.0006939999875612557,0.0010260000126436353,0.0004870000120718032,0.000893999997060746,223555,0.0,0.0
2024-02-03 00:00:00+00:00,0.000893999997060746,0.0010740000288933516,0.0008399999933317304,0.0010730000212788582,92566,0.0,0.0
2024-02-04 00:00:00+00:00,0.001066999975591898,0.0010760000441223383,0.000678999989759177,0.0006799999973736703,101736,0.0,0.0
2024-02-05 00:00:00+00:00,0.0006799999973736703,0.0008430000161752105,0.0005159999709576368,0.0006179999909363687,118853,0.0,0.0
2024-02-06 00:00:00+00:00,0.0006179999909363687,0.0006350000039674342,0.00037299998803064227,0.0004949999856762588,110953,0.0,0.0
2024-02-07 00:00:00+00:00,0.0004939999780617654,0.0005430000019259751,0.00030700000934302807,0.00042799999937415123,129615,0.0,0.0
2024-02-08 00:00:00+00:00,0.00042799999937415123,0.0008280000183731318,0.00042799999937415123,0.0006939999875612557,115465,0.0,0.0
2024-02-09 00:00:00+00:00,0.0006939999875612557,0.0007619999814778566,0.0004490000137593597,0.0004490000137593597,55762,0.0,0.0
2024-02-10 00:00:00+00:00,0.00044999999227002263,0.0005370000144466758,0.00042600001324899495,0.0005319999763742089,23684,0.0,0.0
2024-02-11 00:00:00+00:00,0.0005319999763742089,0.0005319999763742089,0.0003910000086762011,0.000450999999884516,24492,0.0,0.0
2024-02-12 00:00:00+00:00,0.000450999999884516,0.000450999999884516,0.00025099999038502574,0.00033099998836405575,68268,0.0,0.0
