TIMESTAMP,TYBGS_OPEN_PRICE_USD,TYBGS_HIGH_PRICE_USD,TYBGS_LOW_PRICE_USD,TYBGS_CLOSE_PRICE_USD,TYBGS_VOLUME_USD,TYBGS_DIVIDENDS_USD,TYBGS_STOCK_SPLITS_USD
2024-04-10 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1423,0.0,0.0
2024-04-11 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,4114,0.0,0.0
2024-04-12 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1214,0.0,0.0
2024-04-13 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,2994,0.0,0.0
2024-04-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1116,0.0,0.0
2024-04-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1484,0.0,0.0
2024-04-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,622,0.0,0.0
2024-04-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1550,0.0,0.0
2024-04-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3521,0.0,0.0
2024-04-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,693,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,2663,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,1783,0.0,0.0
2024-04-22 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1982,0.0,0.0
2024-04-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2371,0.0,0.0
2024-04-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1758,0.0,0.0
2024-04-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,650,0.0,0.0
2024-04-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,60,0.0,0.0
2024-04-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,3283,0.0,0.0
2024-04-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,219,0.0,0.0
2024-04-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,39,0.0,0.0
2024-04-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,138,0.0,0.0
2024-05-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,647,0.0,0.0
2024-05-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,408,0.0,0.0
2024-05-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,57,0.0,0.0
2024-05-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,359,0.0,0.0
2024-05-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,271,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,1240,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,166,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,138,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,581,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,295,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,111,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,813,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,320,0.0,0.0
2024-05-19 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,4589,0.0,0.0
2024-05-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,408,0.0,0.0
2024-05-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,641,0.0,0.0
2024-05-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1,0.0,0.0
2024-05-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22,0.0,0.0
2024-05-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,642,0.0,0.0
2024-05-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,83,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,2951,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,262,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,610,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,570,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,123,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,496,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,303,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,1299,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,2752,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,1508,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,837,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,224,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,181,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,135,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,847,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,523,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,279,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,936,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,532,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,355,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,107,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,347,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,241,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,74,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,116,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,55,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,239,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,354,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,355,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,1752,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,336,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,860,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,435,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,303,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,67,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,1020,0.0,0.0
2024-07-29 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,4532,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,786,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,334,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,331,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,302,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,414,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,162,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,360,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,130,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,1376,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,103,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,98,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,114,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,76,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,413,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,225,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,92,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,156,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,345,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,104,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,145,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,344,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,576,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,329,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,75,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,927,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-11-15 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,19052,0.0,0.0
2024-11-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,33221,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,2655,0.0,0.0
2024-11-18 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,2188,0.0,0.0
2024-11-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,3676,0.0,0.0
2024-11-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,673,0.0,0.0
2024-11-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,629,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,2293,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,1130,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,323,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,893,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,108,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,208,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,483,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,67,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,258,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,453,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,267,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,287,0.0,0.0
2024-12-04 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,2394,0.0,0.0
2024-12-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1771,0.0,0.0
2024-12-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,568,0.0,0.0
2024-12-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2714,0.0,0.0
2024-12-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1166,0.0,0.0
2024-12-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1377,0.0,0.0
2024-12-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2006,0.0,0.0
2024-12-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,885,0.0,0.0
2024-12-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1337,0.0,0.0
2024-12-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,223,0.0,0.0
2024-12-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,336,0.0,0.0
2024-12-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,263,0.0,0.0
2024-12-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3915,0.0,0.0
2024-12-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7443,0.0,0.0
2024-12-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2301,0.0,0.0
2024-12-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,118,0.0,0.0
2024-12-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,71,0.0,0.0
2024-12-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,15,0.0,0.0
2024-12-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,226,0.0,0.0
2024-12-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,782,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,1376,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,884,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,619,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,539,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,230,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,1594,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,378,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,81,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,32,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,132,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,128,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,153,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,373,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,103,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,258,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,117,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,38,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,130,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,95,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,125,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,95,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,139,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,148,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,459,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,4726,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,465,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,139,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,150,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,371,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,451,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,98,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,44,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,83,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,73,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,106,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,77,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,142,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,166,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,49,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,49,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,80,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,151,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,1116,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,1138,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,118,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,1812,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-06-01 00:00:00+00:00,1.8819470426478802e-07,1.8819470426478802e-07,1.8819470426478802e-07,1.8819470426478802e-07,0,0.0,0.0
