,MSE,RMSE,MAE,MAPE,R2
0,3907362.0458965315,1976.7048454173757,1582.1677142292006,0.0444377522916716,0.28833788569816643
1,1030936.2580227545,1015.3503129574317,799.5803694708277,0.02309921705607805,0.8922315634406989
2,2303325.694742867,1517.6711418297664,1274.0155123749078,0.028022379652013367,0.7761118120208157
3,4019839.589570304,2004.9537624519683,1441.1051553652242,0.032033513824510716,0.5784088257178479
4,4236678.61002572,2058.319365410946,1681.2216298365631,0.029224949418594423,0.8286040395941586
5,3515951.7692069574,1875.0871364304533,1464.3647147003328,0.02443042855367944,0.7275621392758302
6,3090910.8236559783,1758.098638773143,1272.9014685191214,0.026182944120100107,0.5650130142369816
7,1349920.6528228053,1161.8608577720506,779.1025199261959,0.019215374601898615,0.8842434674968982
8,2950324.8446691404,1717.6509670678558,1197.1796994844153,0.02942591727141413,0.5274329286461932
9,2407793.0280864984,1551.7064890263553,1108.303850622644,0.026701358555599675,0.7123287315148701
10,1270606.158117508,1127.2116740512884,904.8428288422249,0.022180666627800882,0.7967994378855167
11,2148822.5533874696,1465.8862689129296,1150.0735458936315,0.03641146705962406,0.8298369053517025
Mean,2686039.3356837113,1602.541788341797,1221.2382507721077,0.028447164086082086,0.70057589590664
