TIMESTAMP,LNDX_OPEN_PRICE_USD,LNDX_HIGH_PRICE_USD,LNDX_LOW_PRICE_USD,LNDX_CLOSE_PRICE_USD,LNDX_VOLUME_USD,LNDX_DIVIDENDS_USD,LNDX_STOCK_SPLITS_USD
2024-02-13 00:00:00+00:00,1.1070849895477295,1.1072189807891846,0.8547970056533813,0.8753929734230042,735419,0.0,0.0
2024-02-14 00:00:00+00:00,0.8755589723587036,0.9114710092544556,0.8586000204086304,0.8701320290565491,709485,0.0,0.0
2024-02-15 00:00:00+00:00,0.8701310157775879,0.8936610221862793,0.7835109829902649,0.7835109829902649,690376,0.0,0.0
2024-02-16 00:00:00+00:00,0.7834389805793762,0.8869450092315674,0.7324579954147339,0.8830980062484741,864701,0.0,0.0
2024-02-17 00:00:00+00:00,0.8830980062484741,0.890375018119812,0.8525609970092773,0.8889099955558777,797462,0.0,0.0
2024-02-18 00:00:00+00:00,0.8876910209655762,0.8915690183639526,0.8431100249290466,0.8537179827690125,803709,0.0,0.0
2024-02-19 00:00:00+00:00,0.8537129759788513,0.865477979183197,0.8082370162010193,0.8284080028533936,768346,0.0,0.0
2024-02-20 00:00:00+00:00,0.8284080028533936,0.8555529713630676,0.8082060217857361,0.8442140221595764,809588,0.0,0.0
2024-02-21 00:00:00+00:00,0.8442739844322205,0.8796330094337463,0.8174949884414673,0.8348609805107117,754461,0.0,0.0
2024-02-22 00:00:00+00:00,0.8342490196228027,1.0152560472488403,0.8185780048370361,0.958325982093811,628078,0.0,0.0
2024-02-23 00:00:00+00:00,0.957876980304718,0.989408016204834,0.8838840126991272,0.9482700228691101,586582,0.0,0.0
2024-02-24 00:00:00+00:00,0.9481949806213379,1.0306580066680908,0.9324510097503662,1.0153160095214844,1020366,0.0,0.0
2024-02-25 00:00:00+00:00,1.0153160095214844,1.0580940246582031,0.9568880200386047,0.9800940155982971,788586,0.0,0.0
2024-02-26 00:00:00+00:00,0.9792349934577942,0.9916459918022156,0.948885977268219,0.9889439940452576,968327,0.0,0.0
2024-02-27 00:00:00+00:00,0.9889439940452576,1.0596530437469482,0.9889439940452576,1.0170129537582397,1014113,0.0,0.0
