,K,Alpha,Tau,MSE
94,8,250,0.05,0.0038573719416611836
95,12,250,0.05,0.003955059156221606
96,12,1000,0.2,0.003982800608126791
97,11,250,0.05,0.00411292744052234
98,14,250,0.3,0.004119033155628583
99,15,250,0.1,0.004195246239075268
100,14,250,0.25,0.004237901754248533
101,10,500,0.05,0.004300554584170093
102,14,250,0.2,0.004368692684172734
103,9,250,0.05,0.004413077512992369
104,14,250,0.15,0.0044780680283838204
105,12,750,0.3,0.004495174333205814
106,12,1000,0.15,0.004659910281500011
107,7,250,0.05,0.004669022916810008
108,13,750,0.3,0.0047570083556754215
109,14,250,0.1,0.0049177526869739925
110,14,1250,0.3,0.004922780874045613
111,12,750,0.25,0.004961631644774662
112,13,250,0.05,0.004986795953577984
113,15,1000,0.2,0.005315792845017866
114,13,750,0.25,0.005325233065003155
115,12,750,0.2,0.005810942424522559
116,6,250,0.25,0.005918337876646058
117,15,250,0.05,0.006121617227849463
118,13,750,0.2,0.0063563714525872285
119,8,500,0.3,0.006775754871639091
120,12,750,0.15,0.007616427747144616
121,14,250,0.05,0.007707759976501836
122,11,1000,0.2,0.007722388056105395
123,15,750,0.25,0.008510118623711625
124,13,750,0.15,0.008537502711630637
125,15,1250,0.3,0.00870936404916893
126,15,1000,0.1,0.009520179919440873
127,15,1250,0.2,0.009610006280981789
128,15,750,0.2,0.010171511615086714
129,6,250,0.15,0.01137194550677438
130,11,1250,0.3,0.011597552086138364
131,11,1000,0.3,0.012005764689201604
132,15,1250,0.15,0.012021931934792144
133,14,1000,0.2,0.012181039990549595
134,12,750,0.1,0.012586894888479494
135,15,750,0.15,0.012764686281075783
136,14,750,0.3,0.013672791858213315
137,11,750,0.15,0.013675971025597242
138,13,1250,0.3,0.014680253314947713
139,14,1250,0.1,0.01536854537370963
140,14,1000,0.15,0.015561950010950036
141,13,750,0.1,0.015689807997221163
142,12,1250,0.3,0.01634225083710385
143,15,750,0.1,0.016672224929113803
144,15,750,0.3,0.017468333005935817
145,14,750,0.25,0.018538810294472834
146,13,1000,0.05,0.019595081171752113
147,10,750,0.2,0.020230715633133466
148,15,1000,0.05,0.02233828624288672
149,15,1000,0.15,0.02446881380120068
150,15,750,0.05,0.025350903790029564
151,14,750,0.2,0.02690478529390787
152,14,1250,0.25,0.0269121827185784
153,9,500,0.2,0.027180901884744518
154,14,1250,0.2,0.030523544994473066
155,15,1250,0.25,0.031014426363380927
156,13,1000,0.1,0.03348886660005092
157,10,1000,0.3,0.03444150764020186
158,15,1750,0.3,0.03510046725306098
159,12,750,0.05,0.03571390989706111
160,13,1250,0.2,0.03594026043574011
161,13,1250,0.25,0.03742753569488879
162,11,1000,0.15,0.038124979678942655
163,11,750,0.05,0.03926272280750029
164,14,750,0.15,0.04130843432994321
165,10,1000,0.25,0.041588708591962883
166,13,750,0.05,0.04264502077545179
167,13,1250,0.15,0.04371705702516175
168,9,750,0.25,0.04511841527727952
169,14,1000,0.1,0.0455317224019971
170,15,250,0.0,0.04628374727628259
171,13,1500,0.25,0.04717511044914926
172,9,500,0.15,0.049420113141469796
173,14,1750,0.3,0.05015291002377724
174,12,1250,0.2,0.05177613005680217
175,15,1500,0.3,0.0524945025729667
176,10,750,0.15,0.053382055515952175
177,12,1250,0.25,0.05355200279431596
178,14,250,0.0,0.05426151388315162
179,14,750,0.1,0.05546314299561242
180,5,250,0.2,0.05933507948402376
181,13,2000,0.25,0.06042295070415985
182,13,1250,0.05,0.06308957674518284
183,13,1750,0.25,0.06412495905504785
184,15,1500,0.25,0.06733445282721504
185,9,750,0.3,0.06820031923655434
186,14,1500,0.05,0.06901473787409357
187,14,2500,0.2,0.06992026795428219
188,10,750,0.1,0.07249210490259815
189,14,2000,0.25,0.07523716941513296
190,14,750,0.05,0.07564356943940967
191,15,1500,0.05,0.07875702550194884
192,14,1000,0.05,0.08060029465550414
193,9,750,0.1,0.08092155002902666
194,14,1250,0.15,0.08202767482899662
195,13,250,0.0,0.08228136225808015
196,12,1250,0.15,0.0872197683679642
197,15,2000,0.1,0.08849639768360193
198,13,2250,0.25,0.09180044945420747
199,14,1500,0.2,0.09268857057249916
200,12,1000,0.05,0.09352309129899529
201,15,1500,0.2,0.0948234856426891
202,7,500,0.25,0.094847620825682
203,12,250,0.0,0.09529935850172995
204,15,1250,0.1,0.09545504290364774
205,5,250,0.3,0.09738145848275703
206,15,2000,0.2,0.12013440468975443
207,6,250,0.1,0.12267381377167438
208,14,1250,0.05,0.12347822017037212
209,14,2500,0.25,0.12461881309932415
210,11,750,0.1,0.12766549886200226
211,8,500,0.15,0.1295433306595006
212,15,2500,0.3,0.13156233384101468
213,9,750,0.2,0.1417885946117844
214,14,1500,0.3,0.1446271941458921
215,11,250,0.0,0.1450894254427586
216,15,2250,0.3,0.14899954359474185
217,15,500,0.0,0.15464943163555478
218,12,1750,0.25,0.1591442647473223
219,15,2000,0.3,0.16161892367109998
220,15,2500,0.2,0.16199382238076424
221,14,1750,0.1,0.16346655684737751
222,10,1000,0.2,0.16802644735761235
223,8,500,0.25,0.16870627898338522
224,15,1500,0.15,0.17114187320907237
225,15,1250,0.05,0.17398395405582187
226,14,1750,0.25,0.17556510366466963
227,13,1500,0.15,0.17663824159786862
228,12,1000,0.1,0.18062526143811783
229,14,1500,0.15,0.18121178916804573
230,15,1750,0.25,0.18146092580903792
231,11,1250,0.25,0.18211357899791789
232,14,500,0.0,0.18545714632972732
233,15,3000,0.2,0.18594953254102994
234,15,1500,0.1,0.18716838399706023
235,15,2250,0.25,0.18732553198788904
236,15,2000,0.15,0.19056590357870296
237,13,1500,0.2,0.19978409240680298
238,10,1000,0.15,0.20417849683370862
239,7,500,0.15,0.20710438454091318
240,6,250,0.2,0.20809026976306147
241,12,1500,0.3,0.2099955290293962
242,10,750,0.05,0.21995101029206976
243,14,2000,0.2,0.22311971405506334
244,14,1500,0.25,0.22602965935652164
245,10,250,0.0,0.22753913764877726
246,15,1750,0.2,0.22891310540853757
247,13,500,0.0,0.23223980487924173
248,14,2250,0.3,0.24045379324921576
249,13,2000,0.3,0.24330633427680998
250,15,2750,0.15,0.24788576801608886
251,13,1500,0.3,0.24876056651492076
252,15,2000,0.25,0.2487969935422447
253,14,1750,0.2,0.2501078530465538
254,8,500,0.2,0.25222585485964516
255,14,2000,0.3,0.25251009517571665
256,11,1250,0.15,0.2597892419476398
257,14,1500,0.1,0.26027329649541653
258,13,1750,0.15,0.26832276039397035
259,15,1750,0.15,0.2700593772067207
260,13,1500,0.1,0.2766320805067678
261,7,500,0.3,0.2782726814340395
262,15,3000,0.25,0.2812472137255012
263,15,1750,0.1,0.28463231802768063
264,10,1250,0.3,0.2863321898246724
265,13,3000,0.3,0.2935253489616736
266,14,2000,0.15,0.29721719042472494
267,15,2500,0.15,0.29891256348574774
268,14,1750,0.15,0.30703026037128794
269,11,1000,0.1,0.30795473650113986
270,14,2000,0.1,0.31478520907508345
271,9,750,0.15,0.31538305353004803
272,15,2500,0.25,0.3207122118874528
273,7,500,0.1,0.32898816549955584
274,13,1750,0.05,0.3291068482451581
275,10,1250,0.15,0.3326432210112215
276,10,1000,0.05,0.3357694138492873
277,9,250,0.0,0.33714446608027726
278,9,500,0.1,0.3424972195492032
279,15,1750,0.05,0.3514277872269707
280,7,750,0.1,0.3733716492723466
281,12,1500,0.1,0.3838171789591715
282,12,500,0.0,0.39015475108276393
283,12,1250,0.1,0.3903606922076949
284,15,2750,0.2,0.39119111463781003
285,7,500,0.2,0.3956918599738523
286,8,500,0.1,0.41759168548557235
287,12,1500,0.15,0.42114894495878913
288,15,3500,0.25,0.42658271714219487
289,15,750,0.0,0.4303884459134151
290,14,2000,0.05,0.4320483775593265
291,9,1000,0.15,0.43933201203623923
292,15,3500,0.3,0.44639962548630124
293,13,2250,0.05,0.45079111174016934
294,15,2250,0.2,0.45761967767927825
295,15,2000,0.05,0.45979599802605986
296,15,2250,0.1,0.46471487518166504
297,8,750,0.2,0.46646335563461333
298,14,2500,0.3,0.4725004853135506
299,14,750,0.0,0.4774331587679973
300,6,250,0.05,0.4794196151957951
301,14,2750,0.25,0.4839390410602014
302,14,2250,0.25,0.4848096088990981
303,15,2250,0.15,0.48702211310784205
304,15,2750,0.3,0.49212570937570027
305,14,2250,0.2,0.5019135100295693
306,8,750,0.3,0.5216479038886649
307,8,750,0.05,0.5221941817548686
308,11,500,0.0,0.5325839010069543
309,9,1250,0.3,0.5370703366357897
310,15,2750,0.25,0.5513418855795056
311,12,1500,0.2,0.5616266386339032
312,15,2500,0.1,0.5825005379074587
313,14,2750,0.3,0.5889620484318515
314,13,1750,0.3,0.5951886537507556
315,15,5000,0.3,0.5953081178140747
316,8,500,0.05,0.59985525552335
317,15,2250,0.05,0.6096812196924893
318,11,1250,0.2,0.6168222637075819
319,14,1750,0.05,0.6182875536899343
320,11,1500,0.1,0.6190587131054363
321,13,750,0.0,0.627649939371707
322,14,2250,0.15,0.6290349835970208
323,13,2750,0.2,0.639162205725927
324,10,1000,0.1,0.6537591388037901
325,15,3000,0.05,0.6549163319116456
326,10,1250,0.2,0.6604700732008492
327,9,500,0.05,0.6661343494399726
328,8,250,0.0,0.6712246067396939
329,11,1000,0.05,0.6746395900167628
330,11,1250,0.1,0.6755665922685011
331,13,2000,0.15,0.6899955454619121
332,13,1500,0.05,0.6949705309252856
333,15,1000,0.0,0.701532948744131
334,12,2000,0.15,0.7202160675895106
335,9,1750,0.3,0.7256071889121709
336,7,750,0.15,0.7314618236014013
337,15,3000,0.15,0.7333918922637356
338,12,1750,0.2,0.7340742178365612
339,15,3250,0.2,0.7405529388769563
340,9,1000,0.25,0.7519852926794782
341,15,4000,0.3,0.7577901048027653
342,10,1500,0.1,0.7590343709335385
343,12,750,0.0,0.7679529935535458
344,13,2000,0.2,0.7692162719445694
345,10,500,0.0,0.7706817585200701
346,12,1500,0.05,0.7740826899362322
347,13,1750,0.2,0.7802472916035894
348,15,3250,0.25,0.7826969449581687
349,14,3000,0.05,0.790776445200554
350,12,1250,0.05,0.7954864826715479
351,11,1250,0.05,0.8055543471434464
352,15,3250,0.1,0.8078121227102134
353,8,750,0.15,0.809477996165069
354,14,2500,0.15,0.8168593198390607
355,13,2500,0.3,0.8188277620668711
356,15,2750,0.05,0.8232083550449731
357,10,1250,0.25,0.8290719879902766
358,13,1250,0.1,0.8351174806337404
359,14,2500,0.05,0.8471864698105093
360,15,3000,0.3,0.8520840253666156
361,9,1000,0.1,0.8664820858704871
362,6,500,0.25,0.8712872487986344
363,12,1750,0.3,0.8723143530110119
364,14,1000,0.0,0.8804004448875751
365,10,1250,0.05,0.8855661624766438
366,10,1500,0.25,0.8882722845098092
367,13,1750,0.1,0.9011194885029989
368,14,3250,0.25,0.901577321420202
369,15,3000,0.1,0.9078407746781939
370,10,1750,0.15,0.9229713268130498
371,6,500,0.15,0.9313800388661879
372,7,250,0.0,0.9481257013773855
373,13,2250,0.3,0.9491097706560979
374,13,2000,0.05,0.9508171982049293
375,13,2500,0.25,0.9627179341263616
376,4,250,0.1,0.9677244853338441
377,9,750,0.05,0.9734284015423984
378,11,1500,0.25,0.9737862899229793
379,6,500,0.1,0.9866641890093291
380,14,2250,0.05,1.0009273133687782
381,12,2000,0.25,1.0114949681005314
382,13,2750,0.15,1.0323886251001215
383,12,1500,0.25,1.0612962293507058
384,15,2500,0.05,1.0626792405290346
385,8,750,0.25,1.0668747430337584
386,8,1000,0.15,1.0682843472389465
387,11,1500,0.3,1.0727084908756068
388,12,1750,0.05,1.0764531674590299
389,14,2750,0.2,1.07667983952627
390,10,1500,0.3,1.0793665571115092
391,15,2750,0.1,1.1054459682406566
392,13,3250,0.25,1.1063393922186777
393,12,2250,0.15,1.1251847418426606
394,15,3500,0.2,1.1638367828700988
395,14,4250,0.25,1.1645734228035585
396,12,2000,0.3,1.1825534007378555
397,12,1750,0.1,1.1944462235851898
398,13,2000,0.1,1.1949547405486745
399,15,3500,0.15,1.2056247722743414
400,9,1000,0.3,1.2098646941510967
401,13,2500,0.15,1.2138602965598637
402,15,3250,0.3,1.2143364933758685
403,15,3750,0.3,1.2191453681814475
404,13,3000,0.25,1.2441176797081954
405,9,1500,0.05,1.246711438349548
406,14,2250,0.1,1.2753044497700465
407,14,3250,0.05,1.290107773600492
408,13,2250,0.2,1.3017450555029257
409,11,2250,0.3,1.3024651292226652
410,15,4000,0.25,1.3143113572701026
411,6,500,0.3,1.3242217723367278
412,13,2250,0.15,1.3413862476015277
413,10,1500,0.2,1.3437629205241397
414,12,2250,0.3,1.3480286938664756
415,12,2250,0.2,1.3483797838537872
416,8,750,0.1,1.363715912333652
417,7,750,0.3,1.3915624220042906
418,15,4000,0.1,1.392545742239242
419,7,1000,0.25,1.4005250760444843
420,12,3250,0.15,1.4018639823474948
421,9,1000,0.2,1.407504710887446
422,9,500,0.0,1.4178815034691679
423,15,4500,0.3,1.4244076935891432
424,12,3000,0.25,1.4306924518953545
425,14,3500,0.1,1.4535395077984228
426,10,1750,0.05,1.4603399537786608
427,6,750,0.3,1.4701174681366365
428,13,2250,0.1,1.472195971687766
429,9,1750,0.2,1.4749674288181918
430,6,750,0.25,1.4838990775834076
431,9,1500,0.15,1.484496773822274
432,9,2000,0.15,1.4868933090596046
433,15,4250,0.2,1.5226790644111106
434,13,2750,0.3,1.5295364436296073
435,14,4250,0.05,1.5465699683611533
436,14,3500,0.05,1.5594973234878864
437,14,2750,0.05,1.562342847421741
438,10,1250,0.1,1.5923334326606446
439,8,1000,0.25,1.5927091416225438
440,12,2500,0.3,1.6117786969775758
441,8,1250,0.25,1.6196364790035875
442,11,2000,0.1,1.6203517548748945
443,13,3000,0.2,1.632045325994667
444,11,1750,0.15,1.644605844655616
445,13,3750,0.3,1.6632199278805393
446,11,3500,0.25,1.6644169278116567
447,11,1500,0.15,1.6662175510664048
448,13,2500,0.1,1.7065573181181055
449,12,2250,0.25,1.7161897350031061
450,15,4500,0.2,1.7307482979028532
451,14,4750,0.2,1.734802247760171
452,10,1500,0.05,1.7399690267244632
453,15,4750,0.2,1.7511286652735438
454,8,1250,0.15,1.7541271744473286
455,14,3000,0.3,1.7580693198348347
456,11,2000,0.3,1.7774684702679864
457,12,2500,0.15,1.778820445399934
458,9,1250,0.1,1.7842968071147862
459,8,1000,0.1,1.8003118411015464
460,13,4250,0.1,1.8004215251926552
461,7,1250,0.25,1.8006112660255698
462,14,3500,0.15,1.8042119302488209
463,5,250,0.1,1.814560917135019
464,15,3750,0.25,1.8151986205267834
465,14,3000,0.15,1.833692138252656
466,15,3750,0.2,1.8371771599388924
467,12,2750,0.3,1.8395512563920429
468,11,1500,0.2,1.8398436530356643
469,8,1250,0.05,1.842154613806518
470,10,2250,0.05,1.8520839794578947
471,15,3500,0.05,1.8715113508509218
472,9,1250,0.15,1.8727771044423736
473,14,4250,0.3,1.8752955188612146
474,8,1000,0.2,1.8814873187117542
475,14,3750,0.3,1.8821775582916935
476,5,250,0.15,1.9055134045779092
477,13,2750,0.1,1.908607596810615
478,14,3000,0.2,1.9328243806861387
479,15,4250,0.25,1.9723799535500586
480,9,1250,0.25,1.97395475527564
481,11,3250,0.3,1.9746897618263672
482,12,1750,0.15,1.9765845833925997
483,10,2000,0.2,1.9968170621338235
484,8,1000,0.3,1.9987562188845407
485,14,2500,0.1,2.001558919580919
486,9,1250,0.2,2.0020871997456613
487,12,2000,0.05,2.0033898120338214
488,15,3750,0.1,2.014199505360399
489,12,3500,0.1,2.041484290829281
490,15,3500,0.1,2.048553736651272
491,13,2500,0.2,2.0552968163610505
492,15,5250,0.2,2.0585596492090446
493,10,2000,0.3,2.066141281719068
494,9,1750,0.25,2.077040394885611
495,14,3250,0.3,2.078338789375122
496,12,2500,0.05,2.0825925054106436
497,13,3500,0.3,2.088485065721979
498,11,1750,0.3,2.0893333075073772
499,15,3250,0.15,2.091562228613364
500,15,5000,0.25,2.1010431524482436
501,12,2000,0.1,2.10666354358009
502,12,2500,0.2,2.164589939811819
503,14,2750,0.1,2.1681475244831363
504,13,3250,0.3,2.218228894602421
505,14,3500,0.25,2.229634476671776
506,9,1500,0.1,2.2473229979967515
507,12,2000,0.2,2.251846166259528
508,9,1000,0.05,2.258499138656596
509,5,500,0.3,2.2620844491503163
510,10,1750,0.3,2.2634742980383393
511,15,5750,0.25,2.268076570353329
512,11,2500,0.25,2.2727904569695188
513,8,1000,0.05,2.275788051073246
514,7,750,0.25,2.2883493743857874
515,6,750,0.15,2.290997021889476
516,14,3750,0.25,2.2945308325267
517,15,5500,0.25,2.3000928400034373
518,8,1500,0.3,2.3224944172674533
519,14,2750,0.15,2.3241021757138993
520,9,2000,0.25,2.350391609574145
521,13,3500,0.15,2.351335432200538
522,13,4000,0.3,2.352532815140043
523,14,3000,0.1,2.3710790955842875
524,15,5250,0.25,2.377769541172196
525,15,3250,0.05,2.381528344375929
526,14,3500,0.2,2.408552273298716
527,11,2250,0.25,2.4093229921729544
528,12,3000,0.3,2.4094024148705753
529,15,4000,0.15,2.4108069226606172
530,15,4500,0.1,2.4127916047096494
531,10,2000,0.05,2.416553644514994
532,4,250,0.3,2.459536279216299
533,13,4500,0.1,2.472370266132891
534,10,1500,0.15,2.4865183392777452
535,13,3250,0.2,2.493982309004817
536,15,5750,0.15,2.498600323470849
537,13,2750,0.05,2.5007326463280948
538,15,4750,0.3,2.518617182792622
539,15,4250,0.3,2.522065718505937
540,15,4250,0.1,2.556676804156447
541,11,2500,0.15,2.566028439845174
542,11,2250,0.15,2.5813792000164604
543,15,3750,0.15,2.6154184561414233
544,12,3250,0.25,2.6373121244441124
545,11,750,0.0,2.645051044982236
546,13,4000,0.25,2.6479741550008025
547,11,1750,0.1,2.666342189423285
548,14,5250,0.1,2.672234246680622
549,12,2500,0.1,2.6906004248328794
550,9,2000,0.3,2.7050172517084157
551,12,2750,0.05,2.7102952721065763
552,11,1750,0.2,2.710708597225569
553,10,1750,0.1,2.7213160559582183
554,15,4000,0.05,2.722978630569898
555,15,1250,0.0,2.770463504537281
556,12,2750,0.15,2.7785637910295016
557,13,3000,0.1,2.7805710500843484
558,14,4000,0.3,2.7829862231369944
559,11,2000,0.15,2.7837058357584405
560,8,2000,0.25,2.7883662923701604
561,9,1500,0.3,2.802769605701229
562,9,1500,0.25,2.81764532017834
563,6,250,0.0,2.8408422299917833
564,13,2750,0.25,2.8435245568866243
565,14,3000,0.25,2.848223136783717
566,15,4000,0.2,2.864097495679796
567,14,4500,0.3,2.8750269501184857
568,13,1000,0.0,2.8902251397623764
569,15,4250,0.05,2.898352851487167
570,11,2500,0.2,2.9149778623943052
571,15,3750,0.05,2.9181409175300463
572,7,1000,0.2,2.9182086131973906
573,8,1250,0.3,2.9276483316896025
574,12,2750,0.1,2.9515079326924365
575,14,3250,0.1,2.9540564944043286
576,8,500,0.0,2.965837395466294
577,14,3250,0.15,2.97893080710371
578,15,4500,0.25,2.9977353372900093
579,8,1250,0.2,3.008281996043751
580,14,3500,0.3,3.0169264327629333
581,11,3000,0.2,3.037624009625941
582,11,2750,0.25,3.0476835181900004
583,4,250,0.15,3.0484675590901746
584,14,5750,0.3,3.0861430430146677
585,15,6500,0.25,3.1051350755122398
586,12,1000,0.0,3.1067326416443817
587,4,250,0.25,3.117356402647814
588,12,2250,0.1,3.1251426305308225
589,14,4000,0.25,3.1290235760164937
590,9,1250,0.05,3.1339006348517304
591,10,2250,0.3,3.1466128280461403
592,15,4750,0.25,3.1483997850509993
593,11,2750,0.3,3.154542221406632
594,9,2250,0.3,3.159019336502589
595,12,3500,0.3,3.1759491136311575
596,7,1000,0.1,3.1796212062965448
597,14,4750,0.3,3.1810164209332643
598,7,500,0.05,3.1852725012157177
599,14,4000,0.2,3.185290575384454
600,15,6250,0.15,3.1946188612682995
601,14,1250,0.0,3.1968820487754224
602,12,3000,0.15,3.204817619061245
603,10,1750,0.25,3.210036090433223
604,10,750,0.0,3.214313508826263
605,15,6750,0.15,3.2209089374968083
606,12,2750,0.2,3.232778235574762
607,14,4500,0.25,3.3102040403083417
608,6,500,0.2,3.326978313486904
609,7,1000,0.3,3.329840140556683
610,11,4000,0.2,3.350419992431062
611,12,3250,0.3,3.352672905782038
612,14,4500,0.05,3.378096918137927
613,7,750,0.05,3.3839184079913687
614,11,3500,0.2,3.3971998866983557
615,13,3250,0.15,3.4027995170827388
616,4,500,0.1,3.4127755818761205
617,13,1250,0.0,3.4138061958197916
618,14,5000,0.1,3.4145962778087897
619,10,2250,0.2,3.4289018954240182
620,15,5250,0.1,3.443898474748775
621,14,4750,0.1,3.446899674600408
622,15,4250,0.15,3.456930387476817
623,12,2750,0.25,3.4609034127072458
624,15,7750,0.3,3.4735132943550138
625,15,5500,0.3,3.4747876676827354
626,15,5750,0.2,3.480658459892173
627,13,3000,0.05,3.4847333886023155
628,13,5000,0.2,3.4895903378743984
629,15,5750,0.1,3.495103935221749
630,15,1500,0.0,3.503727990638131
631,7,1500,0.25,3.505888921174325
632,14,3750,0.1,3.5160594955817146
633,15,6750,0.2,3.5252898638344097
634,12,3500,0.25,3.526953240604349
635,8,1250,0.1,3.5276661982321835
636,15,5500,0.2,3.5311494504554846
637,10,3000,0.15,3.550989695859015
638,13,3750,0.25,3.55375176533218
639,14,5250,0.2,3.558027551269059
640,7,750,0.2,3.5763407685961686
641,15,5000,0.15,3.5817553843754086
642,12,3750,0.15,3.5994463575623894
643,8,2500,0.25,3.6178380401528454
644,11,3000,0.15,3.6188735460480617
645,12,2250,0.05,3.6242428694605224
646,12,1250,0.0,3.6254545142819805
647,12,3000,0.2,3.637281283512788
648,11,3500,0.15,3.637378865289412
649,11,3000,0.25,3.6474268814918793
650,6,750,0.2,3.652010113378535
651,12,3250,0.05,3.6613790877714623
652,15,5000,0.1,3.669745901070808
653,9,750,0.0,3.6782277977077067
654,12,3750,0.2,3.703867509321834
655,14,4250,0.2,3.7095007770993496
656,14,1500,0.0,3.7232075573413868
657,5,500,0.15,3.7440761481799285
658,14,4000,0.05,3.7461818884551397
659,12,4000,0.3,3.7592149111665414
660,10,2750,0.15,3.7703162756861954
661,14,5000,0.05,3.772092004039203
662,12,3750,0.25,3.7744893376778403
663,11,1000,0.0,3.782874407212948
664,13,3500,0.25,3.8065275971842403
665,13,1500,0.0,3.8303433410394794
666,5,250,0.25,3.8435098866217547
667,15,1750,0.0,3.847142315099839
668,12,4000,0.2,3.851955038462081
669,8,1500,0.1,3.8560154652001417
670,12,4000,0.25,3.8811532574206864
671,14,4750,0.05,3.890301024039063
672,13,4500,0.2,3.904189542397976
673,13,4500,0.3,3.90982537770725
674,14,4250,0.1,3.9111850280412357
675,14,4250,0.15,3.913559934325327
676,14,3250,0.2,3.9190973843611085
677,15,6500,0.1,3.94344832410757
678,14,5250,0.25,3.9463248591259643
679,13,3500,0.05,3.963405754594131
680,15,5500,0.15,3.9755145871953985
681,15,5250,0.3,3.9776319783871488
682,8,1500,0.25,3.9845409765064317
683,14,4500,0.2,3.9845593765424616
684,11,3250,0.05,3.991190546856839
685,13,4500,0.25,3.996682609476143
686,11,1500,0.05,4.001981000820746
687,13,3750,0.1,4.012363303762433
688,12,3500,0.2,4.0261084293104945
689,15,6000,0.1,4.030057791779373
690,5,250,0.05,4.04342382173526
691,15,5250,0.15,4.046223069827054
692,10,1750,0.2,4.048051800840838
693,10,2000,0.1,4.056440514226741
694,14,3750,0.2,4.102453031984716
695,14,1750,0.0,4.107943875140721
696,13,2500,0.05,4.11379194637313
697,15,7250,0.1,4.124798247920797
698,4,250,0.05,4.126662635117675
699,11,1750,0.05,4.143473776821378
700,15,6750,0.25,4.148382174263267
701,15,5750,0.05,4.152170303616872
702,10,2250,0.1,4.158948379078385
703,14,5000,0.15,4.159343256426274
704,15,5750,0.3,4.162388683394935
705,15,4750,0.1,4.168867543601083
706,7,1250,0.15,4.1797966447519
707,14,4750,0.25,4.195811528077959
708,10,2500,0.25,4.202483146980418
709,14,4000,0.1,4.207694688847088
710,15,6750,0.1,4.207914595966566
711,12,3250,0.2,4.213168713984209
712,11,2500,0.3,4.213906392166388
