,K,Alpha,Tau,MSE
201,12,1000,0.1,0.09539406919534718
202,14,2000,0.3,0.10019065721545531
203,15,1000,0.25,0.10053422878360345
204,13,1250,0.05,0.10408816330157748
205,14,1750,0.15,0.10424967134448036
206,14,1750,0.2,0.10703284197142338
207,7,500,0.3,0.11114784408523884
208,15,2250,0.3,0.11289639698294698
209,10,1000,0.2,0.1158642527318907
210,15,1750,0.2,0.12254212639911555
211,10,1000,0.3,0.1261091211194182
212,14,1750,0.1,0.12626311006849275
213,9,500,0.05,0.13173518782869023
214,14,1250,0.05,0.1372098894851741
215,11,250,0.0,0.1385161541354696
216,14,1500,0.15,0.14177073506384227
217,6,250,0.2,0.14225452089807675
218,10,750,0.1,0.14572466404502013
219,15,2500,0.25,0.14621115070938048
220,5,250,0.25,0.14733748548672357
221,15,1750,0.05,0.15102200252100204
222,14,1750,0.3,0.15336881631528768
223,11,750,0.1,0.15337936597269228
224,15,500,0.0,0.15402761348810032
225,10,1000,0.25,0.15413800973028688
226,7,500,0.15,0.15519716860594657
227,14,2250,0.05,0.16071135232798636
228,7,500,0.2,0.16454039162783154
229,15,2000,0.25,0.16573950790536293
230,13,2250,0.25,0.16818427537579334
231,11,1250,0.25,0.17256734461146622
232,13,1000,0.1,0.17780443152445938
233,15,3250,0.3,0.17934455555322357
234,12,1000,0.05,0.18067563808842832
235,10,1250,0.3,0.18159177200356194
236,15,2000,0.1,0.18238895104676298
237,14,500,0.0,0.19237429303615927
238,15,2500,0.3,0.19432162397469946
239,12,1750,0.15,0.19636828722087193
240,15,3000,0.25,0.19867043598101006
241,15,2250,0.25,0.20012643178522888
242,14,1500,0.1,0.2009937540731543
243,9,1000,0.1,0.20658761153844044
244,13,2250,0.3,0.21840800220174408
245,14,2500,0.25,0.21856209403392898
246,9,750,0.3,0.219835829350317
247,10,250,0.0,0.22662696433375826
248,13,500,0.0,0.2300027519038344
249,14,2000,0.25,0.23041302589700122
250,10,750,0.05,0.2309363520880964
251,9,750,0.2,0.2352740048262233
252,12,2000,0.1,0.23667614863475392
253,14,1500,0.05,0.23939128342724392
254,13,1750,0.25,0.24320491475470774
255,15,2750,0.25,0.2496809201324215
256,15,3500,0.3,0.253182047633788
257,14,2000,0.2,0.2561657049687197
258,15,2250,0.15,0.25644097331668503
259,9,750,0.25,0.2575795701232267
260,12,1500,0.3,0.2644320509792116
261,14,1000,0.1,0.2693892760174013
262,15,2750,0.3,0.27220756511202787
263,13,3250,0.3,0.2741952208949716
264,13,1750,0.3,0.27619826431719663
265,13,2000,0.2,0.2775639061597347
266,14,1750,0.05,0.27871242653655875
267,8,500,0.2,0.27958719326325254
268,12,1750,0.1,0.2915153046638764
269,14,2250,0.25,0.3038583953926017
270,13,2000,0.25,0.3068898604971423
271,13,1500,0.2,0.3095895756261322
272,12,1750,0.25,0.3116876510351898
273,13,1250,0.25,0.3131847225611061
274,8,750,0.25,0.31331261209624084
275,15,2250,0.05,0.3140200652393819
276,7,500,0.25,0.3205462263909003
277,13,2000,0.15,0.32143971691892115
278,13,2750,0.15,0.3246051322194248
279,15,2500,0.2,0.3268838164638889
280,15,750,0.0,0.3273939892424919
281,14,2750,0.15,0.3306183908298287
282,8,500,0.05,0.33597260479273816
283,9,250,0.0,0.33627186631754513
284,13,1750,0.15,0.3403335330918152
285,13,2500,0.2,0.3431088734689165
286,14,2750,0.2,0.3460397372695266
287,13,2000,0.1,0.34684644911318935
288,13,1500,0.25,0.34738071057592607
289,9,500,0.1,0.3560810726041136
290,11,1250,0.2,0.3596019789618866
291,10,1000,0.15,0.365228024548205
292,14,2250,0.2,0.3713271203249219
293,8,500,0.15,0.378388041671518
294,7,750,0.3,0.37862583921019916
295,12,500,0.0,0.3800885623615453
296,15,2500,0.15,0.3821968641779911
297,14,3250,0.2,0.3824203939685731
298,12,1500,0.05,0.3825988014507416
299,14,2000,0.05,0.38317021783908534
300,14,3000,0.15,0.3842248404323091
301,13,1750,0.05,0.38497636597915275
302,13,1500,0.15,0.39106372438637826
303,14,2000,0.1,0.3979502072148977
304,14,2250,0.3,0.3987150826993009
305,14,750,0.0,0.4064023793698048
306,10,1250,0.25,0.4121209392988049
307,12,2000,0.3,0.4171264567332683
308,12,1250,0.1,0.41852505208926494
309,8,750,0.15,0.42180977019091376
310,13,1000,0.05,0.4226614305197096
311,14,2000,0.15,0.4395671892525775
312,15,2500,0.1,0.45278352069017413
313,8,500,0.1,0.45405040537113517
314,14,2750,0.25,0.455426420709271
315,15,3750,0.3,0.4568408662998296
316,11,1000,0.05,0.4589701417055043
317,10,1000,0.05,0.4601212130578698
318,13,1500,0.1,0.46291176076621177
319,12,1500,0.15,0.4650949415816894
320,11,1500,0.1,0.4658768291123075
321,11,1750,0.25,0.473698367784089
322,13,750,0.0,0.48223214061585185
323,15,2750,0.2,0.4981684285711004
324,12,1500,0.2,0.5142597546730681
325,13,2500,0.3,0.5171954472771075
326,9,750,0.1,0.525273333201483
327,11,500,0.0,0.5277399985443232
328,13,1750,0.1,0.5279668681796006
329,12,1750,0.2,0.5329630339363967
330,12,2000,0.05,0.534344104268611
331,11,1250,0.05,0.5367227313886415
332,14,2750,0.3,0.5452733420332596
333,11,1500,0.25,0.5480595934290157
334,13,1750,0.2,0.5527292883315018
335,15,2000,0.05,0.5530022782618157
336,9,1750,0.25,0.561274442277013
337,6,250,0.15,0.567500018243174
338,15,2750,0.15,0.5678667719734056
339,14,2250,0.1,0.5683518041559258
340,14,3000,0.25,0.5688324465585594
341,8,750,0.05,0.5688518003995446
342,11,1250,0.15,0.5729311090215028
343,15,2500,0.05,0.5744534258533649
344,11,2000,0.15,0.5785280232151861
345,14,2500,0.2,0.5833432644843762
346,14,3750,0.25,0.5904678505585284
347,12,1250,0.15,0.5907590019302698
348,9,1250,0.25,0.5980373469732128
349,11,1500,0.3,0.6127179897105339
350,14,2500,0.15,0.6136656152516613
351,11,1500,0.2,0.6176398592659926
352,10,2500,0.3,0.6230950202714856
353,12,2000,0.2,0.6251711537104842
354,13,2000,0.3,0.6283398193584212
355,13,2500,0.15,0.6351203554440124
356,9,750,0.15,0.6394105773662142
357,14,2250,0.15,0.6455529167033921
358,13,1500,0.05,0.6487898600042078
359,10,1000,0.1,0.6506450405164694
360,9,1000,0.25,0.6512198096560649
361,9,1250,0.1,0.6544378319519103
362,5,250,0.2,0.6608653588068044
363,14,3000,0.2,0.6634196684561984
364,11,1500,0.05,0.6655683060213353
365,8,250,0.0,0.6682787740483541
366,15,1000,0.0,0.6717475812477334
367,9,1000,0.15,0.6755637461573886
368,12,1250,0.05,0.6937354267619429
369,13,2250,0.1,0.6958367831421651
370,15,3500,0.2,0.7027772157307157
371,10,1750,0.3,0.731349269930449
372,12,1750,0.3,0.7328962499150775
373,12,1500,0.1,0.7331625060804892
374,15,2250,0.1,0.738230703421881
375,15,1250,0.0,0.7617903481210847
376,10,500,0.0,0.7629708206870993
377,12,750,0.0,0.7714614696191029
378,14,3250,0.3,0.7786238744039982
379,10,1250,0.2,0.7956846053035221
380,15,3500,0.15,0.8064218429644978
381,14,1000,0.0,0.8064225316970447
382,15,5500,0.3,0.8152154366703166
383,12,1500,0.25,0.8255288648221829
384,4,250,0.2,0.8452364958623749
385,8,750,0.1,0.8458490759566433
386,15,4750,0.25,0.8503074671503704
387,6,750,0.3,0.8530405110382488
388,14,2500,0.1,0.8628317413517816
389,15,5250,0.25,0.8792003602295653
390,15,4000,0.3,0.8798859204142327
391,14,3750,0.3,0.8825532339160229
392,13,1000,0.0,0.8976412887819336
393,15,3250,0.25,0.8999304722502292
394,14,2500,0.05,0.9030749547021588
395,9,1000,0.2,0.9034796824803075
396,12,2000,0.25,0.908900610384597
397,8,750,0.2,0.9210651746104777
398,13,3000,0.3,0.9397157199919914
399,15,3250,0.2,0.9402737323466928
400,7,250,0.0,0.9471187348558427
401,13,4000,0.15,0.9524047353552763
402,15,3750,0.05,0.9528985941610714
403,14,2750,0.1,0.957266265635083
404,14,2750,0.05,0.9666931823001274
405,13,3250,0.15,0.9677800251451277
406,15,3500,0.25,0.9682264985143011
407,14,3250,0.25,0.9695125707472295
408,14,3000,0.05,0.9696532126634918
409,15,3000,0.15,0.982007442680072
410,10,1750,0.15,0.9960454830866678
411,13,3000,0.1,0.9986546649144231
412,15,3250,0.05,1.0118309712061728
413,13,2750,0.25,1.0118841200135646
414,13,3000,0.25,1.0122830122149373
415,15,3000,0.05,1.0235008006096729
416,11,2000,0.3,1.0278274663412756
417,7,750,0.25,1.030229353741191
418,13,3000,0.15,1.0307435903577173
419,8,1000,0.15,1.039616406275404
420,13,2250,0.2,1.049779481479035
421,15,1500,0.0,1.0553457824234929
422,14,3000,0.3,1.0777047645009352
423,14,3500,0.2,1.0854049694330878
424,14,4000,0.3,1.0872494195088844
425,15,4500,0.2,1.095349727748915
426,11,750,0.0,1.0971698840169284
427,15,3000,0.2,1.1043060924496797
428,14,4250,0.3,1.1170555528806987
429,14,3750,0.2,1.1271605672395604
430,15,3750,0.1,1.1352613239646934
431,7,750,0.2,1.139915742040772
432,14,3500,0.25,1.153729553663423
433,13,3750,0.25,1.1770578433664847
434,15,6250,0.3,1.1781942180729028
435,12,2250,0.3,1.1915661577040786
436,9,1500,0.1,1.1927340339429466
437,15,3750,0.25,1.1969404758308506
438,9,500,0.0,1.2005903017692177
439,15,4750,0.3,1.2010267240398487
440,15,4000,0.2,1.2013708053168317
441,15,4500,0.15,1.201662861062456
442,15,3500,0.05,1.2029372895932728
443,13,2750,0.05,1.2079471969632467
444,11,2250,0.25,1.2083084783283922
445,15,4500,0.25,1.2109871288940899
446,13,2750,0.1,1.2191961498273598
447,15,3750,0.2,1.222748030167813
448,9,750,0.05,1.2341765825397502
449,15,2750,0.05,1.2351535250504972
450,5,250,0.3,1.2388624700146986
451,11,1250,0.1,1.2420891327609707
452,15,4250,0.2,1.2493373314288914
453,13,3250,0.2,1.2507645881583813
454,11,1500,0.15,1.26103237003499
455,15,3500,0.1,1.264307561092891
456,14,3250,0.1,1.2662086395802434
457,15,5000,0.25,1.2680933266677683
458,15,2750,0.1,1.271638607443056
459,13,3500,0.1,1.2736128298319758
460,9,1250,0.3,1.2808033103940843
461,14,1250,0.0,1.2837948453056283
462,6,500,0.25,1.286136543935673
463,11,1750,0.15,1.2906803118991714
464,10,1500,0.3,1.3007909551650045
465,15,6000,0.25,1.3022152214307081
466,15,4500,0.3,1.3045313213675047
467,9,1250,0.15,1.3074302811366931
468,14,3500,0.15,1.3086126778288607
469,10,1250,0.1,1.3138140194781076
470,4,250,0.3,1.3329229894755645
471,13,2500,0.05,1.3362213065826272
472,12,1000,0.0,1.3453578312574932
473,10,1250,0.15,1.3497157908268347
474,13,2250,0.15,1.3562768207966835
475,15,1750,0.0,1.3691794853709887
476,14,3500,0.3,1.37387056440078
477,8,1000,0.3,1.374682707053102
478,12,2250,0.05,1.3754583976353232
479,6,500,0.1,1.3780444834958758
480,14,5000,0.3,1.3839542193243015
481,7,500,0.1,1.3846260045243175
482,14,3000,0.1,1.3858594600221992
483,14,3250,0.05,1.3918035489221021
484,13,2000,0.05,1.3920135067686308
485,13,4500,0.25,1.410054333114835
486,12,2750,0.15,1.4211093670268922
487,13,1250,0.0,1.4314453153154114
488,12,1750,0.05,1.4335669399152624
489,13,3250,0.25,1.4383725355817454
490,15,4250,0.25,1.4402136815301985
491,10,1500,0.2,1.4423408176355539
492,11,1750,0.3,1.4518304257433756
493,13,2750,0.3,1.4560915917636172
494,15,3250,0.15,1.4580210625261223
495,13,4000,0.3,1.465666710597676
496,5,500,0.15,1.4739966201233767
497,15,5250,0.2,1.4799349812746065
498,14,4000,0.25,1.4827669326235287
499,10,750,0.0,1.4908787060886741
500,9,1250,0.2,1.505991488440108
501,14,4250,0.2,1.5065785879584572
502,15,3000,0.1,1.5341396495023234
503,14,3750,0.15,1.5350052146338566
504,13,2500,0.1,1.5520992430497822
505,14,3250,0.15,1.555465255238894
506,11,2250,0.15,1.563825438661585
507,10,1750,0.2,1.5864353673933267
508,10,2000,0.3,1.6120896489167422
509,15,4000,0.15,1.6174944737636747
510,14,4500,0.3,1.6381959782429885
511,15,5750,0.1,1.6444097533635011
512,10,1500,0.25,1.6466371972909684
513,12,2500,0.15,1.6495528449256487
514,10,2250,0.3,1.651233411005362
515,14,4000,0.1,1.6580695300757289
516,15,4250,0.1,1.6591880257445568
517,13,2250,0.05,1.6676192256672304
518,15,5000,0.15,1.672923267796789
519,5,250,0.15,1.6791681248011512
520,11,1000,0.0,1.6812928863049095
521,13,2500,0.25,1.6817645996123989
522,15,3250,0.1,1.6893894449668128
523,13,5000,0.3,1.69310375226902
524,11,1750,0.2,1.6966783641888965
525,15,2000,0.0,1.706231067470549
526,12,3000,0.25,1.7063928964648845
527,13,3500,0.2,1.7087675479509865
528,13,3000,0.05,1.7101726822820724
529,15,6000,0.2,1.714618758128773
530,14,1500,0.0,1.7308707695833778
531,8,1000,0.1,1.7450343521526328
532,14,3500,0.1,1.7489709558679343
533,15,5250,0.15,1.7535785706595406
534,14,4500,0.2,1.765009470435543
535,10,1500,0.1,1.775885909437737
536,7,1250,0.15,1.785483496818015
537,14,3750,0.05,1.7911347277514378
538,13,3000,0.2,1.822523670003205
539,5,250,0.05,1.840885220661591
540,8,1250,0.3,1.8487681692831903
541,8,1000,0.2,1.8629360120287184
542,15,4250,0.15,1.8888308730083556
543,8,1000,0.25,1.8943634403330227
544,12,2000,0.15,1.8964183772968457
545,6,250,0.0,1.902024738046958
546,8,1500,0.25,1.9068102097083783
547,10,1750,0.25,1.9224649206648552
548,13,2750,0.2,1.9225007131202536
549,11,1750,0.1,1.9251304337414334
550,4,250,0.1,1.9381490592618533
551,15,4000,0.25,1.9408684300069095
552,13,5250,0.3,1.9463838397224922
553,13,1500,0.0,1.9493602623432795
554,14,3500,0.05,1.9519699107320998
555,9,1000,0.05,1.9636494630286871
556,15,4750,0.2,1.963977413846842
557,15,4000,0.1,1.9714331830750744
558,8,500,0.0,1.9770909800164498
559,5,250,0.1,1.9856987128379486
560,12,1250,0.0,2.0004797544430444
561,13,3500,0.3,2.0081782454241206
562,14,4250,0.15,2.0102781720752745
563,15,5000,0.2,2.021848873529747
564,15,4750,0.1,2.0253476599472555
565,6,750,0.15,2.0397154638984087
566,7,500,0.05,2.05287319228464
567,13,3500,0.15,2.0541481872423812
568,15,5000,0.1,2.0610501307142
569,15,2250,0.0,2.064083494002936
570,9,1500,0.25,2.070778666217305
571,15,5250,0.1,2.084053107437173
572,10,2000,0.2,2.0884299103327244
573,15,7250,0.3,2.0934951043753944
574,12,2750,0.2,2.1011909734287313
575,13,3750,0.15,2.1158093487685186
576,9,2250,0.25,2.122098531776867
577,15,3750,0.15,2.12216646787929
578,15,4250,0.05,2.1575201564834163
579,14,4000,0.2,2.1646624360633733
580,14,3750,0.1,2.1909131294666113
581,15,5750,0.3,2.1928945239700988
582,11,2000,0.05,2.195016882251326
583,11,2500,0.2,2.209954397455487
584,12,2500,0.3,2.2101030604609746
585,14,1750,0.0,2.2102137551757086
586,15,4000,0.05,2.2403417612856305
587,10,1500,0.15,2.244164059597272
588,9,750,0.0,2.2566429103001164
589,15,6000,0.15,2.2597017800745514
590,12,3000,0.3,2.2754662154611562
591,9,2250,0.3,2.28095244445231
592,4,250,0.15,2.2829281845124583
593,9,1500,0.3,2.294915872830859
594,10,1000,0.0,2.3104612638931674
595,15,5000,0.3,2.320327574489901
596,13,3750,0.2,2.3276360954455586
597,11,2750,0.05,2.333883504393124
598,15,4250,0.3,2.347334429812458
599,5,500,0.2,2.3543729104957625
600,15,6000,0.3,2.3574832232639764
601,12,3000,0.2,2.3704806710986865
602,11,1750,0.05,2.37468560732485
603,11,2250,0.05,2.3897382221556627
604,11,2250,0.2,2.405805496130239
605,13,4250,0.3,2.4118444171040987
606,13,3250,0.05,2.4134536010898144
607,15,2500,0.0,2.4402760113614463
608,11,2250,0.1,2.442854861813478
609,15,5250,0.05,2.4459140845868586
610,8,1250,0.25,2.4731368184713807
611,10,2000,0.15,2.480852345914242
612,13,1750,0.0,2.481269526085647
613,8,1250,0.2,2.492301370211391
614,15,8000,0.2,2.497570481016181
615,7,750,0.1,2.4982206455749054
616,8,1000,0.05,2.5071209952993114
617,11,1250,0.0,2.5144332817645902
618,8,1750,0.3,2.5216075360925716
619,10,1250,0.05,2.52693289658517
620,15,6000,0.05,2.5420284429478475
621,12,4000,0.25,2.5424112838530912
622,14,4250,0.25,2.5568034958035404
623,15,7250,0.25,2.557550058306906
624,13,3750,0.1,2.569059674187532
625,12,3250,0.25,2.5765928306762764
626,13,4250,0.15,2.57869020737641
627,13,4500,0.3,2.580015751368788
628,15,6750,0.15,2.5826035870273456
629,15,4500,0.05,2.584576756710441
630,12,2250,0.2,2.6076724995652123
631,13,4000,0.25,2.6078251601671774
632,11,2000,0.1,2.6114527128875755
633,11,2750,0.1,2.6255594468245937
634,10,2250,0.2,2.627341556798921
635,14,5500,0.3,2.6326655083381714
636,12,2500,0.2,2.6346720005772375
637,14,7500,0.2,2.6420644896144614
638,6,750,0.25,2.65241001297448
639,15,6500,0.15,2.6733417765581677
640,15,6750,0.2,2.681126473206691
641,15,5250,0.3,2.6851955057335797
642,7,750,0.15,2.694178178612945
643,15,7500,0.2,2.700260198149176
644,12,3250,0.1,2.7146630241182246
645,14,2000,0.0,2.7163068123619785
646,7,1250,0.25,2.7167591383087077
647,15,7250,0.15,2.727434105368182
648,12,2750,0.3,2.7348794591481567
649,13,4250,0.05,2.752482085506094
650,15,4750,0.05,2.766514333190531
651,15,6250,0.1,2.7689852081718715
652,15,6750,0.25,2.7694599366121837
653,13,4250,0.25,2.780295121349293
654,9,1500,0.2,2.7904444127790913
655,11,4500,0.25,2.790957357848277
656,6,250,0.05,2.8075511248301597
657,14,5250,0.3,2.823281732297374
658,12,1500,0.0,2.8245057059429337
659,8,1250,0.1,2.8255024502507045
660,15,5500,0.05,2.8315960793725883
661,15,2750,0.0,2.8326545930330376
662,15,4500,0.1,2.8369460553906114
663,12,4000,0.15,2.8393918301217944
664,13,4000,0.2,2.8406395228044183
665,12,2250,0.1,2.857190520157518
666,15,5000,0.05,2.868502721832733
667,14,4750,0.15,2.868875526034451
668,15,6500,0.2,2.871315923051527
669,8,1750,0.25,2.887777039414966
670,11,3000,0.05,2.90035783351742
671,14,5750,0.3,2.9111463143752543
672,12,2500,0.1,2.9157436523516926
673,11,2500,0.1,2.9268689957242318
674,13,4500,0.2,2.9427691512671594
675,15,7000,0.2,2.9500592634632787
676,6,500,0.3,2.9551359042750764
677,12,2500,0.25,2.9794565344488726
678,14,4750,0.3,2.9822111848204815
679,14,4000,0.05,2.9940274115524397
680,15,7750,0.2,2.994336700410226
681,15,5500,0.15,2.99961187595504
682,12,3000,0.15,3.0105568776291878
683,13,4000,0.1,3.010572436596996
684,14,4500,0.05,3.018343603575526
685,13,4250,0.1,3.0244656251234248
686,12,3500,0.25,3.0397196953976997
687,12,2250,0.15,3.046511377707054
688,7,1000,0.15,3.047344164928413
689,12,4750,0.3,3.062623968658803
690,6,1250,0.25,3.0784230144407045
691,9,1250,0.05,3.1078348540043463
692,15,7500,0.3,3.1137311548087214
693,12,2750,0.1,3.1191303655872025
694,9,1000,0.0,3.1213975760135644
695,14,4500,0.1,3.123867001038884
696,13,6000,0.1,3.135146714621904
697,6,500,0.05,3.1452705726912633
698,10,1500,0.05,3.157944896198404
699,15,6000,0.1,3.176547879907376
700,15,6500,0.3,3.1785348180653394
701,13,4750,0.2,3.190080620299593
702,12,2750,0.25,3.197682263340536
703,15,3000,0.0,3.230657018827625
704,7,500,0.0,3.233559761524121
705,8,1250,0.05,3.2350156401519996
706,14,2250,0.0,3.2385135768096327
707,15,5750,0.05,3.2480080945129894
708,14,7500,0.15,3.2502096648176075
709,11,2500,0.15,3.260783730274354
710,10,1250,0.0,3.2673875945320017
711,6,500,0.2,3.275706173769448
