TIMESTAMP,SCREAM_OPEN_PRICE_USD,SCREAM_HIGH_PRICE_USD,SCREAM_LOW_PRICE_USD,SCREAM_CLOSE_PRICE_USD,SCREAM_VOLUME_USD,SCREAM_DIVIDENDS_USD,SCREAM_STOCK_SPLITS_USD
2021-10-18 00:00:00+00:00,110.2501220703125,140.65196228027344,110.19625854492188,139.27743530273438,5474038,0.0,0.0
2021-10-19 00:00:00+00:00,139.2767791748047,153.5411834716797,136.77291870117188,146.06407165527344,3471528,0.0,0.0
2021-10-20 00:00:00+00:00,146.23533630371094,149.76766967773438,136.6576385498047,149.6033477783203,1646599,0.0,0.0
2021-10-21 00:00:00+00:00,149.7220458984375,153.84613037109375,136.18722534179688,136.18722534179688,1534200,0.0,0.0
2021-10-22 00:00:00+00:00,136.045654296875,161.89405822753906,134.64483642578125,160.96714782714844,2592323,0.0,0.0
2021-10-23 00:00:00+00:00,160.9475555419922,163.33924865722656,151.0974884033203,152.11781311035156,1137486,0.0,0.0
2021-10-24 00:00:00+00:00,152.12673950195312,169.33592224121094,143.84857177734375,144.1609649658203,2979126,0.0,0.0
2021-10-25 00:00:00+00:00,144.20315551757812,155.90264892578125,143.6140899658203,155.6114959716797,1869154,0.0,0.0
2021-10-26 00:00:00+00:00,155.50927734375,163.27725219726562,131.52420043945312,133.54026794433594,3643809,0.0,0.0
2021-10-27 00:00:00+00:00,133.51803588867188,134.01377868652344,112.76773834228516,125.64703369140625,3671697,0.0,0.0
2021-10-28 00:00:00+00:00,125.61888122558594,137.0189971923828,103.7424545288086,103.7424545288086,3024796,0.0,0.0
2021-10-29 00:00:00+00:00,103.66413879394531,106.10177612304688,91.44932556152344,91.671875,1463232,0.0,0.0
2021-10-30 00:00:00+00:00,91.71736145019531,93.8089828491211,83.64414978027344,84.38233947753906,1655318,0.0,0.0
2021-10-31 00:00:00+00:00,84.38043212890625,93.67843627929688,82.43998718261719,93.67843627929688,966844,0.0,0.0
2021-11-01 00:00:00+00:00,93.65770721435547,94.45201873779297,84.9623794555664,85.7152328491211,853620,0.0,0.0
2021-11-02 00:00:00+00:00,85.6510009765625,88.00537872314453,82.7347640991211,83.764404296875,1152186,0.0,0.0
2021-11-03 00:00:00+00:00,83.82825469970703,86.16536712646484,79.66532135009766,82.73947143554688,1357728,0.0,0.0
2021-11-04 00:00:00+00:00,82.73957061767578,85.59996795654297,73.32868957519531,85.34204864501953,1327158,0.0,0.0
2021-11-05 00:00:00+00:00,85.29298400878906,89.69678497314453,77.06656646728516,77.30693817138672,1788,0.0,0.0
2021-11-06 00:00:00+00:00,77.32573699951172,77.32573699951172,64.07918548583984,67.77582550048828,697,0.0,0.0
2021-11-07 00:00:00+00:00,67.80979919433594,73.13546752929688,67.48204803466797,72.23792266845703,678,0.0,0.0
2021-11-08 00:00:00+00:00,72.25735473632812,78.39823150634766,70.5716781616211,75.581298828125,365,0.0,0.0
2021-11-09 00:00:00+00:00,75.57565307617188,83.43611145019531,72.2054672241211,72.27230834960938,670,0.0,0.0
2021-11-10 00:00:00+00:00,72.18406677246094,72.49854278564453,60.91740798950195,62.0825080871582,374,0.0,0.0
2021-11-11 00:00:00+00:00,62.086944580078125,63.330543518066406,57.39773178100586,57.933101654052734,204,0.0,0.0
2021-11-12 00:00:00+00:00,57.94886779785156,63.77651596069336,56.07756423950195,62.261356353759766,295,0.0,0.0
