TIMESTAMP,OPAI_OPEN_PRICE_USD,OPAI_HIGH_PRICE_USD,OPAI_LOW_PRICE_USD,OPAI_CLOSE_PRICE_USD,OPAI_VOLUME_USD,OPAI_DIVIDENDS_USD,OPAI_STOCK_SPLITS_USD
2025-02-14 00:00:00+00:00,0.0003209999995306134,0.00032500000088475645,0.00024900000425986946,0.00025099999038502574,175213,0.0,0.0
2025-02-15 00:00:00+00:00,0.00025099999038502574,0.0002749999985098839,0.00025099999038502574,0.00027099999715574086,71467,0.0,0.0
2025-02-16 00:00:00+00:00,0.00027099999715574086,0.00040499999886378646,0.0002579999854788184,0.00033999999868683517,318506,0.0,0.0
2025-02-17 00:00:00+00:00,0.00033999999868683517,0.0004870000120718032,0.0002969999914057553,0.000307999987853691,340657,0.0,0.0
2025-02-18 00:00:00+00:00,0.000307999987853691,0.0003110000106971711,0.0002770000137388706,0.00028300000121816993,89015,0.0,0.0
2025-02-19 00:00:00+00:00,0.00028300000121816993,0.00030399998649954796,0.00028199999360367656,0.00029600001289509237,126655,0.0,0.0
2025-02-20 00:00:00+00:00,0.00029600001289509237,0.0003060000017285347,0.00028300000121816993,0.0002849999873433262,103291,0.0,0.0
2025-02-21 00:00:00+00:00,0.0002849999873433262,0.0003260000084992498,0.0002800000074785203,0.0002880000101868063,121946,0.0,0.0
2025-02-22 00:00:00+00:00,0.0002880000101868063,0.0003150000120513141,0.0002849999873433262,0.000295000005280599,55530,0.0,0.0
2025-02-23 00:00:00+00:00,0.000295000005280599,0.00030300000798888505,0.0002809999859891832,0.00028700000257231295,92959,0.0,0.0
2025-02-24 00:00:00+00:00,0.00028700000257231295,0.0002969999914057553,0.00023999999393709004,0.00023999999393709004,94478,0.0,0.0
2025-02-25 00:00:00+00:00,0.00023999999393709004,0.00026199998683296144,0.00022200000239536166,0.0002519999979995191,97299,0.0,0.0
2025-02-26 00:00:00+00:00,0.0002530000056140125,0.00027099999715574086,0.00023600000713486224,0.00024900000425986946,107339,0.0,0.0
2025-02-27 00:00:00+00:00,0.00024900000425986946,0.00025099999038502574,0.00023299999884329736,0.00024300000222865492,68819,0.0,0.0
2025-02-28 00:00:00+00:00,0.00024300000222865492,0.00024500000290572643,0.00020399999630171806,0.00022600000374950469,83759,0.0,0.0
2025-03-01 00:00:00+00:00,0.00022600000374950469,0.00024300000222865492,0.00022499999613501132,0.0002280000044265762,57875,0.0,0.0
2025-03-02 00:00:00+00:00,0.0002280000044265762,0.00024399999529123306,0.00021699999342672527,0.00023799999326001853,95419,0.0,0.0
2025-03-03 00:00:00+00:00,0.00023799999326001853,0.00024399999529123306,0.00020199999562464654,0.00020700000459328294,68772,0.0,0.0
2025-03-04 00:00:00+00:00,0.00020599999697878957,0.00020799999765586108,0.00016999999934341758,0.0001829999964684248,94549,0.0,0.0
2025-03-05 00:00:00+00:00,0.0001829999964684248,0.00019200000679120421,0.0001740000006975606,0.00017899999511428177,45492,0.0,0.0
2025-03-06 00:00:00+00:00,0.00017899999511428177,0.00018200000340584666,0.00016900000628083944,0.00016999999934341758,69573,0.0,0.0
2025-03-07 00:00:00+00:00,0.00016999999934341758,0.00017299999308306724,0.00015900000289548188,0.00016999999934341758,132400,0.0,0.0
2025-03-08 00:00:00+00:00,0.00016999999934341758,0.00017299999308306724,0.00015900000289548188,0.00016700000560376793,144234,0.0,0.0
2025-03-09 00:00:00+00:00,0.00016799999866634607,0.00016999999934341758,0.00015100000018719584,0.00015100000018719584,67120,0.0,0.0
2025-03-10 00:00:00+00:00,0.00015100000018719584,0.00015500000154133886,0.00013000000035390258,0.00013499999477062374,125251,0.0,0.0
2025-03-11 00:00:00+00:00,0.00013499999477062374,0.00014800000644754618,0.00012399999832268804,0.0001320000010309741,108584,0.0,0.0
2025-03-12 00:00:00+00:00,0.0001320000010309741,0.0002479999966453761,0.00011999999696854502,0.00017899999511428177,205979,0.0,0.0
2025-03-13 00:00:00+00:00,0.00017899999511428177,0.0002479999966453761,0.00014899999951012433,0.0002280000044265762,354600,0.0,0.0
2025-03-14 00:00:00+00:00,0.0002280000044265762,0.00028700000257231295,0.0001849999971454963,0.00024399999529123306,325126,0.0,0.0
2025-03-15 00:00:00+00:00,0.00024399999529123306,0.00024900000425986946,0.00019099999917671084,0.00022499999613501132,126067,0.0,0.0
2025-03-16 00:00:00+00:00,0.00022499999613501132,0.0002280000044265762,0.00019799999427050352,0.00020300000323913991,54366,0.0,0.0
2025-03-17 00:00:00+00:00,0.00020300000323913991,0.00026000000070780516,0.00019099999917671084,0.00021899999410379678,216490,0.0,0.0
2025-03-18 00:00:00+00:00,0.00021899999410379678,0.0002280000044265762,0.00020199999562464654,0.00020799999765586108,75842,0.0,0.0
2025-03-19 00:00:00+00:00,0.00020799999765586108,0.00021399999968707561,0.00020599999697878957,0.00020799999765586108,60891,0.0,0.0
2025-03-20 00:00:00+00:00,0.00020799999765586108,0.00020900000527035445,0.00019999999494757503,0.00020500000391621143,65469,0.0,0.0
