TIMESTAMP,BCCOIN_OPEN_PRICE_USD,BCCOIN_HIGH_PRICE_USD,BCCOIN_LOW_PRICE_USD,BCCOIN_CLOSE_PRICE_USD,BCCOIN_VOLUME_USD,BCCOIN_DIVIDENDS_USD,BCCOIN_STOCK_SPLITS_USD
2024-04-11 00:00:00+00:00,2.5473508834838867,2.55302095413208,2.5446460247039795,2.551826000213623,289318,0.0,0.0
2024-04-12 00:00:00+00:00,2.551826000213623,2.5753839015960693,2.5470290184020996,2.5595929622650146,3466482,0.0,0.0
2024-04-13 00:00:00+00:00,2.5680079460144043,2.7331430912017822,2.5671539306640625,2.730443000793457,3691869,0.0,0.0
2024-04-14 00:00:00+00:00,2.730443000793457,2.8060989379882812,2.7255289554595947,2.787600040435791,2864123,0.0,0.0
2024-04-15 00:00:00+00:00,2.796133041381836,3.059175968170166,2.7955660820007324,3.0432910919189453,11721888,0.0,0.0
2024-04-16 00:00:00+00:00,3.053131103515625,3.286818027496338,3.0517990589141846,3.2652089595794678,4956170,0.0,0.0
2024-04-17 00:00:00+00:00,3.272542953491211,3.6261770725250244,3.2718279361724854,3.6139650344848633,4760809,0.0,0.0
2024-04-18 00:00:00+00:00,3.719999074935913,4.988866806030273,3.7193729877471924,4.986626148223877,5201794,0.0,0.0
2024-04-19 00:00:00+00:00,5.045012950897217,6.960515975952148,5.045012950897217,6.912032127380371,6784400,0.0,0.0
2024-04-20 00:00:00+00:00,6.912322044372559,8.213359832763672,6.202081203460693,8.212786674499512,5904664,0.0,0.0
2024-04-21 00:00:00+00:00,8.362804412841797,12.169880867004395,8.360615730285645,11.899799346923828,7512290,0.0,0.0
2024-04-22 00:00:00+00:00,11.999216079711914,13.11169147491455,11.48689079284668,13.016353607177734,4400077,0.0,0.0
2024-04-23 00:00:00+00:00,13.015113830566406,13.206459999084473,11.380988121032715,13.06037712097168,9004775,0.0,0.0
2024-04-24 00:00:00+00:00,13.075138092041016,15.038037300109863,11.928899765014648,14.94108772277832,18974245,0.0,0.0
2024-04-25 00:00:00+00:00,14.966405868530273,16.44048309326172,14.686661720275879,16.409400939941406,15885659,0.0,0.0
2024-04-26 00:00:00+00:00,16.403406143188477,17.639787673950195,16.35206413269043,17.606857299804688,16077652,0.0,0.0
2024-04-27 00:00:00+00:00,17.69879150390625,18.939308166503906,17.605602264404297,18.78718376159668,10075902,0.0,0.0
2024-04-28 00:00:00+00:00,18.788293838500977,31.272563934326172,17.153207778930664,30.702579498291016,28291823,0.0,0.0
