TIMESTAMP,NETZ_OPEN_PRICE_USD,NETZ_HIGH_PRICE_USD,NETZ_LOW_PRICE_USD,NETZ_CLOSE_PRICE_USD,NETZ_VOLUME_USD,NETZ_DIVIDENDS_USD,NETZ_STOCK_SPLITS_USD
2023-12-22 00:00:00+00:00,0.04671800136566162,0.12952899932861328,0.04671400040388107,0.1072700023651123,1241429,0.0,0.0
2023-12-23 00:00:00+00:00,0.10726699978113174,0.10971900075674057,0.08247800171375275,0.10227499902248383,1004982,0.0,0.0
2023-12-24 00:00:00+00:00,0.10226999968290329,0.10235399752855301,0.08549299836158752,0.09835000336170197,529776,0.0,0.0
2023-12-25 00:00:00+00:00,0.09835699945688248,0.10144100338220596,0.0919329971075058,0.0938979983329773,874961,0.0,0.0
2023-12-26 00:00:00+00:00,0.09390100091695786,0.09671299904584885,0.08653900027275085,0.09488999843597412,589072,0.0,0.0
2023-12-27 00:00:00+00:00,0.0948920026421547,0.09550599753856659,0.08280699700117111,0.08445700258016586,522576,0.0,0.0
2023-12-28 00:00:00+00:00,0.0844539999961853,0.0904259979724884,0.08341799676418304,0.08375599980354309,407436,0.0,0.0
2023-12-29 00:00:00+00:00,0.08375400304794312,0.090658999979496,0.07875599712133408,0.08866900205612183,453063,0.0,0.0
2023-12-30 00:00:00+00:00,0.08866900205612183,0.08927299827337265,0.08379799872636795,0.08802299946546555,460611,0.0,0.0
2023-12-31 00:00:00+00:00,0.08801600337028503,0.0918859988451004,0.08584599941968918,0.0883760005235672,421985,0.0,0.0
2024-01-01 00:00:00+00:00,0.08835899829864502,0.09331200271844864,0.08275000005960464,0.0890590026974678,354272,0.0,0.0
2024-01-02 00:00:00+00:00,0.08906000107526779,0.0920339971780777,0.08292300254106522,0.08963699638843536,296142,0.0,0.0
2024-01-03 00:00:00+00:00,0.08963699638843536,0.09824299812316895,0.08698199689388275,0.09676700085401535,304304,0.0,0.0
2024-01-04 00:00:00+00:00,0.09676200151443481,0.0996600016951561,0.08789099752902985,0.09883300215005875,311411,0.0,0.0
2024-01-05 00:00:00+00:00,0.09884700179100037,0.09996599704027176,0.08579099923372269,0.09759499877691269,314512,0.0,0.0
2024-01-06 00:00:00+00:00,0.09758699685335159,0.0983550027012825,0.09436500072479248,0.09734000265598297,305722,0.0,0.0
2024-01-07 00:00:00+00:00,0.09733899682760239,0.1238659992814064,0.09722699970006943,0.11906299740076065,434692,0.0,0.0
2024-01-08 00:00:00+00:00,0.11906500160694122,0.14791500568389893,0.11751899868249893,0.14502300322055817,450255,0.0,0.0
2024-01-09 00:00:00+00:00,0.1450279951095581,0.16039800643920898,0.13483700156211853,0.14083600044250488,925510,0.0,0.0
2024-01-10 00:00:00+00:00,0.14083600044250488,0.14288100600242615,0.07135500013828278,0.1384039968252182,1332576,0.0,0.0
2024-01-11 00:00:00+00:00,0.1384039968252182,0.15526099503040314,0.1123799979686737,0.14638499915599823,1333295,0.0,0.0
2024-01-12 00:00:00+00:00,0.14638499915599823,0.1493930071592331,0.13209599256515503,0.14233100414276123,1387414,0.0,0.0
2024-01-13 00:00:00+00:00,0.14233100414276123,0.1452600061893463,0.1348239928483963,0.1440649926662445,1418206,0.0,0.0
2024-01-14 00:00:00+00:00,0.1440649926662445,0.14709000289440155,0.1233299970626831,0.13496600091457367,1368885,0.0,0.0
2024-01-15 00:00:00+00:00,0.13496600091457367,0.1379449963569641,0.1257680058479309,0.1356160044670105,1130367,0.0,0.0
2024-01-16 00:00:00+00:00,0.1356160044670105,0.14193099737167358,0.1146090030670166,0.13982699811458588,774002,0.0,0.0
2024-01-17 00:00:00+00:00,0.13982699811458588,0.14425499737262726,0.1321990042924881,0.13946600258350372,663074,0.0,0.0
2024-01-18 00:00:00+00:00,0.13946600258350372,0.14060799777507782,0.12391699850559235,0.13256500661373138,889077,0.0,0.0
2024-01-19 00:00:00+00:00,0.13256500661373138,0.13797900080680847,0.12297800183296204,0.12623900175094604,1209937,0.0,0.0
2024-01-20 00:00:00+00:00,0.12623900175094604,0.13990899920463562,0.12445700168609619,0.13144199550151825,1337866,0.0,0.0
2024-01-21 00:00:00+00:00,0.13144199550151825,0.13524200022220612,0.1279750019311905,0.1324560046195984,1344335,0.0,0.0
2024-01-22 00:00:00+00:00,0.1324560046195984,0.13246500492095947,0.12545199692249298,0.12853600084781647,1172213,0.0,0.0
2024-01-23 00:00:00+00:00,0.12853600084781647,0.1333950012922287,0.11538700014352798,0.13322800397872925,1153168,0.0,0.0
2024-01-24 00:00:00+00:00,0.13322800397872925,0.13608099520206451,0.12962399423122406,0.13349400460720062,1404115,0.0,0.0
2024-01-25 00:00:00+00:00,0.13349400460720062,0.13595500588417053,0.13247999548912048,0.13466399908065796,1532277,0.0,0.0
2024-01-26 00:00:00+00:00,0.13466399908065796,0.13563799858093262,0.12797600030899048,0.133883997797966,1121046,0.0,0.0
