TIMESTAMP,XMR_OPEN_PRICE_USD,XMR_HIGH_PRICE_USD,XMR_LOW_PRICE_USD,XMR_CLOSE_PRICE_USD,ETH_OPEN_PRICE_USD,ETH_HIGH_PRICE_USD,ETH_LOW_PRICE_USD,ETH_CLOSE_PRICE_USD,XRP_OPEN_PRICE_USD,XRP_HIGH_PRICE_USD,XRP_LOW_PRICE_USD,XRP_CLOSE_PRICE_USD,ZEC_OPEN_PRICE_USD,ZEC_HIGH_PRICE_USD,ZEC_LOW_PRICE_USD,ZEC_CLOSE_PRICE_USD,XLM_OPEN_PRICE_USD,XLM_HIGH_PRICE_USD,XLM_LOW_PRICE_USD,XLM_CLOSE_PRICE_USD,BTC_OPEN_PRICE_USD,BTC_HIGH_PRICE_USD,BTC_LOW_PRICE_USD,BTC_CLOSE_PRICE_USD
2017-06-21,50.7,52.59,46.5,48.12,344.15,348.5,287.11,321.66,0.308,0.3126,0.2542,0.2726,407.88,415.71,345.0,380.4,0.0405,0.04231,0.037,0.0383,2754.4,2804.4,2624.4,2677.6
2017-06-22,48.12,50.45,47.59,49.72,321.66,328.99,305.0,320.94,0.2726,0.2816,0.2513,0.2779,380.4,395.0,360.0,381.55,0.0383,0.0397,0.037,0.03913,2677.6,2757.3,2623.2,2722.8
2017-06-23,49.72,51.98,49.54,50.95,320.94,329.9,316.36,324.37,0.2779,0.295,0.2767,0.2916,381.55,389.0,375.0,375.0,0.03913,0.04027,0.03913,0.03996,2722.8,2759.7,2699.5,2710.4
2017-06-24,50.95,51.19,46.0,46.65,324.37,327.55,291.53,296.89,0.2916,0.3039,0.2564,0.2775,375.0,378.92,337.77,346.02,0.03996,0.04008,0.03537,0.03631,2710.4,2741.6,2540.4,2590.1
2017-06-25,46.65,47.83,43.75,44.7,296.89,306.39,253.2,277.0,0.2775,0.2816,0.2485,0.2577,346.02,349.45,287.22,318.0,0.03631,0.03706,0.0288,0.03184,2590.1,2660.7,2472.4,2541.6
2017-06-26,44.7,47.0,37.5,43.13,277.0,286.85,214.99,251.3,0.2577,0.2672,0.2184,0.2461,318.0,323.0,246.83,298.0,0.03184,0.034,0.0235,0.02899,2541.6,2584.8,2327.3,2446.1
2017-06-27,43.13,43.9,37.0,43.2,251.3,279.0,204.11,279.0,0.2461,0.2618,0.2261,0.2618,298.0,330.0,258.67,324.0,0.02899,0.03099,0.0226,0.029,2446.1,2585.1,2309.6,2583.8
2017-06-28,43.2,46.9,41.3,46.71,279.0,318.27,255.0,311.62,0.2618,0.2687,0.2487,0.2686,324.0,339.75,305.7,333.57,0.029,0.03329,0.027,0.0315,2583.8,2616.9,2490.1,2577.7
2017-06-29,46.71,47.26,43.17,44.0,311.62,318.27,276.0,285.3,0.2686,0.2693,0.2513,0.2561,333.57,339.68,299.0,311.5,0.0315,0.0326,0.02761,0.02823,2577.7,2605.9,2526.5,2558.4
2017-06-30,44.0,45.4,42.7,43.11,285.3,301.9,267.35,275.62,0.2561,0.2596,0.245,0.2466,311.5,318.0,286.5,293.2,0.02823,0.029,0.02634,0.02634,2558.4,2576.3,2469.5,2480.6
2017-07-01,43.11,43.26,38.55,40.2,275.62,277.63,238.0,255.0,0.2466,0.2518,0.2337,0.2386,293.2,296.31,258.29,274.39,0.02634,0.027,0.02225,0.02397,2480.6,2529.6,2387.5,2424.6
2017-07-02,40.2,42.48,39.04,41.87,255.0,285.91,242.81,277.64,0.2386,0.2547,0.233,0.2537,274.39,295.5,259.0,291.69,0.02397,0.02527,0.02161,0.0251,2424.6,2555.3,2375.9,2536.5
2017-07-03,41.87,44.31,41.0,43.36,277.64,283.98,266.45,273.99,0.2537,0.2567,0.2445,0.2523,291.69,295.0,275.51,288.25,0.0251,0.027,0.02407,0.02604,2536.5,2617.5,2506.3,2572.5
2017-07-04,43.36,45.66,43.22,45.3,273.99,283.0,260.0,266.68,0.2523,0.2581,0.2471,0.2473,288.25,299.82,272.5,279.95,0.02604,0.028,0.02526,0.0257,2572.5,2658.7,2570.0,2617.3
2017-07-05,45.3,46.57,44.15,45.99,266.68,272.12,249.53,264.77,0.2473,0.2563,0.2434,0.252,279.95,287.0,265.1,282.5,0.0257,0.02584,0.02431,0.02558,2617.3,2642.7,2562.0,2627.9
2017-07-06,45.99,50.4,45.92,50.0,264.77,273.0,258.37,265.35,0.252,0.2528,0.2482,0.2506,282.5,290.5,271.0,284.52,0.02558,0.02613,0.02489,0.0253,2627.9,2634.8,2581.8,2614.2
2017-07-07,50.0,50.54,43.0,43.67,265.35,265.8,233.84,238.38,0.2506,0.2516,0.2298,0.2303,284.52,289.0,246.5,249.13,0.0253,0.02561,0.0196,0.02031,2614.2,2617.5,2484.7,2513.9
2017-07-08,43.67,46.3,39.9,46.3,238.38,246.66,226.68,245.23,0.2303,0.2321,0.2112,0.23,249.13,254.0,232.0,254.0,0.02031,0.02174,0.01715,0.0216,2513.9,2568.7,2480.6,2564.9
2017-07-09,46.3,46.8,43.5,44.6,245.23,249.0,234.15,234.97,0.23,0.2422,0.2259,0.2261,254.0,261.88,239.0,239.0,0.0216,0.0225,0.01923,0.01923,2564.9,2576.7,2509.6,2511.4
2017-07-10,44.6,44.8,38.1,39.68,234.97,238.01,187.5,202.0,0.2261,0.2269,0.1707,0.1883,239.0,240.16,179.0,197.0,0.01923,0.01971,0.01357,0.0148,2511.4,2530.3,2271.8,2344.0
2017-07-11,39.68,40.32,34.19,36.85,202.0,215.0,169.0,188.63,0.1883,0.1994,0.1511,0.1778,197.0,202.08,162.0,178.01,0.0148,0.0157,0.012,0.0143,2344.0,2412.8,2265.5,2324.3
2017-07-12,36.85,40.65,34.52,40.4,188.63,225.0,177.78,223.92,0.1778,0.1971,0.1656,0.1958,178.01,216.0,165.0,212.0,0.0143,0.01785,0.01244,0.01785,2324.3,2424.8,2262.1,2403.1
2017-07-13,40.4,40.61,36.58,38.0,223.92,224.99,189.46,205.0,0.1958,0.2178,0.181,0.1925,212.0,215.61,182.0,192.91,0.01785,0.0203,0.0151,0.01712,2403.1,2436.7,2335.0,2362.4
2017-07-14,38.0,38.4,34.0,35.62,205.0,207.76,179.58,196.49,0.1925,0.1925,0.1717,0.1843,192.91,194.8,164.7,177.8,0.01712,0.01729,0.01459,0.0161,2362.4,2370.5,2165.4,2234.2
2017-07-15,35.62,35.62,31.22,32.0,196.49,197.8,169.82,170.15,0.1843,0.1848,0.1707,0.172,177.8,177.8,155.1,158.5,0.0161,0.01826,0.01479,0.0176,2234.2,2237.1,1974.0,1975.1
2017-07-16,32.0,32.76,28.62,29.2,170.15,172.7,136.12,157.4,0.172,0.1743,0.1275,0.1461,158.5,166.5,142.2,165.45,0.0176,0.0192,0.01347,0.01566,1975.1,2044.4,1809.0,1914.1
2017-07-17,29.2,35.0,29.2,34.81,157.4,190.61,155.0,190.16,0.1461,0.1732,0.1451,0.1723,165.45,182.18,161.01,180.2,0.01566,0.01899,0.0155,0.01861,1914.1,2233.8,1913.8,2233.4
2017-07-18,34.81,38.0,33.0,36.55,190.16,258.0,177.5,226.56,0.1723,0.189,0.1605,0.1788,180.2,230.71,168.4,198.5,0.01861,0.02042,0.01723,0.01851,2233.4,2400.7,2164.6,2320.2
2017-07-19,36.55,37.69,34.0,35.05,226.56,245.61,187.0,194.63,0.1788,0.1838,0.1574,0.163,198.5,220.0,175.53,181.9,0.01851,0.02,0.0169,0.0171,2320.2,2412.4,2243.1,2282.6
2017-07-20,35.05,41.0,34.83,40.8,194.63,238.0,194.63,227.29,0.163,0.1962,0.162,0.1925,181.9,218.0,181.9,209.32,0.0171,0.02101,0.0171,0.01898,2282.6,2932.8,2282.1,2866.0
2017-07-21,40.8,41.75,39.25,40.3,227.29,239.0,208.0,216.11,0.1925,0.1936,0.1828,0.1835,209.32,216.89,199.22,202.04,0.01898,0.02052,0.0185,0.019,2866.0,2874.0,2622.5,2675.1
2017-07-22,40.3,45.0,40.07,45.0,216.11,237.19,214.35,232.01,0.1835,0.2022,0.182,0.1977,202.04,220.4,200.47,218.0,0.019,0.0241,0.0189,0.0231,2675.1,2876.7,2658.6,2836.5
2017-07-23,45.0,45.18,41.0,42.61,232.01,236.57,219.0,228.15,0.1977,0.2065,0.1873,0.1966,218.0,228.0,206.69,212.19,0.0231,0.02393,0.0205,0.02222,2836.5,2856.7,2675.6,2756.6
2017-07-24,42.61,46.01,41.51,45.88,228.15,232.56,223.64,226.59,0.1966,0.1984,0.1893,0.1915,212.19,214.49,207.5,212.0,0.02222,0.02315,0.02101,0.02275,2756.6,2798.9,2715.7,2763.4
2017-07-25,45.88,46.16,38.0,40.59,226.59,227.69,190.49,202.7,0.1915,0.1926,0.1658,0.1744,212.0,212.0,176.0,187.82,0.02275,0.02309,0.01702,0.01862,2763.4,2779.1,2472.6,2582.6
2017-07-26,40.59,46.7,38.4,45.97,202.7,209.59,191.76,203.33,0.1744,0.1787,0.1642,0.1723,187.82,192.0,175.0,188.9,0.01862,0.02,0.01752,0.01889,2582.6,2631.7,2441.5,2559.2
2017-07-27,45.97,46.55,43.8,45.4,203.33,207.0,197.86,202.54,0.1723,0.1756,0.17,0.1725,188.9,192.65,182.0,185.4,0.01889,0.0195,0.01798,0.01851,2559.2,2712.9,2547.7,2691.9
2017-07-28,45.4,45.9,42.1,43.97,202.54,204.19,188.1,191.2,0.1725,0.1738,0.1591,0.1633,185.4,190.09,172.89,176.49,0.01851,0.01873,0.0165,0.01709,2691.9,2843.8,2683.6,2806.8
2017-07-29,43.97,44.59,42.13,44.01,191.2,213.0,176.95,206.76,0.1633,0.1704,0.155,0.169,176.49,187.0,165.12,187.0,0.01709,0.0175,0.01549,0.0175,2806.8,2812.1,2699.4,2733.5
2017-07-30,44.01,44.12,39.09,39.77,206.76,210.76,192.21,195.31,0.169,0.1709,0.1609,0.1633,187.0,187.11,172.77,173.32,0.0175,0.01767,0.01588,0.016,2733.5,2773.1,2621.7,2766.5
2017-07-31,39.77,41.02,38.84,39.9,195.31,201.5,188.12,200.81,0.1633,0.1689,0.1585,0.1648,173.32,179.0,167.51,173.0,0.016,0.01644,0.01521,0.016,2766.5,2916.3,2723.1,2883.3
2017-08-01,39.9,45.5,39.65,44.2,200.81,232.59,200.8,225.97,0.1648,0.1847,0.162,0.1776,173.0,195.49,170.89,190.84,0.016,0.0181,0.0158,0.018,2883.3,2946.0,2659.6,2747.0
2017-08-02,44.2,44.66,42.58,43.45,225.97,229.7,215.0,218.0,0.1776,0.1794,0.1676,0.1709,190.84,195.1,183.2,189.3,0.018,0.0193,0.0175,0.01829,2747.0,2773.8,2668.9,2720.5
2017-08-03,43.45,44.48,42.9,43.56,218.0,228.2,217.07,224.79,0.1709,0.1771,0.1696,0.1748,189.3,191.56,182.62,188.85,0.01829,0.0191,0.01813,0.01888,2720.5,2822.9,2717.6,2810.0
2017-08-04,43.56,45.0,42.52,44.95,224.79,228.3,218.66,220.73,0.1748,0.1767,0.1717,0.1744,188.85,190.78,184.0,186.41,0.01888,0.02249,0.0186,0.02242,2810.0,2892.7,2779.5,2878.5
2017-08-05,44.95,49.2,44.78,48.66,220.73,259.9,219.23,253.87,0.1744,0.1928,0.1719,0.1848,186.41,214.3,185.17,204.0,0.02242,0.02728,0.021,0.02381,2878.5,3344.0,2875.9,3262.8
2017-08-06,48.66,49.29,47.35,47.83,253.87,271.5,251.0,264.29,0.1848,0.1896,0.1786,0.1802,204.0,212.95,202.9,208.0,0.02381,0.0252,0.0225,0.0228,3262.8,3295.1,3166.5,3232.0
2017-08-07,47.83,50.5,46.97,50.49,264.29,274.6,257.32,269.51,0.1802,0.1828,0.1766,0.1782,208.0,212.1,204.16,208.58,0.0228,0.02316,0.02112,0.0223,3232.0,3425.1,3198.5,3401.9
2017-08-08,50.49,52.91,49.72,52.0,269.51,299.5,265.0,295.83,0.1782,0.1972,0.1772,0.1967,208.58,258.48,208.21,246.0,0.0223,0.0238,0.02144,0.0238,3401.9,3494.9,3357.1,3429.4
2017-08-09,52.0,53.44,49.09,51.06,295.83,316.0,277.0,293.99,0.1967,0.1967,0.1818,0.1841,246.0,260.99,229.96,242.0,0.0238,0.02475,0.02151,0.023,3429.4,3437.1,3251.0,3348.8
2017-08-10,51.06,51.4,49.29,49.3,293.99,310.05,287.6,295.97,0.1841,0.185,0.1784,0.1809,242.0,249.3,230.9,231.7,0.023,0.02349,0.022,0.02204,3348.8,3453.8,3322.9,3425.7
2017-08-11,49.3,51.44,48.76,50.36,295.97,310.42,294.0,308.81,0.1809,0.184,0.1758,0.1778,231.7,236.0,225.0,235.5,0.02204,0.0225,0.02064,0.02169,3425.7,3706.5,3409.8,3654.4
2017-08-12,50.36,51.5,44.28,49.45,308.81,319.78,299.0,307.22,0.1778,0.1825,0.1707,0.1716,235.5,237.0,217.0,222.71,0.02169,0.02216,0.0194,0.02,3654.4,3967.3,3611.4,3871.6
2017-08-13,49.45,50.2,45.5,47.8,307.22,308.0,285.21,296.64,0.1716,0.1721,0.1587,0.1657,222.71,225.6,200.0,212.0,0.02,0.0203,0.01706,0.01827,3871.6,4189.4,3847.3,4062.6
2017-08-14,47.8,49.9,46.33,49.67,296.64,306.48,293.99,298.22,0.1657,0.1801,0.1652,0.1683,212.0,217.9,203.0,210.33,0.01827,0.01919,0.01675,0.01775,4062.6,4336.7,3978.9,4327.9
2017-08-15,49.67,50.26,45.08,48.71,298.22,299.91,272.29,286.0,0.1683,0.1683,0.153,0.1577,210.33,213.5,196.0,212.11,0.01775,0.01871,0.016,0.01738,4327.9,4436.5,3837.1,4161.7
2017-08-16,48.71,49.1,47.0,48.6,286.0,304.0,279.94,301.34,0.1577,0.1606,0.1489,0.1603,212.11,220.0,205.08,216.61,0.01738,0.01849,0.01713,0.01774,4161.7,4398.1,3938.6,4387.4
2017-08-17,48.6,49.62,47.0,47.2,301.13,312.18,298.0,302.0,0.1603,0.161,0.154,0.1578,216.61,218.3,206.0,208.14,0.01774,0.01818,0.01681,0.01729,4261.48,4485.39,4200.74,4285.08
2017-08-18,47.2,50.0,45.1,46.46,302.0,311.79,283.94,293.96,0.1578,0.1704,0.1518,0.1569,208.14,214.0,198.6,199.21,0.01729,0.01753,0.01624,0.01671,4285.08,4371.52,3938.77,4108.37
2017-08-19,46.46,58.5,46.44,55.63,293.31,299.9,278.0,290.91,0.1569,0.1616,0.1483,0.1526,199.21,247.9,190.78,234.0,0.01671,0.01722,0.01529,0.01644,4108.37,4184.69,3850.0,4139.98
2017-08-20,55.63,56.46,51.9,55.3,289.41,300.53,282.85,299.1,0.1526,0.1611,0.1494,0.1587,234.0,252.41,224.0,239.67,0.01644,0.0184,0.01593,0.01769,4120.98,4211.08,4032.62,4086.29
2017-08-21,55.3,100.0,52.5,77.64,299.1,346.52,294.6,323.29,0.1587,0.2081,0.1523,0.1958,239.67,258.38,228.11,235.6,0.01769,0.02092,0.01691,0.01951,4069.13,4119.62,3911.79,4016.0
2017-08-22,77.64,96.52,71.65,89.95,321.04,330.41,144.21,309.8,0.1958,0.2598,0.1715,0.2421,235.6,240.0,206.0,224.0,0.01951,0.0218,0.0165,0.02153,4016.0,4104.82,3400.0,4040.0
2017-08-23,89.95,100.24,84.83,90.37,312.25,324.99,309.41,315.74,0.2421,0.2977,0.2169,0.2457,224.0,239.0,223.2,227.2,0.02153,0.024,0.0195,0.02011,4040.0,4265.8,4013.89,4114.01
2017-08-24,90.37,94.0,79.12,86.0,315.74,328.04,314.01,323.42,0.2457,0.2862,0.2124,0.2173,227.2,231.73,223.44,227.5,0.02011,0.02178,0.01821,0.01908,4147.0,4371.68,4085.01,4316.01
2017-08-25,86.0,110.0,84.81,108.0,323.42,338.28,323.42,327.24,0.2173,0.2309,0.2029,0.2167,227.5,258.0,227.23,238.61,0.01908,0.02059,0.0183,0.02059,4316.01,4453.91,4247.48,4280.68
2017-08-26,108.0,148.0,104.1,138.2,327.24,335.44,323.41,330.79,0.2167,0.2308,0.2069,0.2097,238.61,301.0,235.81,300.0,0.02059,0.02136,0.01912,0.02125,4280.71,4367.0,4212.41,4337.44
2017-08-27,138.2,139.56,123.25,130.93,332.18,348.13,330.73,348.13,0.2097,0.2104,0.193,0.2017,300.0,301.0,265.41,273.0,0.02125,0.0215,0.01948,0.0199,4332.51,4400.0,4285.54,4310.01
2017-08-28,130.93,153.43,128.0,144.0,348.11,351.0,331.95,346.0,0.2017,0.242,0.1947,0.2252,273.0,281.8,254.23,275.0,0.0199,0.0215,0.01927,0.02061,4310.01,4399.82,4124.54,4386.69
2017-08-29,144.0,144.72,127.41,133.4,347.0,377.6,346.0,374.7,0.2252,0.2262,0.2125,0.2199,275.0,277.58,263.78,270.0,0.02061,0.0209,0.01913,0.02005,4353.65,4625.85,4313.55,4587.48
2017-08-30,133.4,137.6,121.32,134.0,374.7,393.71,362.05,385.93,0.2199,0.2332,0.2175,0.2319,270.0,281.75,267.96,275.0,0.02005,0.0213,0.0198,0.02115,4564.52,4647.51,4416.01,4555.14
2017-08-31,134.0,143.73,132.17,140.54,384.64,389.36,377.78,384.79,0.2319,0.2648,0.2275,0.2593,275.0,287.47,272.0,287.1,0.02115,0.02249,0.0208,0.02249,4555.14,4745.42,4555.14,4724.89
2017-09-01,140.54,150.0,134.9,143.04,386.44,394.39,383.18,388.46,0.2593,0.2604,0.2444,0.2529,287.1,312.3,281.77,307.0,0.02249,0.02456,0.0214,0.02412,4689.89,4885.55,4654.88,4834.91
2017-09-02,143.04,143.04,117.39,121.42,388.58,394.32,320.08,343.14,0.2529,0.2538,0.2185,0.2252,307.0,312.0,239.99,250.2,0.02412,0.02438,0.02,0.0204,4796.16,4939.19,4286.87,4472.14
2017-09-03,121.42,129.48,110.39,125.99,343.56,367.28,320.08,341.77,0.2252,0.2381,0.2168,0.2303,250.2,273.0,240.94,264.16,0.0204,0.02198,0.02,0.02138,4508.5,4714.76,4298.33,4509.08
2017-09-04,125.99,126.1,98.56,105.1,339.29,344.55,267.94,283.77,0.2303,0.2306,0.1901,0.2045,264.16,265.0,196.51,218.74,0.02138,0.02138,0.01606,0.01762,4505.0,4527.49,3972.51,4100.11
2017-09-05,105.1,122.0,93.4,118.46,286.81,321.52,235.55,312.09,0.2045,0.2204,0.1917,0.2168,218.74,238.1,195.3,229.13,0.01762,0.01924,0.0158,0.01868,4106.97,4484.99,3603.0,4366.47
2017-09-06,118.46,124.73,114.34,123.0,313.29,336.34,312.09,335.0,0.2168,0.2329,0.2162,0.2314,229.13,250.0,225.07,246.3,0.01868,0.02095,0.01863,0.02038,4366.49,4662.87,4335.26,4619.77
2017-09-07,123.0,124.5,116.0,122.9,335.01,342.5,320.17,334.49,0.2314,0.2318,0.2216,0.2271,246.3,251.79,234.0,247.87,0.02038,0.02086,0.01912,0.02029,4619.77,4788.59,4438.19,4691.61
2017-09-08,122.9,135.05,105.0,116.55,334.49,335.1,272.0,302.99,0.2271,0.2295,0.2026,0.2122,247.87,247.87,207.0,219.65,0.02029,0.02078,0.0168,0.01829,4691.66,4735.39,4028.93,4282.8
2017-09-09,116.55,119.43,112.0,116.0,300.01,307.0,281.66,296.74,0.2122,0.2145,0.2075,0.213,219.65,224.16,209.2,219.0,0.01829,0.0183,0.01728,0.01789,4282.8,4426.62,4150.06,4258.81
2017-09-10,116.0,117.22,102.03,112.28,296.72,302.78,261.03,293.5,0.213,0.2243,0.1993,0.2173,219.0,228.33,197.0,218.01,0.01789,0.01799,0.01591,0.01669,4258.81,4283.0,3801.0,4130.37
2017-09-11,112.28,116.0,109.15,112.4,293.51,304.98,285.21,297.3,0.2173,0.2216,0.2087,0.2143,218.01,222.91,210.0,212.9,0.01669,0.0182,0.01608,0.01722,4153.62,4334.43,4098.91,4208.47
2017-09-12,112.4,116.3,108.69,111.21,297.78,316.46,286.01,293.96,0.2143,0.2242,0.206,0.2095,212.9,225.17,204.44,210.85,0.01722,0.0178,0.016,0.01642,4208.6,4394.59,4040.8,4163.72
2017-09-13,111.21,113.0,101.2,109.89,293.93,294.5,257.05,276.91,0.2095,0.2099,0.1904,0.1983,210.85,211.85,181.83,198.5,0.01642,0.01645,0.01464,0.01527,4159.72,4165.38,3760.0,3944.69
2017-09-14,109.89,119.9,85.0,85.64,275.76,283.77,215.0,215.21,0.1983,0.2007,0.1663,0.1711,198.5,207.44,159.99,160.1,0.01527,0.0157,0.01125,0.01131,3944.0,3993.0,3165.13,3189.02
2017-09-15,85.64,105.0,71.14,100.13,217.0,270.93,192.0,253.0,0.1711,0.1917,0.1483,0.1846,160.1,192.52,142.25,186.0,0.01131,0.0128,0.00611,0.01229,3188.01,3856.0,2817.0,3700.0
2017-09-16,100.13,105.0,91.14,96.39,255.99,271.81,235.51,249.31,0.1846,0.1918,0.1741,0.1828,186.0,191.0,167.79,178.32,0.01229,0.0126,0.01015,0.01188,3674.01,3950.0,3470.66,3714.95
2017-09-17,96.39,97.0,88.63,94.0,249.32,264.39,239.02,257.55,0.1828,0.1846,0.1717,0.1814,178.32,180.89,168.0,176.57,0.01188,0.01188,0.01,0.01123,3685.23,3748.21,3499.02,3699.99
2017-09-18,94.0,103.35,94.0,101.5,257.53,306.22,257.11,294.57,0.1814,0.1946,0.1814,0.1933,176.57,197.37,176.57,194.8,0.01123,0.01384,0.0112,0.01351,3690.0,4123.2,3690.0,4035.01
2017-09-19,101.5,102.5,93.06,97.89,296.0,300.0,277.41,284.0,0.1933,0.1945,0.1831,0.1848,194.8,197.37,183.01,187.05,0.01351,0.01354,0.0113,0.01189,4060.0,4089.97,3830.91,3910.04
2017-09-20,97.89,98.8,92.5,95.32,284.01,294.0,275.91,282.0,0.1848,0.1886,0.1808,0.1817,187.05,194.36,182.0,188.0,0.01189,0.013,0.0113,0.0123,3910.04,4046.08,3820.0,3900.0
2017-09-21,95.32,96.25,84.09,85.72,285.1,287.0,252.1,257.0,0.1817,0.1831,0.1703,0.171,188.0,192.0,174.39,174.85,0.0123,0.0123,0.01041,0.01057,3889.99,3910.0,3567.0,3609.99
2017-09-22,85.72,89.98,84.0,87.5,258.0,272.97,253.01,264.0,0.171,0.177,0.1675,0.1728,174.85,204.4,174.85,195.0,0.01057,0.01117,0.01019,0.01077,3592.84,3750.0,3505.55,3595.87
2017-09-23,87.5,92.32,86.77,92.0,259.99,286.23,255.11,285.93,0.1728,0.1803,0.1701,0.1791,195.0,216.58,192.0,205.2,0.01077,0.01208,0.01063,0.0119,3595.88,3817.19,3542.91,3780.0
