TIMESTAMP,BUFFI_OPEN_PRICE_USD,BUFFI_HIGH_PRICE_USD,BUFFI_LOW_PRICE_USD,BUFFI_CLOSE_PRICE_USD,BUFFI_VOLUME_USD,BUFFI_DIVIDENDS_USD,BUFFI_STOCK_SPLITS_USD
2024-09-30 00:00:00+00:00,,,,0.0,113254,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,128808,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,132255,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,141913,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,142795,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,125267,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,124644,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,111633,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,129368,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,113862,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,137988,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,139271,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,149587,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,133765,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,127581,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,128802,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,136036,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,126698,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,126982,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,121289,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,140937,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,128449,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,147418,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,150137,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,145729,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,138138,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,129974,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,128936,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,149194,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,134110,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,132536,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,148396,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,148834,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,124009,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,140269,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,142763,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,151262,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,150245,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,157717,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,124876,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,140163,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,118626,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,122937,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,129517,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,135800,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,128546,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,130325,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,133685,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,141106,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,125463,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,140197,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,124914,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,121357,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,126638,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,127533,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,132877,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,115698,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,124786,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,124130,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,132547,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,133012,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,123617,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,153059,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,129569,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,121899,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,134944,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,130113,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,124894,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,123944,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,133209,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,138977,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,126605,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,140366,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,147518,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,151506,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,145400,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,149362,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,144673,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,131869,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,132318,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,130489,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,125011,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,130212,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,137735,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,106098,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,140857,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,145484,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,144824,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,135564,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,140834,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,153474,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,138820,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,131945,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,44587,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,72,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,38,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,45752,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,129472,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,127281,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,136069,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,134705,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,134893,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,134181,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,122348,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,127705,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,137135,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,131874,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,134656,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,141083,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,127696,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,134778,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,131977,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,131942,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,132011,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,131973,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,132040,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,132157,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,131982,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,132042,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,132089,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,132111,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,131958,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,132020,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,131957,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,132127,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,132006,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,132011,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,136597,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,132074,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,132138,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,132121,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,137534,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,132098,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,134721,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,132591,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,132384,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,132005,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,132085,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,132578,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,132004,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,131984,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,213413,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,144203,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,168751,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,142283,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,160618,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,135569,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,132404,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,132866,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,132902,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,133260,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,132262,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,131973,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,131950,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,131980,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,132004,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,131936,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,131950,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,131924,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,131911,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,131954,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,131962,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,131928,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,132006,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,131987,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,132028,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,132018,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,131961,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,132020,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,131921,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,131942,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,131971,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,132001,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,132012,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,132013,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,131995,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,131955,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,131918,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,131940,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,131965,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,131957,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,133266,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,131976,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,131928,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,131942,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,131943,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,131892,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,131952,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,131882,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,131981,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,883,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,178,0.0,0.0
2025-06-01 00:00:00+00:00,1.0028396957295627e-07,1.0028396957295627e-07,1.0028396957295627e-07,1.0028396957295627e-07,177,0.0,0.0
