TIMESTAMP,U33726_OPEN_PRICE_USD,U33726_HIGH_PRICE_USD,U33726_LOW_PRICE_USD,U33726_CLOSE_PRICE_USD,U33726_VOLUME_USD,U33726_DIVIDENDS_USD,U33726_STOCK_SPLITS_USD
2024-10-30 00:00:00+00:00,0.04279100149869919,0.04295000061392784,0.04250200092792511,0.04272399842739105,135600,0.0,0.0
2024-10-31 00:00:00+00:00,0.04272399842739105,0.043056998401880264,0.0422229990363121,0.0427279993891716,159871,0.0,0.0
2024-11-01 00:00:00+00:00,0.0427279993891716,0.04413599893450737,0.04212300106883049,0.04381300136446953,240433,0.0,0.0
2024-11-02 00:00:00+00:00,0.04381300136446953,0.04780200123786926,0.043744999915361404,0.046810999512672424,154041,0.0,0.0
2024-11-03 00:00:00+00:00,0.046810999512672424,0.04910200089216232,0.04587399959564209,0.047405000776052475,159270,0.0,0.0
2024-11-04 00:00:00+00:00,0.047405000776052475,0.049180999398231506,0.04500199854373932,0.0452129989862442,137726,0.0,0.0
2024-11-05 00:00:00+00:00,0.0452129989862442,0.04577700048685074,0.04447700083255768,0.045191001147031784,138959,0.0,0.0
2024-11-06 00:00:00+00:00,0.045191001147031784,0.04524499922990799,0.04257899895310402,0.04357000067830086,186487,0.0,0.0
2024-11-07 00:00:00+00:00,0.04357000067830086,0.0438929982483387,0.04268199950456619,0.04294599965214729,355041,0.0,0.0
2024-11-08 00:00:00+00:00,0.04294599965214729,0.04326599836349487,0.042226001620292664,0.042406000196933746,222854,0.0,0.0
2024-11-09 00:00:00+00:00,0.042406000196933746,0.042906999588012695,0.04219600185751915,0.042635999619960785,475424,0.0,0.0
2024-11-10 00:00:00+00:00,0.042635999619960785,0.04270600154995918,0.04181300103664398,0.04181300103664398,269707,0.0,0.0
2024-11-11 00:00:00+00:00,0.04181300103664398,0.04259999841451645,0.041409000754356384,0.04148799926042557,248284,0.0,0.0
2024-11-12 00:00:00+00:00,0.04148799926042557,0.041710998862981796,0.03967300057411194,0.04130399972200394,440665,0.0,0.0
2024-11-13 00:00:00+00:00,0.04130399972200394,0.04131399840116501,0.040511999279260635,0.040832001715898514,28590,0.0,0.0
