TIMESTAMP,MCL_OPEN_PRICE_USD,MCL_HIGH_PRICE_USD,MCL_LOW_PRICE_USD,MCL_CLOSE_PRICE_USD,MCL_VOLUME_USD,MCL_DIVIDENDS_USD,MCL_STOCK_SPLITS_USD
2022-09-20 00:00:00+00:00,0.08975499868392944,0.09877700358629227,0.08484199643135071,0.09106399863958359,18179,0.0,0.0
2022-09-21 00:00:00+00:00,0.09106399863958359,0.094309002161026,0.08096200227737427,0.08801399916410446,16029,0.0,0.0
2022-09-22 00:00:00+00:00,0.08801399916410446,0.14031800627708435,0.08694600313901901,0.11804000288248062,123160,0.0,0.0
2022-09-23 00:00:00+00:00,0.11804000288248062,0.17364199459552765,0.11595799773931503,0.16311299800872803,142312,0.0,0.0
2022-09-24 00:00:00+00:00,0.16311299800872803,0.1677049994468689,0.12666399776935577,0.14041799306869507,46736,0.0,0.0
2022-09-25 00:00:00+00:00,0.14041799306869507,0.18064799904823303,0.1392350047826767,0.1770779937505722,48069,0.0,0.0
2022-09-26 00:00:00+00:00,0.17707699537277222,0.2031179964542389,0.15601900219917297,0.1851470023393631,43155,0.0,0.0
2022-09-27 00:00:00+00:00,0.1848679929971695,0.24209299683570862,0.17693400382995605,0.2217400074005127,87841,0.0,0.0
2022-09-28 00:00:00+00:00,0.22174100577831268,0.46358299255371094,0.21664899587631226,0.43571001291275024,443352,0.0,0.0
2022-09-29 00:00:00+00:00,0.43570899963378906,0.46566298604011536,0.2584429979324341,0.31714901328086853,182049,0.0,0.0
2022-09-30 00:00:00+00:00,0.31722599267959595,0.39171499013900757,0.30652499198913574,0.37662601470947266,148309,0.0,0.0
2022-10-01 00:00:00+00:00,0.37693798542022705,0.3851320147514343,0.3291170001029968,0.3467859923839569,48801,0.0,0.0
2022-10-02 00:00:00+00:00,0.3467859923839569,0.3896839916706085,0.3094039857387543,0.3514769971370697,89774,0.0,0.0
2022-10-03 00:00:00+00:00,0.3514750003814697,0.37713000178337097,0.322827011346817,0.36532700061798096,47160,0.0,0.0
2022-10-04 00:00:00+00:00,0.36532700061798096,0.3967899978160858,0.3256720006465912,0.3303230106830597,46765,0.0,0.0
2022-10-05 00:00:00+00:00,0.3303230106830597,0.4134790003299713,0.32656899094581604,0.352728009223938,80938,0.0,0.0
2022-10-06 00:00:00+00:00,0.3527269959449768,0.37048500776290894,0.3370020091533661,0.3701780140399933,54101,0.0,0.0
2022-10-07 00:00:00+00:00,0.3701780140399933,0.37610098719596863,0.3007209897041321,0.30841100215911865,25826,0.0,0.0
