TIMESTAMP,AIST_OPEN_PRICE_USD,AIST_HIGH_PRICE_USD,AIST_LOW_PRICE_USD,AIST_CLOSE_PRICE_USD,AIST_VOLUME_USD,AIST_DIVIDENDS_USD,AIST_STOCK_SPLITS_USD
2024-07-16 00:00:00+00:00,0.9803569912910461,1.3233669996261597,0.9803569912910461,1.0672500133514404,3761,0.0,0.0
2024-07-17 00:00:00+00:00,1.0672500133514404,1.1013840436935425,0.8966739773750305,1.0549989938735962,2242,0.0,0.0
2024-07-18 00:00:00+00:00,1.0549989938735962,1.0805890560150146,0.8974990248680115,0.9194070100784302,912,0.0,0.0
2024-07-19 00:00:00+00:00,0.9194070100784302,1.2584630250930786,0.9063289761543274,1.1515320539474487,1681,0.0,0.0
2024-07-20 00:00:00+00:00,1.1515320539474487,1.7884769439697266,1.0994670391082764,1.1335649490356445,5248,0.0,0.0
2024-07-21 00:00:00+00:00,1.1335649490356445,1.1411809921264648,1.0348140001296997,1.074180006980896,263,0.0,0.0
2024-07-22 00:00:00+00:00,1.0805100202560425,1.0882140398025513,0.9110680222511292,1.019374966621399,1127,0.0,0.0
2024-07-23 00:00:00+00:00,1.019374966621399,1.0282299518585205,0.7766960263252258,1.0034070014953613,1625,0.0,0.0
2024-07-24 00:00:00+00:00,1.0034070014953613,1.0180870294570923,0.9600059986114502,0.9635570049285889,108,0.0,0.0
2024-07-25 00:00:00+00:00,0.9635570049285889,1.0813729763031006,0.9292449951171875,0.9642519950866699,735,0.0,0.0
2024-07-26 00:00:00+00:00,0.9642519950866699,0.9801660180091858,0.9106699824333191,0.918724000453949,154,0.0,0.0
2024-07-27 00:00:00+00:00,0.918724000453949,0.9489369988441467,0.8381149768829346,0.9279080033302307,584,0.0,0.0
2024-07-28 00:00:00+00:00,0.9279080033302307,0.9297440052032471,0.833541989326477,0.8413329720497131,203,0.0,0.0
2024-07-29 00:00:00+00:00,0.8413329720497131,0.8798720240592957,0.8342509865760803,0.8798720240592957,142,0.0,0.0
2024-07-30 00:00:00+00:00,0.8798720240592957,0.938647985458374,0.7904180288314819,0.938647985458374,493,0.0,0.0
2024-07-31 00:00:00+00:00,0.938647985458374,0.9458860158920288,0.7990819811820984,0.8001589775085449,303,0.0,0.0
2024-08-01 00:00:00+00:00,0.8001589775085449,0.8001589775085449,0.7105010151863098,0.7408300042152405,153,0.0,0.0
2024-08-02 00:00:00+00:00,0.7408300042152405,0.7791380286216736,0.5611310005187988,0.5611310005187988,658,0.0,0.0
2024-08-03 00:00:00+00:00,0.5611310005187988,0.568011999130249,0.5495280027389526,0.5547019839286804,22,0.0,0.0
2024-08-04 00:00:00+00:00,0.5547019839286804,0.5590029954910278,0.5197769999504089,0.5271360278129578,42,0.0,0.0
2024-08-05 00:00:00+00:00,0.5271360278129578,1.14090895652771,0.4354189932346344,0.9285420179367065,3423,0.0,0.0
2024-08-06 00:00:00+00:00,0.9285420179367065,1.4958879947662354,0.88373202085495,1.1228419542312622,4906,0.0,0.0
2024-08-07 00:00:00+00:00,1.1176270246505737,1.1339329481124878,1.0622440576553345,1.0622440576553345,107,0.0,0.0
2024-08-08 00:00:00+00:00,1.0622440576553345,1.1288379430770874,1.0329279899597168,1.104678988456726,477,0.0,0.0
2024-08-09 00:00:00+00:00,1.109089970588684,1.109089970588684,1.0068180561065674,1.0134409666061401,558,0.0,0.0
2024-08-10 00:00:00+00:00,1.0134409666061401,1.1242810487747192,0.9916239976882935,0.9916239976882935,980,0.0,0.0
2024-08-11 00:00:00+00:00,0.9916239976882935,1.0875309705734253,0.928879976272583,1.044625997543335,971,0.0,0.0
2024-08-12 00:00:00+00:00,1.044625997543335,1.0879889726638794,1.0296260118484497,1.0431979894638062,255,0.0,0.0
2024-08-13 00:00:00+00:00,1.0431979894638062,1.0768320560455322,0.8152109980583191,1.0363490581512451,2206,0.0,0.0
2024-08-14 00:00:00+00:00,1.0363490581512451,1.0363490581512451,0.9420940279960632,0.95244300365448,230,0.0,0.0
2024-08-15 00:00:00+00:00,0.95244300365448,0.9594449996948242,0.8043419718742371,0.9402949810028076,2014,0.0,0.0
2024-08-16 00:00:00+00:00,0.9385929703712463,0.9445769786834717,0.900393009185791,0.934777021408081,284,0.0,0.0
2024-08-17 00:00:00+00:00,0.9331740140914917,0.9385610222816467,0.8723019957542419,0.8849149942398071,206,0.0,0.0
2024-08-18 00:00:00+00:00,0.8895050287246704,0.8895050287246704,0.8172550201416016,0.8299040198326111,265,0.0,0.0
2024-08-19 00:00:00+00:00,0.8299040198326111,0.8650220036506653,0.8212159872055054,0.8650220036506653,35,0.0,0.0
2024-08-20 00:00:00+00:00,0.8687099814414978,0.8926420211791992,0.8272899985313416,0.8392329812049866,137,0.0,0.0
2024-08-21 00:00:00+00:00,0.8421909809112549,0.8421909809112549,0.7383990287780762,0.7670300006866455,195,0.0,0.0
2024-08-22 00:00:00+00:00,0.7619940042495728,0.7748730182647705,0.7505319714546204,0.7713750004768372,71,0.0,0.0
2024-08-23 00:00:00+00:00,0.7681800127029419,0.7730919718742371,0.7165219783782959,0.7469140291213989,139,0.0,0.0
2024-08-24 00:00:00+00:00,0.7469140291213989,0.7469140291213989,0.6587299704551697,0.71355801820755,459,0.0,0.0
2024-08-25 00:00:00+00:00,0.718779981136322,0.7196930050849915,0.6480469703674316,0.6498780250549316,192,0.0,0.0
2024-08-26 00:00:00+00:00,0.6498780250549316,0.6530519723892212,0.6088230013847351,0.6114510297775269,84,0.0,0.0
2024-08-27 00:00:00+00:00,0.6120089888572693,0.6200590133666992,0.5187109708786011,0.5219900012016296,234,0.0,0.0
2024-08-28 00:00:00+00:00,0.5219900012016296,0.5405799746513367,0.5019339919090271,0.5099629759788513,106,0.0,0.0
2024-08-29 00:00:00+00:00,0.5099629759788513,0.5207459926605225,0.5094940066337585,0.5106459856033325,58,0.0,0.0
2024-08-30 00:00:00+00:00,0.5106459856033325,0.5196899771690369,0.5050899982452393,0.512328028678894,47,0.0,0.0
2024-08-31 00:00:00+00:00,0.512328028678894,0.5144090056419373,0.5007060170173645,0.5041419863700867,64,0.0,0.0
2024-09-01 00:00:00+00:00,0.5041419863700867,0.5048310160636902,0.482574999332428,0.4826880097389221,58,0.0,0.0
2024-09-02 00:00:00+00:00,0.4826880097389221,0.5036590099334717,0.4754849970340729,0.5026779770851135,37,0.0,0.0
2024-09-03 00:00:00+00:00,0.5020319819450378,0.5159199833869934,0.4898970127105713,0.4898970127105713,72,0.0,0.0
2024-09-04 00:00:00+00:00,0.4898970127105713,0.4898970127105713,0.4686819911003113,0.48346200585365295,45,0.0,0.0
2024-09-05 00:00:00+00:00,0.4838089942932129,0.48598799109458923,0.47430500388145447,0.478969007730484,33,0.0,0.0
2024-09-06 00:00:00+00:00,0.478969007730484,0.48745501041412354,0.4500649869441986,0.4583289921283722,66,0.0,0.0
2024-09-07 00:00:00+00:00,0.4583289921283722,0.4712330102920532,0.45804500579833984,0.46368399262428284,56,0.0,0.0
2024-09-08 00:00:00+00:00,0.46368399262428284,0.4759730100631714,0.4556120038032532,0.46338599920272827,61,0.0,0.0
2024-09-09 00:00:00+00:00,0.46338599920272827,0.49119898676872253,0.46338599920272827,0.48533400893211365,57,0.0,0.0
2024-09-10 00:00:00+00:00,0.48533400893211365,0.49100300669670105,0.4798099994659424,0.4798099994659424,52,0.0,0.0
2024-09-11 00:00:00+00:00,0.48132699728012085,0.482930988073349,0.45912399888038635,0.47091999650001526,84,0.0,0.0
2024-09-12 00:00:00+00:00,0.47091999650001526,0.48376500606536865,0.4155980050563812,0.41760700941085815,206,0.0,0.0
2024-09-13 00:00:00+00:00,0.41760700941085815,0.4510580003261566,0.41452500224113464,0.4315209984779358,239,0.0,0.0
2024-09-14 00:00:00+00:00,0.43232598900794983,0.43299600481987,0.3459930121898651,0.34746798872947693,333,0.0,0.0
2024-09-15 00:00:00+00:00,0.34746798872947693,0.3548629879951477,0.34746798872947693,0.35006898641586304,37,0.0,0.0
2024-09-16 00:00:00+00:00,0.3492780029773712,0.3492780029773712,0.3288550078868866,0.3288550078868866,51,0.0,0.0
2024-09-17 00:00:00+00:00,0.32978498935699463,0.3438110053539276,0.32978498935699463,0.3393310010433197,32,0.0,0.0
2024-09-18 00:00:00+00:00,0.3393310010433197,0.347460001707077,0.33725300431251526,0.347460001707077,25,0.0,0.0
2024-09-19 00:00:00+00:00,0.347460001707077,0.36309000849723816,0.347460001707077,0.3591249883174896,27,0.0,0.0
2024-09-20 00:00:00+00:00,0.3591249883174896,0.3687080144882202,0.3585340082645416,0.3650040030479431,30,0.0,0.0
2024-09-21 00:00:00+00:00,0.3648749887943268,0.375900000333786,0.3620069921016693,0.37193599343299866,57,0.0,0.0
2024-09-22 00:00:00+00:00,0.37193599343299866,0.3728010058403015,0.2771129906177521,0.28059500455856323,336,0.0,0.0
2024-09-23 00:00:00+00:00,0.28059500455856323,0.29642701148986816,0.28059500455856323,0.2942720055580139,26,0.0,0.0
2024-09-24 00:00:00+00:00,0.2930909991264343,0.294048011302948,0.22618399560451508,0.2317570000886917,290,0.0,0.0
2024-09-25 00:00:00+00:00,0.2317570000886917,0.2317570000886917,0.22379499673843384,0.22469499707221985,36,0.0,0.0
2024-09-26 00:00:00+00:00,0.22469499707221985,0.23200899362564087,0.22396999597549438,0.23058800399303436,30,0.0,0.0
2024-09-27 00:00:00+00:00,0.23058800399303436,0.23438000679016113,0.22801600396633148,0.23009200394153595,62,0.0,0.0
2024-09-28 00:00:00+00:00,0.2300879955291748,0.247079998254776,0.2265699952840805,0.24521300196647644,127,0.0,0.0
2024-09-29 00:00:00+00:00,0.24521300196647644,0.24594299495220184,0.243367001414299,0.24524199962615967,33,0.0,0.0
2024-09-30 00:00:00+00:00,0.24479499459266663,0.24479499459266663,0.22555500268936157,0.22567099332809448,64,0.0,0.0
2024-10-01 00:00:00+00:00,0.22567099332809448,0.2318660020828247,0.21765999495983124,0.22018100321292877,26,0.0,0.0
2024-10-02 00:00:00+00:00,0.22018100321292877,0.37377598881721497,0.2100760042667389,0.27456900477409363,956,0.0,0.0
2024-10-03 00:00:00+00:00,0.27456900477409363,0.2787860035896301,0.20972900092601776,0.21353699266910553,265,0.0,0.0
2024-10-04 00:00:00+00:00,0.21353699266910553,0.2177170068025589,0.21161499619483948,0.2177170068025589,29,0.0,0.0
2024-10-05 00:00:00+00:00,0.2177170068025589,0.21970300376415253,0.21445399522781372,0.21970300376415253,32,0.0,0.0
2024-10-06 00:00:00+00:00,0.2203720062971115,0.22131100296974182,0.2179899960756302,0.22024400532245636,28,0.0,0.0
2024-10-07 00:00:00+00:00,0.22024400532245636,0.2272309958934784,0.22024400532245636,0.22448599338531494,27,0.0,0.0
2024-10-08 00:00:00+00:00,0.22448599338531494,0.24847100675106049,0.2201859951019287,0.23035100102424622,169,0.0,0.0
2024-10-09 00:00:00+00:00,0.23035100102424622,0.23123100399971008,0.220319002866745,0.22075599431991577,46,0.0,0.0
2024-10-10 00:00:00+00:00,0.22075599431991577,0.2223690003156662,0.2164130061864853,0.21875399351119995,18,0.0,0.0
2024-10-11 00:00:00+00:00,0.22014999389648438,0.22490300238132477,0.2191859930753708,0.22490300238132477,31,0.0,0.0
2024-10-12 00:00:00+00:00,0.22490300238132477,0.2289319932460785,0.22490300238132477,0.2289319932460785,12,0.0,0.0
2024-10-13 00:00:00+00:00,0.2289319932460785,0.2289319932460785,0.2233240008354187,0.22393900156021118,37,0.0,0.0
2024-10-14 00:00:00+00:00,0.22393900156021118,0.2961130142211914,0.22383899986743927,0.2961130142211914,307,0.0,0.0
2024-10-15 00:00:00+00:00,0.2961130142211914,0.3018450140953064,0.29172900319099426,0.2926880121231079,47,0.0,0.0
2024-10-16 00:00:00+00:00,0.2926880121231079,0.29443299770355225,0.2617419958114624,0.2643190026283264,148,0.0,0.0
2024-10-17 00:00:00+00:00,0.2643190026283264,0.2656410038471222,0.256862998008728,0.2570500075817108,34,0.0,0.0
2024-10-18 00:00:00+00:00,0.2570500075817108,0.260809987783432,0.25573399662971497,0.2577100098133087,41,0.0,0.0
