TIMESTAMP,POLK_OPEN_PRICE_USD,POLK_HIGH_PRICE_USD,POLK_LOW_PRICE_USD,POLK_CLOSE_PRICE_USD,POLK_VOLUME_USD,POLK_DIVIDENDS_USD,POLK_STOCK_SPLITS_USD
2021-02-24 00:00:00+00:00,1.8495579957962036,3.234323024749756,1.847951054573059,3.0889790058135986,96938214,0.0,0.0
2021-02-25 00:00:00+00:00,3.0889248847961426,3.520437002182007,2.54632306098938,2.5961270332336426,19564275,0.0,0.0
2021-02-26 00:00:00+00:00,2.5964560508728027,2.9126899242401123,2.0909860134124756,2.2750279903411865,7367321,0.0,0.0
2021-02-27 00:00:00+00:00,2.2743968963623047,2.548612117767334,1.9562640190124512,2.0990519523620605,3746470,0.0,0.0
2021-02-28 00:00:00+00:00,2.099513053894043,2.116844892501831,1.7223089933395386,2.034356117248535,3866059,0.0,0.0
2021-03-01 00:00:00+00:00,2.0343871116638184,2.9761860370635986,2.0343871116638184,2.831804037094116,6655138,0.0,0.0
2021-03-02 00:00:00+00:00,2.8306450843811035,2.8306450843811035,2.172455072402954,2.2793500423431396,3970536,0.0,0.0
2021-03-03 00:00:00+00:00,2.279412031173706,2.634521961212158,2.207914113998413,2.3349459171295166,3058470,0.0,0.0
2021-03-04 00:00:00+00:00,2.334768056869507,2.381373882293701,1.9898560047149658,2.1238579750061035,2139496,0.0,0.0
2021-03-05 00:00:00+00:00,2.123910903930664,2.173630952835083,1.8555270433425903,2.039639949798584,1786947,0.0,0.0
2021-03-06 00:00:00+00:00,2.0396571159362793,2.164850950241089,1.890854001045227,2.044044017791748,1343129,0.0,0.0
2021-03-07 00:00:00+00:00,2.0443060398101807,2.0567450523376465,1.7354910373687744,1.7354910373687744,1338609,0.0,0.0
2021-03-08 00:00:00+00:00,1.7363150119781494,2.3639979362487793,1.7228080034255981,2.079916000366211,2915719,0.0,0.0
2021-03-09 00:00:00+00:00,2.0802359580993652,2.3282470703125,1.9372810125350952,2.0204501152038574,1575794,0.0,0.0
2021-03-10 00:00:00+00:00,2.0204780101776123,2.0932021141052246,1.8587620258331299,2.0542678833007812,1745212,0.0,0.0
2021-03-11 00:00:00+00:00,2.0535080432891846,2.0535080432891846,1.7798190116882324,1.850545048713684,1031175,0.0,0.0
2021-03-12 00:00:00+00:00,1.8507139682769775,2.2263100147247314,1.780668020248413,2.2241170406341553,1606708,0.0,0.0
2021-03-13 00:00:00+00:00,2.2315518856048584,2.814275026321411,2.129723072052002,2.3430309295654297,3007648,0.0,0.0
2021-03-14 00:00:00+00:00,2.343411922454834,2.5273048877716064,2.2486579418182373,2.3239760398864746,1516408,0.0,0.0
2021-03-15 00:00:00+00:00,2.3243370056152344,4.086550235748291,2.227276086807251,3.5994350910186768,8238457,0.0,0.0
2021-03-16 00:00:00+00:00,3.600759983062744,4.1455512046813965,3.1839098930358887,3.628706932067871,8575366,0.0,0.0
2021-03-17 00:00:00+00:00,3.6311120986938477,3.672039031982422,3.1842238903045654,3.4001920223236084,2314038,0.0,0.0
2021-03-18 00:00:00+00:00,3.3212618827819824,3.3754489421844482,2.442919969558716,2.879404067993164,4098492,0.0,0.0
2021-03-19 00:00:00+00:00,2.879612922668457,3.6051878929138184,2.50644588470459,3.4039289951324463,4363224,0.0,0.0
2021-03-20 00:00:00+00:00,3.405663013458252,3.9460840225219727,3.1114330291748047,3.138556957244873,3053141,0.0,0.0
2021-03-21 00:00:00+00:00,3.134596109390259,3.296405076980591,2.997515916824341,3.1861729621887207,1823532,0.0,0.0
2021-03-22 00:00:00+00:00,3.1936440467834473,3.4692399501800537,2.826788902282715,2.828979015350342,3064312,0.0,0.0
2021-03-23 00:00:00+00:00,2.8200669288635254,3.938102960586548,2.66552996635437,3.131277084350586,3096194,0.0,0.0
2021-03-24 00:00:00+00:00,3.1300580501556396,3.353247880935669,2.7244999408721924,2.7874650955200195,1442458,0.0,0.0
2021-03-25 00:00:00+00:00,2.7846720218658447,2.7851099967956543,2.4056880474090576,2.600430965423584,2234449,0.0,0.0
2021-03-26 00:00:00+00:00,2.5997378826141357,2.6849069595336914,1.9719879627227783,2.297128915786743,9976805,0.0,0.0
2021-03-27 00:00:00+00:00,2.2981350421905518,2.534904956817627,2.166696071624756,2.2154619693756104,2696046,0.0,0.0
2021-03-28 00:00:00+00:00,2.2103850841522217,2.3467769622802734,2.100851058959961,2.1661860942840576,2372724,0.0,0.0
2021-03-29 00:00:00+00:00,2.16635799407959,2.4617979526519775,2.0930240154266357,2.230971097946167,2749504,0.0,0.0
2021-03-30 00:00:00+00:00,2.2310938835144043,2.2632880210876465,2.061413049697876,2.0944809913635254,2224834,0.0,0.0
2021-03-31 00:00:00+00:00,2.0941569805145264,2.455249071121216,2.01724910736084,2.4070730209350586,3725330,0.0,0.0
