TIMESTAMP,BUNNY30910_OPEN_PRICE_USD,BUNNY30910_HIGH_PRICE_USD,BUNNY30910_LOW_PRICE_USD,BUNNY30910_CLOSE_PRICE_USD,BUNNY30910_VOLUME_USD,BUNNY30910_DIVIDENDS_USD,BUNNY30910_STOCK_SPLITS_USD
2024-04-25 00:00:00+00:00,0.018306000158190727,0.034772999584674835,0.015112999826669693,0.02886500023305416,4526635,0.0,0.0
2024-04-26 00:00:00+00:00,0.0290290005505085,0.038683000952005386,0.013977999798953533,0.01815599948167801,2318892,0.0,0.0
2024-04-27 00:00:00+00:00,0.017990000545978546,0.029131999239325523,0.015718000009655952,0.017086999490857124,1195281,0.0,0.0
2024-04-28 00:00:00+00:00,0.017079999670386314,0.01974399946630001,0.012922000139951706,0.01487400010228157,566512,0.0,0.0
2024-04-29 00:00:00+00:00,0.014876999892294407,0.020413000136613846,0.013055999763309956,0.01544100046157837,976776,0.0,0.0
2024-04-30 00:00:00+00:00,0.01544100046157837,0.01612200029194355,0.0053170002065598965,0.009503000415861607,513385,0.0,0.0
2024-05-01 00:00:00+00:00,0.009468000382184982,0.009828999638557434,0.004832000005990267,0.008217999711632729,737879,0.0,0.0
2024-05-02 00:00:00+00:00,0.008222999982535839,0.008747999556362629,0.006215999834239483,0.007228999864310026,440597,0.0,0.0
2024-05-03 00:00:00+00:00,0.007236999925225973,0.007236999925225973,0.005154000129550695,0.005429999902844429,393286,0.0,0.0
2024-05-04 00:00:00+00:00,0.005421999841928482,0.005894000176340342,0.0029980000108480453,0.0035490000154823065,387034,0.0,0.0
2024-05-05 00:00:00+00:00,0.0034660000819712877,0.003490000031888485,0.002133999951183796,0.0021830000914633274,189321,0.0,0.0
2024-05-06 00:00:00+00:00,0.0022799998987466097,0.008022000081837177,0.0019440000178292394,0.00520800007507205,631503,0.0,0.0
2024-05-07 00:00:00+00:00,0.0052109998650848866,0.007815999910235405,0.004908999893814325,0.005979999899864197,820143,0.0,0.0
2024-05-08 00:00:00+00:00,0.006558000110089779,0.006618000101298094,0.0037360000424087048,0.004650999791920185,257538,0.0,0.0
2024-05-09 00:00:00+00:00,0.004650999791920185,0.004918999969959259,0.00303900009021163,0.0033939999993890524,157151,0.0,0.0
2024-05-10 00:00:00+00:00,0.0033939999993890524,0.003719999920576811,0.002280999906361103,0.0024300001095980406,142255,0.0,0.0
2024-05-11 00:00:00+00:00,0.0024649999104440212,0.0025549998972564936,0.0018609999679028988,0.00228599994443357,53977,0.0,0.0
2024-05-12 00:00:00+00:00,0.0022009999956935644,0.0025319999549537897,0.0014850000152364373,0.0015689999563619494,92735,0.0,0.0
2024-05-13 00:00:00+00:00,0.001829999964684248,0.0021869998890906572,0.0013089999556541443,0.002019000006839633,69644,0.0,0.0
2024-05-14 00:00:00+00:00,0.001820000004954636,0.0019859999883919954,0.001424000016413629,0.0014900000533089042,37155,0.0,0.0
2024-05-15 00:00:00+00:00,0.0014900000533089042,0.002177000045776367,0.0010369999799877405,0.0017399999778717756,72560,0.0,0.0
2024-05-16 00:00:00+00:00,0.0016919999616220593,0.0017600000137463212,0.001420999993570149,0.0015330000314861536,24130,0.0,0.0
2024-05-17 00:00:00+00:00,0.001534000039100647,0.0017950000474229455,0.0015150000108405948,0.00171999994199723,10381,0.0,0.0
2024-05-18 00:00:00+00:00,0.0017549999756738544,0.0017559999832883477,0.0013879999751225114,0.001395000028423965,19128,0.0,0.0
2024-05-19 00:00:00+00:00,0.0013699999544769526,0.0014049999881535769,0.0012880000285804272,0.0013310000067576766,4521,0.0,0.0
2024-05-20 00:00:00+00:00,0.001303000026382506,0.001344999996945262,0.0007789999945089221,0.0011259999591857195,39605,0.0,0.0
2024-05-21 00:00:00+00:00,0.0011259999591857195,0.0013289999915286899,0.0008249999955296516,0.0008750000270083547,53926,0.0,0.0
2024-05-22 00:00:00+00:00,0.0008750000270083547,0.0010730000212788582,0.0008210000232793391,0.000944000028539449,41426,0.0,0.0
2024-05-23 00:00:00+00:00,0.000944000028539449,0.0012789999600499868,0.0008089999901130795,0.0009549999958835542,47392,0.0,0.0
2024-05-24 00:00:00+00:00,0.0009319999953731894,0.0011309999972581863,0.0007340000011026859,0.0010290000354871154,29613,0.0,0.0
2024-05-25 00:00:00+00:00,0.0010290000354871154,0.0035490000154823065,0.0009699999936856329,0.003189000068232417,122533,0.0,0.0
2024-05-26 00:00:00+00:00,0.003217000048607588,0.0040710000321269035,0.0018710000440478325,0.0023070001043379307,242474,0.0,0.0
2024-05-27 00:00:00+00:00,0.002328000031411648,0.0032259998843073845,0.0023129999171942472,0.0023129999171942472,43100,0.0,0.0
2024-05-28 00:00:00+00:00,0.0023900000378489494,0.0024019998963922262,0.002010999945923686,0.002015999983996153,9632,0.0,0.0
2024-05-29 00:00:00+00:00,0.002013999968767166,0.002051000017672777,0.0016479999758303165,0.001693999976851046,18951,0.0,0.0
2024-05-30 00:00:00+00:00,0.0017509999452158809,0.0019470000406727195,0.0016459999606013298,0.0016459999606013298,12821,0.0,0.0
2024-05-31 00:00:00+00:00,0.0017590000061318278,0.0019290000200271606,0.0017300000181421638,0.0017839999636635184,10003,0.0,0.0
2024-06-01 00:00:00+00:00,0.0017180000431835651,0.0018990000244230032,0.0013810000382363796,0.0014730000402778387,34744,0.0,0.0
2024-06-02 00:00:00+00:00,0.00145800004247576,0.0015559999737888575,0.0012410000199452043,0.0014939999673515558,26832,0.0,0.0
2024-06-03 00:00:00+00:00,0.001471000025048852,0.0017729999963194132,0.0014449999434873462,0.0016120000509545207,23621,0.0,0.0
2024-06-04 00:00:00+00:00,0.0016120000509545207,0.0016120000509545207,0.0007650000043213367,0.001218999968841672,56258,0.0,0.0
2024-06-05 00:00:00+00:00,0.0012179999612271786,0.0013930000131949782,0.001117000007070601,0.0012130000395700336,28042,0.0,0.0
2024-06-06 00:00:00+00:00,0.0011840000515803695,0.0011840000515803695,0.0008820000221021473,0.0009660000214353204,33729,0.0,0.0
2024-06-07 00:00:00+00:00,0.0009679999784566462,0.001370999962091446,0.0009679999784566462,0.0011620000004768372,31474,0.0,0.0
2024-06-08 00:00:00+00:00,0.0011620000004768372,0.001167000038549304,0.000944000028539449,0.000944000028539449,14670,0.0,0.0
2024-06-09 00:00:00+00:00,0.0009420000133104622,0.0011190000222995877,0.0008859999943524599,0.0011190000222995877,16360,0.0,0.0
2024-06-10 00:00:00+00:00,0.0011190000222995877,0.001180000021122396,0.0010079999919980764,0.0010290000354871154,11986,0.0,0.0
2024-06-11 00:00:00+00:00,0.0010519999777898192,0.0010900000343099236,0.0009490000084042549,0.0009490000084042549,7930,0.0,0.0
2024-06-12 00:00:00+00:00,0.0009490000084042549,0.0009660000214353204,0.0008510000188834965,0.0008789999992586672,7373,0.0,0.0
2024-06-13 00:00:00+00:00,0.0008789999992586672,0.0011630000080913305,0.0008720000041648746,0.0010359999723732471,9949,0.0,0.0
2024-06-14 00:00:00+00:00,0.0010359999723732471,0.0010760000441223383,0.0008960000122897327,0.0009040000149980187,5660,0.0,0.0
2024-06-15 00:00:00+00:00,0.0009040000149980187,0.0009350000182166696,0.0007329999934881926,0.0007890000124461949,21816,0.0,0.0
2024-06-16 00:00:00+00:00,0.0007890000124461949,0.000805000017862767,0.0007340000011026859,0.0007939999923110008,5056,0.0,0.0
2024-06-17 00:00:00+00:00,0.0007939999923110008,0.0009030000073835254,0.0007409999961964786,0.0007939999923110008,10953,0.0,0.0
2024-06-18 00:00:00+00:00,0.0007939999923110008,0.000826000003144145,0.0006810000049881637,0.0007159999804571271,6843,0.0,0.0
2024-06-19 00:00:00+00:00,0.0007159999804571271,0.0007919999770820141,0.0007120000082068145,0.0007409999961964786,4277,0.0,0.0
2024-06-20 00:00:00+00:00,0.0007409999961964786,0.0007409999961964786,0.000691999972332269,0.0007239999831654131,3507,0.0,0.0
2024-06-21 00:00:00+00:00,0.0007239999831654131,0.0007309999782592058,0.0005649999948218465,0.0006140000186860561,6592,0.0,0.0
