TIMESTAMP,BADCAT31664_OPEN_PRICE_USD,BADCAT31664_HIGH_PRICE_USD,BADCAT31664_LOW_PRICE_USD,BADCAT31664_CLOSE_PRICE_USD,BADCAT31664_VOLUME_USD,BADCAT31664_DIVIDENDS_USD,BADCAT31664_STOCK_SPLITS_USD
2024-12-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,123,0.0,0.0
2024-12-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,66,0.0,0.0
2024-12-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,666,0.0,0.0
2024-12-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,702,0.0,0.0
2024-12-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2725,0.0,0.0
2024-12-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1340,0.0,0.0
2024-12-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,203,0.0,0.0
2024-12-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,48,0.0,0.0
2024-12-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,115,0.0,0.0
2024-12-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-12-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-12-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,196,0.0,0.0
2024-12-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,456,0.0,0.0
2024-12-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,173,0.0,0.0
2024-12-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,533,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,1299,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,1734,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,1230,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,295,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,463,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,346,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,79,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,3102,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,231,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,721,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,149,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,135,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,461,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,55,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,702,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,243,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,87,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,1329,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,1378,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,443,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,745,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,85,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,33,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,217,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,270,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,508,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,343,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,317,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,222,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,724,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,257,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,410,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,334,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,1791,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,286,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,116,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,107,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,384,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,307,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,240,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,248,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,548,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,45,0.0,0.0
2025-06-01 00:00:00+00:00,1.9488390989863547e-07,1.9488390989863547e-07,1.9313534949105815e-07,1.9313534949105815e-07,426,0.0,0.0
