Lag,BTC,LTC,XMR,XRP,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
11,0.039863054755388594,0.08631290081722329,0.006280834356388424,0.0001007470898800733,0.4065731552423242,0.37325759376041484,0.018468187542361462,0.2057153437873272,0.28369464460221594,0.5530965151997236,0.10061336901475133,0.013103966977340958,0.06076882361364621,0.001817533100535369,0.216208918608674,0.025282233753564372,0.3036324910348405,0.15757666176654433,0.8496604910031113,0.5841801348292608,0.46467776000993977,0.6120995935765294,0.4004053298410983,0.01905933091360275,0.9437246964337987,0.9032443776352235,0.45479835944921954,0.03440821451801041,0.46587555531869906,0.7741605930417539,0.19497607240870327
12,0.05809978179246029,0.12430462479576172,0.008107762935139245,0.00026591448314421893,0.4805042479848173,0.41758502602327546,0.01580627949757221,0.24416763166627567,0.35441643216353097,0.5658617149392173,0.10020492359641278,0.022015188994456675,0.07365359795651924,0.0020349522547216106,0.10491869377144034,0.022826319111676662,0.30589453031261205,0.07266302435992707,0.5675524295808831,0.5979618443258976,0.23656120440712475,0.4284293798910264,0.029742353137662676,0.02382682679372191,0.9702528663122884,0.9365135040519866,0.255804025320507,0.01984742308457151,0.48561891044841377,0.6929478788492824,0.218381816432262
13,0.05628206474851291,0.14263325423808024,0.013351420130070546,0.0006351188329620204,0.48984577647056393,0.4092213909962529,0.030939635078883254,0.17327492221613316,0.22628397330183467,0.6299019603736961,0.13106117992639832,0.031843259744253026,0.06377869063111256,0.0010439997996124167,0.1269655690219464,0.034922546547381215,0.4044883866307461,0.07671218328720433,0.7755713976175482,0.6825165612182187,0.23735006069294856,0.5211319324051916,0.021477604781930695,0.019147078720432132,0.725006060836468,0.8291816269523811,0.3280483737754464,0.025248518935154715,0.5662939094411042,0.7143311273048389,0.22221330415094526
14,0.054091290680263124,0.21003946065244977,0.0035614181929166868,0.0009628016280364472,0.4757169791137794,0.514758007068522,0.03978059065886882,0.20920631983355753,0.2387218203419034,0.6278734425914423,0.13633882436735556,0.04411954482954569,0.08296719733503381,0.0009045207520296842,0.14218429980048597,0.04239150539697017,0.46341585773560634,0.07608135187495099,0.5613426343491894,0.7237089126913987,0.26039060427598604,0.6064282721982539,0.018571035445633276,0.030966587772794207,0.613110213541531,0.8439655433835974,0.25934512835110224,0.031946878514937826,0.6307009773810326,0.771075342795227,0.2745938638952022
15,0.06703520725538763,0.24629097283197582,0.005338475582268173,0.0013133487603142818,0.5395167867479839,0.5626806565379658,0.014719952034643494,0.2575386405240666,0.20530737797136284,0.6411386142960401,0.026144819400396653,0.0671469562978412,0.018666987930472227,0.0007066127562677614,0.18837498064847277,0.026729246808805347,0.47620383765599217,0.11117445285684834,0.6292012778325792,0.7836222969579353,0.33358175837586573,0.4408216761182591,0.011334516580748619,0.04591382237557582,0.599949504048398,0.8926142201366544,0.29398433052862644,0.02415902773487358,0.6042215801847648,0.5199267501882952,0.21532820597907454
16,0.05171633515098898,0.3016731884085723,0.005832281098310991,0.0018820662003454986,0.5957007742298981,0.38449277902040485,0.01924617659830195,0.24064467511534945,0.2536541715362514,0.40967271151983914,0.03219633391893358,0.08271770553373331,0.009523974940665085,0.0016362874096056098,0.20718906622359995,0.014072855011199644,0.4609529676736389,0.1253429413810603,0.6927843917418949,0.6965247803105132,0.31330577933573556,0.16896457603539042,0.011061291058416738,0.03151803521121795,0.6131682082283514,0.8539998465537354,0.3566316524713092,0.030749518247540172,0.5620428451459967,0.5761133121866295,0.2512509667681619
17,0.010539597685813617,0.3695108819491685,0.0070763547971482346,0.0025686246426879435,0.639810351856487,0.4151441869050843,0.029956454296138316,0.3161240494005526,0.2718637095924452,0.41344855640859557,0.04508209710178684,0.03849662240653563,0.006288204296084427,0.0024895253870822853,0.19207477528607056,0.009743530494905884,0.5156419635427849,0.16504558523348017,0.7546326510471794,0.5975383302489867,0.30411743578141476,0.20945422228957797,0.008419050380554002,0.03136874418117612,0.5858243003601827,0.8646826436935633,0.45042554498604254,0.027735242911404702,0.3081819987187757,0.631502880116658,0.18127325004303432
18,0.0037025392821058603,0.39314742201747815,0.008362738977541492,0.003634165135996406,0.6702729791712998,0.4607810283634327,0.039224582905241535,0.23854673470113194,0.21712383488742046,0.3079414137169559,0.0604612927679533,0.050442257646750845,0.001042101276008824,0.0037637695117591734,0.16891785145706578,0.002081802661262825,0.569974480048572,0.21513115952498674,0.7152833854073775,0.21707563586812295,0.19811953200139804,0.24943526577392408,0.009020226219705909,0.02355059495558335,0.6303957203263025,0.8986031112748978,0.4182027932588125,0.012531482000114202,0.07198732361834015,0.560849321898613,0.03808088967885275
19,0.003851932576157646,0.452657129956333,0.0048072094617364865,0.001185232218419982,0.729667116945938,0.45191547997035564,0.045384808459681444,0.2629753516666262,0.2107043745270167,0.36062234616080324,0.09297931894369868,0.059558813608554535,0.0011195214216089475,0.004286761490152055,0.17252171217008896,0.004904851371121154,0.6100577496170497,0.2453599180120961,0.7692079951724942,0.2628736164386051,0.2427785171529392,0.10153615864101456,0.005699124778531349,0.03040829886516631,0.4767231669821188,0.8729160024501229,0.34835764042745637,0.01670014381348835,0.0951562556167105,0.6235064926708909,0.029263647380173105
20,0.006534356127235345,0.39553539142857735,0.006660959607280357,0.002358724189539711,0.8017367197743652,0.4465814526854528,0.04194991650995739,0.27366253797312645,0.24434617603264874,0.35029107417041166,0.11470725031464242,0.03399084873976876,0.0003974247580467513,0.005798684505265934,0.2096269205011958,0.006987072213221962,0.6456659936604444,0.19687746632770478,0.8098170988141432,0.23874560452091215,0.20476031284617505,0.0987010298344196,0.00834264672308281,0.027053826664069604,0.3933559683804038,0.8841827130701655,0.19447668438336185,0.016078881894853427,0.10162235135808997,0.6149649393204457,0.022502269162428618
21,0.0005038573604848968,0.45395960965373244,0.004892434599566423,0.003391291364069984,0.809090066949802,0.5044076066209687,0.0521241641851633,0.28512533388772626,0.29247019296622145,0.25926038020260433,0.09242054690855567,0.046001969201093264,0.0004249280625489127,0.007601376812386091,0.2212576074088746,0.007535359520121567,0.7020138566586837,0.19473392844983428,0.8229980515110791,0.26296525256653785,0.23677451376180284,0.13614861805595313,0.012153119094469015,0.031838368547001165,0.38205633321485033,0.8994607728962963,0.23779218915827213,0.018560725142245285,0.12824092933531134,0.6521766504302599,0.028166357366255078
22,7.817159219364218e-05,0.41689357973735836,0.0036408250466691237,0.004645748941256194,0.6769698638531889,0.5726194576895001,0.06685263841572872,0.3456050175710321,0.294459667773907,0.2898796695064623,0.11835362805500474,0.024163802530514575,0.0007568077788408411,0.008060327054010592,0.25902617729522576,0.00894385426096151,0.7349368396631198,0.22042248588580465,0.7496851253069101,0.300623998141496,0.2746098073381036,0.15053328996225276,0.005056318582800431,0.035699709390645665,0.4582517501405175,0.8208011996759895,0.1917215235373491,0.01002093052452739,0.11744348061933917,0.7337730299917936,0.031727888878471645
23,0.00014026484796538535,0.47188330145871316,0.005423915445937096,0.0028700777574172287,0.47334337076124566,0.6249413961589281,0.062421196769715144,0.3174899343619099,0.3208572766616788,0.23721132194420297,0.11279191781542637,0.029828575516129056,0.0011606606229295625,0.009171583594659331,0.1706337018255933,0.006943790811367873,0.7469016247148388,0.24681556835879123,0.7633338775073297,0.3254764505187634,0.28944974689390685,0.13281723498757372,0.007037956290753055,0.025354994816002056,0.5049083851865399,0.7819798348934976,0.08926619956000648,0.007966602996129791,0.12922432193420813,0.7876949829972069,0.03839969435741183
24,2.970306047271365e-05,0.5286842298821615,0.0017930655456954714,0.004695403788644176,0.6791671908397057,0.6796654362275378,0.06177562273585915,0.3665057372059091,0.2837372816093503,0.21863920472402812,0.024637713319545416,0.03531437314281084,0.0015013649588567293,0.005930385190347291,0.19377464141065778,0.013458813846551372,0.6082308800234735,0.05686869611360374,0.7607682604968808,0.3286681967521557,0.33317996249905274,0.07394439625340093,0.011206262358699566,0.004911978562354576,0.557554367578802,0.6760686184325797,0.0537902193274073,0.0037448246809584957,0.15303568019868777,0.7933979936149053,0.00741048927305926
25,1.8701956510765412e-05,0.583652141036974,0.0019791620669125276,0.004806795351156467,0.7595983224739014,0.6031283256526948,0.05952466177975215,0.4112378687384681,0.32868376855259884,0.21228436694298292,0.024783433285255164,0.03336083584958612,0.0019051655313889306,0.009598341134788479,0.11297662088479599,0.01863895105474745,0.5461601523258663,0.04807094520698374,0.6623452654779916,0.19237984329585336,0.3524147088008976,0.0806955903446372,0.01697652011819587,0.0009540965077285039,0.5680220972946629,0.7593350473017638,0.017612715232275637,0.003695039733273306,0.15462355766730448,0.7734487429361552,0.011714111538410465
26,2.1372222719395235e-05,0.5547615593940785,0.0027782272691522234,0.0079661893422555,0.7533526588496877,0.6505469099535504,0.07634510358271575,0.4795856919562651,0.3796427194820937,0.24182410333519594,0.018591473894593275,0.01959756587117399,0.0003493465194649353,0.016700242391856735,0.1282172057187097,0.016274303507367666,0.5589486832100593,0.031946705393603114,0.6870564303307273,0.2342021893391213,0.32243977328597956,0.08479502481190192,0.021304539835119294,0.0011794674957835054,0.6042938610891966,0.7397921776272793,0.020843910915314075,0.004108960036963222,0.1091948367542536,0.8091597508080006,0.013365590490349842
27,2.148984101938083e-05,0.3258590917481761,0.003308906826402315,0.009008686979496654,0.7988147638487675,0.7014962954247901,0.09919047222812309,0.5606620566825486,0.3810907275572399,0.2333349909119617,0.0241808505461371,0.02346169603503729,0.0005400078220091871,0.006553486147878403,0.15749472490338007,0.01870560395301291,0.6187444322446886,0.03715543228907255,0.6009147918819657,0.24728613996293713,0.36641906600545404,0.03820226662138895,0.029270856965397846,0.0007414865730598389,0.6502745834592808,0.6116712077201756,0.019659177877426038,0.0030014360722591953,0.1318903002072698,0.8360465843769227,0.00511803139354656
28,4.1792299749904875e-06,0.2862415259602041,0.004695481932238172,0.010037411644094255,0.7954627170507291,0.7780450146844045,0.09920501338927364,0.49159825664570966,0.39653581459597165,0.2839537589107405,0.015046082624575593,0.024056265240101866,0.00013491056867428317,0.012688153994830918,0.14669109231949776,0.023633461145922775,0.6705546372367206,0.04882651648871807,0.6245089186294972,0.11685815803039562,0.5045256817288725,0.06377576401843062,0.04668856766093009,0.0007119223236119654,0.48679076591893655,0.543114170548245,0.01909786302766435,0.001378567317056981,0.1433091337462886,0.8646033667040519,0.0038663643202065754
29,5.854428009011705e-06,0.3527042263089891,0.002090514011722164,0.009547373480329633,0.639494844724113,0.8161197594331284,0.009163861418020336,0.4657382009658011,0.43203849743404377,0.3336356227611255,0.015870341885154057,0.030580072733487132,0.00018135347366633864,0.008236215874293165,0.10837461026087943,0.03658605887294776,0.6060181628550566,0.035483223713871415,0.4941298103815017,0.10091360066869408,0.5713598546640174,0.07842613832581945,0.0194785483563831,0.0006891641264295445,0.5330614753510896,0.3938284866836849,0.017443784655200942,0.0014690328749296176,0.16123974817977482,0.891876847066653,0.004805830742434984
30,1.2736837974790655e-05,0.3205241046640454,0.0019769309705515354,0.010969887138689483,0.6570063985499338,0.8395492145249304,0.010821833088769892,0.5153726341212714,0.39682014118369224,0.2046793250531952,0.00617728837561599,0.027020988859230523,0.00024619342685011734,0.006257917557327573,0.1322173199988095,0.008499373503149764,0.6384597292705907,0.04668661749263028,0.363142911075224,0.12169136805156766,0.5826774791461498,0.09157008897368529,0.0250957430043232,0.0007204919040905048,0.576451027249989,0.4614865953008658,0.021665897091851242,0.002078969899484065,0.18244023006932555,0.8696038168882859,0.005713303224859703
