Lag,BTC,LTC,XMR,XRP,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
1,0.3205299342205883,0.5416932302032469,0.8661882953603491,0.844321194992615,0.06127733208298738,0.29668995378204494,0.5782219642757326,0.3610060119123618,0.8664267534493546,0.46806077126107637,0.174871982423978,9.994402545265843e-05,0.27218583958781883,0.4910906151165896,0.40476270089445443,0.41482368694010385,0.313781377612444,0.9439369067308652,0.11576729653049593,0.3434440224158629,0.28899581312260514,0.4155312754055235,0.7183475781963888,0.624702991937095,0.25395275712949505,0.07145169326358404,0.36583749491785156,0.14811395231635238,0.9465043668728761,0.5579980172968573,0.6455907435884092
2,0.5105729716482511,0.8735747097457579,0.8815000874559732,0.9088119215666322,0.1564384331278688,0.5053650934493411,0.6143290943374101,0.6213436959608007,0.14062772739385027,0.4999477748321288,0.27457011470321757,0.00025550214310046676,0.25803623453978874,0.09447538100282661,0.6003024468276508,0.8931204812573333,0.4688383557987389,0.9934181057909192,0.2949707135340339,0.30465337449863955,0.427288740924456,0.6337267722669055,0.8071330459128199,0.602860994089611,0.12671365542900162,0.21829577428589805,0.22402710496617056,0.20516234958062332,0.8990333012717795,0.5265253331085027,0.7848938863326675
3,0.6141845848261902,0.9319687048715655,0.5997563246946096,0.9941773007390688,0.2734820549940665,0.6825442431685305,0.24076806506487905,0.6455890701987801,0.2796203730680297,0.014866758108995803,0.44036399584067787,0.0007700625847677784,0.43704490867115753,0.17407636032829504,0.36250175902331355,0.6000334425760971,0.49905590746727835,0.9972903969587011,0.06635763379789522,0.38642006244300264,0.23868623591938382,0.8656516545384568,0.9592119696046971,0.7875258203171814,0.21304956503920494,0.23795127911734143,0.05753961256536873,0.31219403013148816,0.9750859011013279,0.7593758010024982,0.7852871783605303
4,0.28135402112549635,0.8036090311984211,0.6488328628935921,0.852441699158526,0.38503013416091836,0.6768457542464217,0.38259894465004995,0.7588018378992574,0.32482895950319235,0.023512412014988167,0.6127450333315263,0.0010796828291116947,0.12629762865182528,0.013134165393980322,0.4462627138659344,0.5013779614882514,0.3923507405646811,0.9425406631529933,0.10129484594249849,0.5501373500858493,0.17677991803969811,0.9414126808888407,0.9611353394509853,0.8525334387553525,0.24947392209214445,0.02029060974421584,0.05026990674247017,0.43510121471929897,0.9939055749487623,0.8425070907420468,0.8837487310520596
5,0.41085737145645196,0.6287551465844277,0.7427947808451958,0.854897634743709,0.5111737947732888,0.7719574846833206,0.4463886591903655,0.7489382417120694,0.501881057152757,0.015913596931271718,0.6354453124301873,1.1555563246618906e-06,0.17578252690592072,0.00768946394337735,0.157717105838246,0.42469279111812974,0.1449495142356169,0.8388630974232918,0.15103882195205695,0.2587613682422278,0.23882405600926132,0.8945690324646803,0.8994019613331711,0.050608320925347484,0.17573744653999718,0.03691810523854416,0.09085767414582323,0.4761143602079485,0.9969337624371123,0.9138760670456039,0.9437020128351362
6,0.5286189784210744,0.6738653162375594,0.5391248625699359,0.8474850473024605,0.5763113059821305,0.5960856627592022,0.290142160412741,0.33399455452090926,0.5829659247014618,0.03189486980121132,0.6194901654760725,3.6153296383289593e-06,0.16294520059855397,0.008332585977186623,0.21813604570105005,0.12714740826563498,0.14855167332369698,0.9339253186432607,0.2327203724117469,0.15425923446847173,0.22577853538930096,0.8780736600070689,0.9557182191579141,0.04484955234882043,0.23952676758414657,0.06715477561354763,0.07844332177704111,0.5144897715938839,0.549585357255227,0.9435131045489703,0.719260552474452
7,0.43742178908612217,0.7839246062838687,0.5396139488610103,0.6765129643366227,0.6714879166520065,0.6630641533679711,0.28238886620152415,0.24019330740185965,0.4341674533785923,0.051013009714033025,0.7197685598350694,9.061530560134934e-06,0.058150673691568344,0.009155199665891204,0.11498208222905662,0.15586987667664565,0.23535800299547127,0.956968261055853,0.5699908499845887,0.15403236793442887,0.02487393557899134,0.8408866176510077,0.7698254874857631,0.07813296273670278,0.24898871429557204,0.07090790093382629,0.0641850851347898,0.4403546240301007,0.6580716052028487,0.9694582659379639,0.7892489825625667
8,0.3454450106230761,0.8310263684247157,0.6306777149906672,0.7750748703348505,0.4818128193778176,0.7156672299060305,0.34726049859487407,0.2986526011280692,0.3860371422385,0.06743180654556938,0.25849361580517044,1.6328873738438717e-05,0.10799040183800288,0.005450444895001362,0.11897318607738248,0.16003209436719956,0.18183252450300139,0.9680121913682952,0.6642855220683792,0.24193375176171733,0.037102662188974456,0.8600827176295602,0.83302952645871,0.09620077172112829,0.376791527557208,0.09279827675322139,0.0795460978777184,0.353395899227861,0.7962761070660221,0.9366307719655528,0.4061250270901679
9,0.3748333411503296,0.7184120296410079,0.3395330174539617,0.3350067859663632,0.6747124729824162,0.8246186824128473,0.06910327601061467,0.3005382134088755,0.08304746703199878,0.06332359649716747,0.10148604167130933,4.112830291835395e-05,0.13997945128969516,0.011886379956584299,0.08098363233328701,0.31397531247023963,0.16431291318155408,0.8616128367739344,0.5418111644235899,0.26682705758989483,0.040301655939416266,0.762720584994435,0.8117734155689011,0.1664998322913668,0.47293958297718686,0.1284830675469236,0.11577804792117917,0.29208446626269446,0.6040462626449878,0.26388590557873215,0.24804747189792667
10,0.46615625990790843,0.7092999198185372,0.4130403143580149,0.4259131105929204,0.7509201981823838,0.28448084596055034,0.09826184133747025,0.3763874078311038,0.10690365342717349,0.08281406149520928,0.1341342231021739,7.552039698143688e-05,0.15581126046036928,0.020866170624741606,0.12187048346526652,0.36418020341403434,0.22725144989014925,0.9003109440587213,0.6082933864557576,0.33811818941335287,0.0022805630785888305,0.791422138561424,0.7924360347950026,0.2178869722436352,0.37480296037060584,0.15974964220880147,0.14071700987853542,0.35502054559924323,0.6680712335745304,0.27280598377173193,0.2553600685293725
