TIMESTAMP,TUSD_OPEN_PRICE_USD,TUSD_HIGH_PRICE_USD,TUSD_LOW_PRICE_USD,TUSD_CLOSE_PRICE_USD
2020-07-11,1.0,1.013,0.9962,1.001
2020-07-12,1.001,1.002,0.9965,1.001
2020-07-13,1.001,1.004,0.9964,1.001
2020-07-14,1.001,1.003,0.9972,1.001
2020-07-15,1.001,1.004,0.9976,1.001
2020-07-16,1.001,1.004,0.9937,1.002
2020-07-17,1.002,1.004,0.9973,0.9997
2020-07-18,1.0,1.004,0.9985,1.001
2020-07-19,1.001,1.002,0.9983,1.001
2020-07-20,1.001,1.003,0.9952,1.001
2020-07-21,1.001,1.004,0.998,1.0
2020-07-22,1.001,1.006,0.9972,1.0
2020-07-23,1.001,1.006,0.9447,1.001
2020-07-24,1.001,1.008,0.9865,1.0
2020-07-25,1.0,1.017,0.9703,1.0
2020-07-26,1.0,1.019,0.9806,1.001
2020-07-27,1.0,1.012,0.9618,1.0
2020-07-28,1.0,1.019,0.9826,0.9997
2020-07-29,0.9997,1.01,0.9906,1.001
2020-07-30,1.001,1.006,0.9847,0.9978
2020-07-31,0.9996,1.007,0.9961,1.0
2020-08-01,0.9995,1.005,0.9934,0.9996
2020-08-02,0.9998,1.023,0.9758,1.0
2020-08-03,1.001,1.005,0.9905,0.9959
2020-08-04,0.9959,1.012,0.9926,1.0
2020-08-05,1.0,1.004,0.9933,1.0
2020-08-06,1.0,1.004,0.9887,0.999
2020-08-07,0.999,1.003,0.9933,0.999
2020-08-08,0.999,1.004,0.9933,0.998
2020-08-09,0.998,1.004,0.9956,1.0
2020-08-10,1.0,1.002,0.9964,0.999
2020-08-11,0.999,1.004,0.9942,1.001
2020-08-12,1.001,1.003,0.9968,0.9992
2020-08-13,1.0,1.005,0.9956,1.0
2020-08-14,1.0,1.005,0.9964,0.998
2020-08-15,0.998,1.005,0.9853,0.998
2020-08-16,0.998,1.003,0.998,0.999
2020-08-17,0.999,1.004,0.997,0.999
2020-08-18,0.999,1.003,0.997,1.0
2020-08-19,1.0,1.004,0.9965,0.999
2020-08-20,0.999,1.005,0.9966,0.9994
2020-08-21,0.9994,1.004,0.9977,1.0
2020-08-22,1.0,1.004,0.9969,0.999
2020-08-23,0.999,1.002,0.9965,1.0
2020-08-24,1.0,1.003,0.996,0.9996
2020-08-25,1.0,1.004,0.9946,1.0
2020-08-26,1.0,1.004,0.997,1.0
2020-08-27,1.0,1.004,0.9966,0.999
2020-08-28,0.999,1.004,0.998,0.999
2020-08-29,0.999,1.004,0.9968,1.0
2020-08-30,1.001,1.004,0.9949,1.0
2020-08-31,1.0,1.004,0.9974,0.9997
2020-09-01,0.9998,1.003,0.998,0.998
2020-09-02,0.998,1.005,0.994,0.998
2020-09-03,0.998,1.006,0.9862,0.999
2020-09-04,0.999,1.002,0.997,0.9995
2020-09-05,0.9995,1.011,0.9947,1.0
2020-09-06,1.0,1.013,0.9864,1.0
2020-09-07,1.0,1.011,0.9932,1.0
2020-09-08,1.0,1.005,0.9953,0.999
2020-09-09,0.999,1.004,0.9957,1.001
2020-09-10,1.001,1.01,0.9948,1.0
2020-09-11,1.0,1.006,0.9963,1.0
2020-09-12,1.0,1.005,0.9951,1.001
2020-09-13,1.001,1.008,0.9947,0.9979
2020-09-14,0.9978,1.008,0.9916,1.001
2020-09-15,1.001,1.005,0.9967,1.001
2020-09-16,1.001,1.005,0.9956,1.003
2020-09-17,1.003,1.006,0.9945,0.9997
2020-09-18,0.9998,1.005,0.9942,1.002
2020-09-19,1.0,1.007,0.9968,1.0
2020-09-20,1.0,1.005,0.9901,0.9981
2020-09-21,0.9986,1.01,0.9918,1.0
2020-09-22,1.0,1.007,0.9958,1.001
2020-09-23,1.001,1.013,0.9885,0.9993
2020-09-24,0.9991,1.01,0.9955,1.001
2020-09-25,1.001,1.01,0.9955,0.999
2020-09-26,0.999,1.004,0.9959,0.999
2020-09-27,0.9984,1.007,0.9958,0.9982
2020-09-28,0.9981,1.006,0.996,0.9999
2020-09-29,0.9999,1.006,0.9954,1.002
2020-09-30,1.002,1.005,0.9941,0.9984
2020-10-01,0.9984,1.006,0.9942,1.0
2020-10-02,1.0,1.006,0.9954,1.0
2020-10-03,1.0,1.006,0.9964,1.001
2020-10-04,1.001,1.007,0.9974,1.001
2020-10-05,1.001,1.005,0.9965,1.0
2020-10-06,1.0,1.008,0.9949,1.0
2020-10-07,1.0,1.01,0.9953,0.9998
2020-10-08,1.0,1.007,0.9947,0.9992
2020-10-09,0.9992,1.004,0.996,1.002
2020-10-10,1.002,1.004,0.9963,0.998
2020-10-11,0.998,1.004,0.9947,1.002
2020-10-12,1.002,1.009,0.9956,1.001
2020-10-13,1.001,1.005,0.9918,1.0
2020-10-14,1.001,1.004,0.9927,1.0
2020-10-15,1.0,1.006,0.994,1.0
2020-10-16,1.0,1.005,0.9934,1.002
2020-10-17,1.002,1.006,0.9962,1.0
2020-10-18,1.0,1.007,0.9956,1.0
2020-10-19,0.9999,1.004,0.9967,0.999
2020-10-20,0.999,1.005,0.9963,1.001
2020-10-21,0.9998,1.005,0.996,0.998
2020-10-22,0.998,1.007,0.997,1.0
2020-10-23,1.0,1.005,0.994,0.9992
2020-10-24,0.9989,1.005,0.9939,0.9999
2020-10-25,0.9999,1.008,0.9825,1.0
2020-10-26,1.0,1.007,0.9939,0.9991
2020-10-27,0.9993,1.005,0.9957,0.9989
2020-10-28,0.9994,1.01,0.9858,0.9996
2020-10-29,0.9995,1.008,0.9939,0.9988
2020-10-30,1.001,1.005,0.9946,1.001
2020-10-31,1.001,1.006,0.9931,0.999
2020-11-01,0.999,1.006,0.996,1.001
2020-11-02,0.9995,1.006,0.9843,0.999
2020-11-03,0.999,1.012,0.9943,1.001
2020-11-04,1.001,1.014,0.9923,1.0
2020-11-05,1.0,1.006,0.995,1.0
2020-11-06,1.0,1.012,0.9901,0.999
2020-11-07,0.999,1.002,0.9984,1.001
2020-11-08,1.001,1.001,0.9989,1.0
2020-11-09,1.0,1.001,0.9991,0.9998
2020-11-10,0.9999,1.0,0.9984,0.9996
2020-11-11,0.9997,1.001,0.9987,0.9996
2020-11-12,0.9995,1.001,0.9985,0.9996
2020-11-13,0.9996,1.0,0.9984,0.9987
2020-11-14,0.9987,0.9995,0.9979,0.9989
2020-11-15,0.9988,1.0,0.9981,0.9997
2020-11-16,0.9988,1.0,0.9982,0.9993
2020-11-17,0.9994,1.0,0.9984,0.9999
2020-11-18,0.9999,1.0,0.9986,0.9988
2020-11-19,0.9989,1.0,0.9982,0.9988
2020-11-20,0.999,1.0,0.9987,0.9992
2020-11-21,0.9992,1.0,0.9973,0.9978
2020-11-22,0.9978,1.0,0.9968,0.9986
2020-11-23,0.9986,1.0,0.9977,0.999
2020-11-24,0.9989,1.001,0.9982,0.9985
2020-11-25,0.9986,1.001,0.9982,0.9997
2020-11-26,0.9998,1.01,0.9993,1.001
2020-11-27,1.001,1.003,1.0,1.0
2020-11-28,1.0,1.002,0.9998,1.0
2020-11-29,1.0,1.001,0.9999,1.0
2020-11-30,1.0,1.002,0.9994,1.0
2020-12-01,1.0,1.002,0.9993,1.0
2020-12-02,1.0,1.002,0.9995,1.001
2020-12-03,1.001,1.001,0.9992,1.0
2020-12-04,1.0,1.001,0.9992,0.9998
2020-12-05,0.9998,1.001,0.9991,0.9995
2020-12-06,0.9995,1.001,0.9992,1.0
2020-12-07,1.0,1.001,0.9995,1.0
2020-12-08,1.0,1.001,0.9993,1.001
2020-12-09,0.9997,1.002,0.9996,0.9999
2020-12-10,0.9999,1.001,0.9996,1.0
2020-12-11,1.0,1.001,0.9997,1.001
2020-12-12,1.001,1.001,0.9995,0.9995
2020-12-13,1.0,1.01,0.9994,1.0
2020-12-14,1.0,1.001,0.9996,1.0
2020-12-15,1.0,1.001,0.9995,1.001
2020-12-16,1.001,1.001,0.9944,0.999
2020-12-17,0.999,0.9998,0.9972,0.9993
2020-12-18,0.9994,1.001,0.9988,1.0
2020-12-19,1.0,1.001,0.9987,0.9989
2020-12-20,0.9989,0.9999,0.9987,0.9992
2020-12-21,0.9993,1.002,0.9982,0.9993
2020-12-22,0.9996,1.001,0.9984,0.9997
2020-12-23,0.9997,1.001,0.9992,1.001
2020-12-24,1.001,1.001,0.9991,0.9999
2020-12-25,0.9999,1.001,0.9992,1.0
2020-12-26,1.0,1.001,0.9985,0.9993
2020-12-27,0.9993,1.001,0.9963,0.9999
2020-12-28,0.9999,1.001,0.9982,1.001
2020-12-29,1.001,1.002,0.9993,0.9998
2020-12-30,0.9998,1.001,0.999,0.9996
2020-12-31,0.9999,1.0,0.9979,0.9988
2021-01-01,0.9988,1.0,0.9981,0.9993
2021-01-02,0.9993,1.001,0.9966,1.0
2021-01-03,1.0,1.001,0.9982,0.9997
2021-01-04,0.9997,1.002,0.9949,0.9991
2021-01-05,0.9991,1.001,0.9985,0.9994
2021-01-06,0.9994,1.001,0.9953,0.9994
2021-01-07,0.9993,1.001,0.9981,1.0
2021-01-08,0.999,1.001,0.9978,0.9991
2021-01-09,0.999,1.001,0.9981,0.9993
2021-01-10,0.9992,1.005,0.9965,1.001
2021-01-11,0.9997,1.006,0.9986,1.001
2021-01-12,1.001,1.002,0.9987,1.0
2021-01-13,1.001,1.002,0.9996,0.9999
2021-01-14,0.9999,1.003,0.9988,1.0
2021-01-15,1.0,1.004,0.9987,0.9996
2021-01-16,1.002,1.002,0.999,1.0
2021-01-17,1.0,1.002,0.9991,1.0
2021-01-18,1.0,1.002,0.9996,1.001
2021-01-19,1.001,1.005,0.9996,1.001
2021-01-20,1.001,1.002,0.9986,1.0
2021-01-21,1.0,1.003,0.999,1.001
2021-01-22,1.001,1.002,0.9988,1.0
2021-01-23,1.0,1.001,0.999,1.0
2021-01-24,1.0,1.003,0.9991,1.0
2021-01-25,1.0,1.002,0.9992,0.9999
2021-01-26,0.9999,1.002,0.9995,1.0
2021-01-27,1.0,1.001,0.9988,1.0
2021-01-28,0.9999,1.001,0.9986,0.9988
2021-01-29,0.9988,1.002,0.9974,0.9993
2021-01-30,0.9993,1.002,0.9988,1.0
2021-01-31,0.9997,1.001,0.9988,1.0
2021-02-01,1.0,1.001,0.9991,1.001
2021-02-02,1.001,1.002,0.9996,1.0
2021-02-03,1.0,1.003,0.9984,0.9997
2021-02-04,0.9997,1.0,0.9988,0.9998
2021-02-05,0.9997,1.001,0.9989,0.999
2021-02-06,0.999,1.003,0.9986,0.9994
2021-02-07,0.9994,1.001,0.9985,1.0
2021-02-08,1.0,1.005,0.9942,0.9999
2021-02-09,0.9999,1.002,0.9987,1.0
2021-02-10,1.0,1.001,0.9989,1.0
2021-02-11,1.0,1.001,0.9989,0.9999
2021-02-12,1.0,1.001,0.9985,0.9999
2021-02-13,0.9999,1.001,0.9987,0.9999
2021-02-14,0.9999,1.001,0.9988,1.0
2021-02-15,1.0,1.002,0.9986,0.9997
2021-02-16,0.9997,1.002,0.9991,1.0
2021-02-17,0.9999,1.002,0.9994,0.9996
2021-02-18,0.9997,1.001,0.9992,1.0
2021-02-19,1.0,1.002,0.9992,0.9999
2021-02-20,0.9999,1.001,0.9988,0.999
2021-02-21,0.999,1.001,0.9987,0.9989
2021-02-22,0.999,1.011,0.9986,0.9996
2021-02-23,0.9996,1.007,0.9973,1.0
2021-02-24,1.0,1.004,0.9994,1.001
2021-02-25,1.001,1.001,0.9994,1.0
2021-02-26,1.0,1.001,0.9982,0.9999
2021-02-27,0.9998,1.001,0.9993,1.0
2021-02-28,1.0,1.002,0.9999,1.0
2021-03-01,1.0,1.002,0.9988,0.9999
2021-03-02,0.9999,1.001,0.9985,1.0
2021-03-03,1.0,1.001,0.9992,0.9998
2021-03-04,0.9998,1.001,0.9994,0.9999
2021-03-05,1.0,1.002,0.9997,1.001
2021-03-06,1.001,1.002,0.9987,0.9996
2021-03-07,0.9996,1.001,0.9989,0.9997
2021-03-08,0.9998,1.001,0.999,0.9995
2021-03-09,0.9995,1.001,0.9984,1.001
2021-03-10,1.001,1.001,0.9992,1.0
2021-03-11,1.0,1.001,0.9996,1.0
2021-03-12,1.0,1.001,0.9997,1.001
2021-03-13,1.001,1.003,0.9994,1.001
2021-03-14,1.001,1.001,0.9994,0.9998
2021-03-15,0.9998,1.002,0.9993,1.001
2021-03-16,1.001,1.002,0.9994,0.9997
2021-03-17,0.9998,1.001,0.9986,0.9991
2021-03-18,0.9991,1.001,0.9988,1.0
2021-03-19,1.0,1.001,0.9994,1.0
2021-03-20,1.0,1.001,0.9993,0.9999
2021-03-21,0.9999,1.0,0.9989,0.9994
2021-03-22,0.9994,1.001,0.9992,1.0
2021-03-23,1.0,1.001,0.9975,1.0
2021-03-24,0.9999,1.001,0.9996,0.9997
2021-03-25,0.9997,1.001,0.999,0.9998
2021-03-26,0.9998,1.001,0.9991,0.9994
2021-03-27,0.9995,1.001,0.9992,0.9998
2021-03-28,0.9998,1.001,0.9996,1.001
2021-03-29,0.9998,1.004,0.9994,1.0
2021-03-30,1.0,1.001,0.9994,1.001
2021-03-31,1.001,1.001,0.9993,0.9997
2021-04-01,0.9996,1.001,0.9994,0.9997
2021-04-02,0.9997,1.001,0.9995,0.9998
2021-04-03,0.9998,1.001,0.9994,0.9997
2021-04-04,0.9997,1.001,0.9972,1.0
2021-04-05,1.0,1.001,0.9992,0.9999
2021-04-06,0.9999,1.007,0.9985,0.9997
2021-04-07,0.9997,1.001,0.9993,0.9997
2021-04-08,1.001,1.001,0.9991,1.0
2021-04-09,1.0,1.001,0.9997,0.9999
2021-04-10,0.9999,1.001,0.9994,1.001
2021-04-11,1.001,1.001,0.9996,1.001
2021-04-12,1.0,1.001,0.9992,1.001
2021-04-13,1.001,1.001,0.9988,0.9993
2021-04-14,0.9995,1.001,0.9982,1.0
2021-04-15,1.0,1.001,0.9992,1.0
2021-04-16,1.0,1.001,0.9985,0.9996
2021-04-17,0.9996,1.0,0.9988,0.9999
2021-04-18,0.9999,1.043,0.9959,0.9994
2021-04-19,0.9993,1.002,0.9986,0.9998
2021-04-20,1.0,1.003,0.9996,1.0
2021-04-21,1.0,1.001,0.999,0.9994
2021-04-22,0.9993,1.002,0.9993,1.0
2021-04-23,1.0,1.002,0.9974,1.0
2021-04-24,1.0,1.001,0.9996,1.0
2021-04-25,1.0,1.001,0.9996,1.0
2021-04-26,1.0,1.002,0.9993,1.0
2021-04-27,1.0,1.0,0.9994,0.9996
2021-04-28,0.9996,1.001,0.9992,0.9997
2021-04-29,0.9997,1.001,0.9969,0.9997
2021-04-30,0.9997,1.001,0.9988,0.9998
2021-05-01,0.9999,1.0,0.9986,0.9988
2021-05-02,0.9989,1.0,0.9988,0.9993
2021-05-03,0.9993,1.001,0.9991,0.9996
2021-05-04,0.9996,1.001,0.9988,1.0
2021-05-05,1.0,1.001,0.999,1.0
2021-05-06,1.0,1.001,0.9978,1.0
2021-05-07,1.0,1.001,0.9987,0.9997
2021-05-08,0.9997,1.0,0.999,0.9996
2021-05-09,0.9995,1.001,0.9989,0.9999
2021-05-10,0.9999,1.001,0.9989,0.9997
2021-05-11,0.9997,1.001,0.9987,0.9995
2021-05-12,0.9994,1.001,0.999,0.9998
2021-05-13,0.9998,1.002,0.9988,1.001
2021-05-14,1.001,1.001,0.9991,1.0
2021-05-15,1.0,1.001,0.9991,1.0
2021-05-16,1.0,1.002,0.9993,1.001
2021-05-17,1.001,1.002,0.9962,1.0
2021-05-18,1.0,1.0,0.9991,1.0
2021-05-19,1.0,1.063,0.9953,1.001
2021-05-20,1.001,1.01,0.9989,1.0
2021-05-21,1.0,1.001,0.9985,1.001
2021-05-22,1.001,1.003,0.9997,1.001
2021-05-23,1.001,1.002,0.9998,1.001
2021-05-24,1.001,1.001,0.9992,0.9996
2021-05-25,0.9995,1.001,0.9988,0.9999
2021-05-26,0.9999,1.001,0.9991,0.9997
2021-05-27,0.9997,1.008,0.9914,1.006
2021-05-28,1.006,1.007,0.9962,0.9998
2021-05-29,0.9998,1.004,0.9957,1.0
2021-05-30,1.0,1.004,0.9957,0.9998
2021-05-31,0.9989,1.006,0.9951,0.9991
2021-06-01,0.9998,1.008,0.9951,0.9998
2021-06-02,1.0,1.004,0.9969,1.0
2021-06-03,1.0,1.003,0.9969,1.0
2021-06-04,1.0,1.006,0.9968,1.001
2021-06-05,1.001,1.005,0.9893,0.9997
2021-06-06,0.9997,1.002,0.9988,0.9999
2021-06-07,1.0,1.005,0.9894,1.001
2021-06-08,1.0,1.012,0.9959,0.9998
2021-06-09,0.9999,1.013,0.9951,1.0
2021-06-10,0.9997,1.01,0.9924,1.001
2021-06-11,1.002,1.011,0.995,1.0
2021-06-12,1.0,1.008,0.9956,0.9997
2021-06-13,1.0,1.011,0.9919,0.9989
2021-06-14,0.999,1.007,0.9931,1.0
2021-06-15,1.0,1.003,0.9919,1.0
2021-06-16,1.0,1.007,0.9954,0.9999
2021-06-17,1.0,1.002,0.9966,1.001
2021-06-18,1.0,1.005,0.9943,1.001
2021-06-19,1.001,1.005,0.996,1.001
2021-06-20,1.001,1.007,0.9942,1.0
2021-06-21,1.0,1.013,0.9899,0.999
2021-06-22,0.9994,1.016,0.9954,1.001
2021-06-23,1.0,1.009,0.9936,1.0
2021-06-24,1.0,1.006,0.9959,1.001
2021-06-25,1.0,1.005,0.9953,0.9999
2021-06-26,1.0,1.006,0.9918,1.001
2021-06-27,1.001,1.007,0.9965,1.0
2021-06-28,1.001,1.011,0.995,1.0
2021-06-29,1.0,1.004,0.9967,1.0
2021-06-30,1.001,1.006,0.992,1.0
2021-07-01,1.0,1.007,0.9937,1.0
2021-07-02,1.0,1.005,0.9951,1.0
2021-07-03,1.0,1.004,0.9973,1.001
2021-07-04,0.9995,1.004,0.9979,0.9979
2021-07-05,0.9989,1.005,0.9917,1.001
2021-07-06,1.0,1.007,0.9891,1.0
2021-07-07,1.0,1.007,0.9978,1.001
2021-07-08,1.0,1.006,0.9915,0.9995
2021-07-09,0.9997,1.005,0.9963,0.9996
2021-07-10,0.9995,1.005,0.9966,1.0
2021-07-11,1.0,1.003,0.9979,1.0
2021-07-12,1.001,1.002,0.9971,1.0
2021-07-13,0.9998,1.003,0.9971,1.0
2021-07-14,0.9997,1.004,0.9953,1.0
2021-07-15,1.0,1.004,0.9962,1.0
2021-07-16,1.0,1.005,0.9979,1.001
2021-07-17,1.0,1.005,0.9969,0.9978
2021-07-18,0.9977,1.007,0.9958,1.001
2021-07-19,1.001,1.004,0.996,1.001
2021-07-20,1.002,1.007,0.9954,0.9999
2021-07-21,0.9999,1.001,0.9993,0.9999
2021-07-22,1.0,1.001,0.9995,0.9999
2021-07-23,0.9999,1.002,0.9969,0.9998
2021-07-24,0.9998,1.005,0.9988,1.001
2021-07-25,1.001,1.003,0.9968,1.0
2021-07-26,1.0,1.013,0.9808,1.001
2021-07-27,1.001,1.008,0.9865,1.001
2021-07-28,0.9997,1.005,0.9958,0.9999
2021-07-29,0.9998,1.005,0.9967,1.001
2021-07-30,1.0,1.007,0.9941,1.0
2021-07-31,1.001,1.025,0.9884,1.004
2021-08-01,1.003,1.058,0.9876,1.0
2021-08-02,0.9993,1.004,0.9956,0.9999
2021-08-03,1.0,1.005,0.9965,1.0
2021-08-04,1.0,1.002,0.9971,1.0
2021-08-05,1.0,1.005,0.9941,0.9995
2021-08-06,0.9995,0.9999,0.9994,0.9996
2021-08-07,0.9996,1.001,0.9994,0.9994
2021-08-08,0.9995,1.0,0.9982,0.9993
2021-08-09,0.9993,0.9997,0.9993,0.9997
2021-08-10,0.9997,1.002,0.9987,1.0
2021-08-11,0.9999,1.004,0.9969,0.9996
2021-08-12,0.9997,1.001,0.9984,0.9997
2021-08-13,0.9997,1.001,0.9994,0.9994
2021-08-14,0.9994,1.0,0.9993,1.0
2021-08-15,1.0,1.038,0.98,1.002
2021-08-16,1.0,1.011,0.9936,0.9996
2021-08-17,0.9997,1.003,0.9971,1.0
2021-08-18,1.0,1.004,0.9964,1.0
2021-08-19,1.0,1.004,0.9968,1.0
2021-08-20,1.0,1.004,0.997,1.001
2021-08-21,1.001,1.004,0.995,1.001
2021-08-22,1.001,1.004,0.9978,1.0
2021-08-23,1.0,1.004,0.9985,0.9997
2021-08-24,0.9997,1.002,0.998,0.9999
2021-08-25,0.9999,1.003,0.996,1.0
2021-08-26,1.001,1.005,0.9962,1.001
2021-08-27,1.001,1.003,0.9971,1.0
2021-08-28,0.9999,1.003,0.9976,0.9995
2021-08-29,0.9995,1.006,0.9944,1.001
2021-08-30,1.0,1.004,0.9973,1.0
2021-08-31,1.0,1.004,0.9955,1.001
2021-09-01,1.001,1.004,0.9972,0.9997
2021-09-02,1.001,1.002,0.9961,1.001
2021-09-03,1.001,1.004,0.9954,0.9996
2021-09-04,0.9996,1.001,0.9995,0.9995
2021-09-05,0.9995,1.004,0.9967,0.9997
2021-09-06,1.0,1.002,0.9974,0.9993
2021-09-07,1.001,1.047,0.9662,1.001
2021-09-08,1.001,1.001,0.9995,0.9998
2021-09-09,0.9998,1.003,0.9947,1.001
2021-09-10,1.0,1.003,0.9974,1.0
2021-09-11,1.0,1.004,0.9978,0.9999
2021-09-12,0.9998,1.003,0.997,1.0
2021-09-13,1.0,1.008,0.9788,0.9998
2021-09-14,0.9998,1.004,0.9964,1.0
2021-09-15,1.0,1.004,0.9977,0.9999
2021-09-16,0.9999,1.003,0.9968,1.0
2021-09-17,1.0,1.002,0.9983,1.001
2021-09-18,1.001,1.003,0.9981,1.0
2021-09-19,1.0,1.004,0.9974,0.9995
2021-09-20,0.9996,1.005,0.9885,0.9999
2021-09-21,0.9999,1.0,0.9997,1.0
2021-09-22,1.0,1.002,0.9989,1.0
2021-09-23,1.0,1.003,0.998,1.0
2021-09-24,1.0,1.007,0.994,1.001
2021-09-25,1.0,1.006,0.9985,1.0
2021-09-26,1.0,1.017,0.9975,1.0
2021-09-27,1.0,1.004,0.9952,1.001
2021-09-28,1.0,1.004,0.9951,1.0
2021-09-29,1.0,1.004,0.9978,1.0
2021-09-30,1.0,1.003,0.998,1.0
2021-10-01,1.0,1.004,0.9901,1.002
2021-10-02,1.001,1.003,0.9971,1.0
2021-10-03,1.001,1.004,0.997,1.001
2021-10-04,0.9995,1.008,0.9967,1.003
2021-10-05,1.003,1.006,0.9988,0.9995
2021-10-06,0.9995,1.001,0.9995,0.9996
2021-10-07,0.9996,0.9999,0.9994,0.9996
2021-10-08,0.9995,1.002,0.9958,1.0
2021-10-09,0.9996,1.002,0.9957,0.9998
2021-10-10,0.9997,1.003,0.9975,1.0
2021-10-11,1.0,1.003,0.9881,0.9999
2021-10-12,1.0,1.008,0.9973,0.9996
2021-10-13,0.9998,1.004,0.9961,0.9999
2021-10-14,1.0,1.004,0.9974,1.001
2021-10-15,0.9996,1.008,0.991,1.001
2021-10-16,1.0,1.002,0.9974,1.0
2021-10-17,1.0,1.004,0.9954,1.0
2021-10-18,1.0,1.003,0.9967,1.0
2021-10-19,0.9999,1.003,0.997,1.0
2021-10-20,0.9999,1.004,0.9977,0.9995
2021-10-21,0.9994,1.004,0.9657,0.9998
2021-10-22,0.9998,1.003,0.997,0.9999
2021-10-23,0.9998,1.004,0.9988,1.0
2021-10-24,0.9999,1.005,0.9963,1.0
2021-10-25,1.0,1.003,0.9948,1.0
2021-10-26,1.0,1.003,0.9954,0.9998
2021-10-27,1.0,1.004,0.9976,1.0
2021-10-28,1.0,1.001,0.9992,0.9995
2021-10-29,0.9996,0.9999,0.9993,0.9998
2021-10-30,0.9998,0.9999,0.9996,0.9998
2021-10-31,0.9998,1.001,0.9993,1.0
2021-11-01,0.9993,1.001,0.9993,1.0
2021-11-02,1.0,1.001,0.9993,1.0
2021-11-03,1.0,1.014,0.9904,1.0
2021-11-04,1.0,1.001,0.9993,1.0
2021-11-05,1.0,1.002,0.9956,1.0
2021-11-06,1.0,1.0,0.9995,1.0
2021-11-07,1.0,1.0,0.9998,1.0
2021-11-08,1.0,1.0,0.9992,0.9995
2021-11-09,0.9995,1.0,0.9992,0.9996
2021-11-10,0.9996,1.001,0.9993,0.9995
2021-11-11,0.9995,1.001,0.9993,0.9995
2021-11-12,0.9995,0.9999,0.9994,0.9997
2021-11-13,0.9997,1.0,0.9996,0.9997
2021-11-14,0.9998,0.9998,0.9997,0.9998
2021-11-15,0.9998,1.0,0.9997,1.0
2021-11-16,1.0,1.001,0.9994,0.9996
2021-11-17,0.9996,1.002,0.9996,1.001
2021-11-18,1.001,1.001,0.9996,1.001
2021-11-19,1.0,1.001,1.0,1.0
2021-11-20,1.0,1.0,1.0,1.0
2021-11-21,1.0,1.001,1.0,1.0
2021-11-22,1.0,1.0,1.0,1.0
2021-11-23,1.0,1.00444,0.992113,1.0005
2021-11-24,1.00159,1.00756,0.9944,0.998261
2021-11-25,0.998772,1.00789,0.992957,0.999614
2021-11-26,0.999142,1.01383,0.989696,0.999993
2021-11-27,0.999554,1.00693,0.992222,1.00076
2021-11-28,0.999344,1.00725,0.992565,0.999533
2021-11-29,1.00056,1.0378,0.991222,1.0007
2021-11-30,0.997596,1.00687,0.992731,0.99919
2021-12-01,0.999421,1.0072,0.992306,0.999797
2021-12-02,1.00026,1.0076,0.991717,1.00132
2021-12-03,1.00017,1.00801,0.994074,0.998464
2021-12-04,1.00001,1.05339,0.982555,1.00038
2021-12-05,1.00101,1.00551,0.994648,1.00279
2021-12-06,0.998749,1.00798,0.992196,1.00161
2021-12-07,1.00238,1.00572,0.995201,1.00038
2021-12-08,0.999551,1.00837,0.99386,1.0005
2021-12-09,1.00204,1.005,0.991614,1.00194
2021-12-10,1.00171,1.00542,0.994077,0.99988
2021-12-11,1.00212,1.00773,0.993062,0.998955
2021-12-12,0.99756,1.00491,0.995289,1.00072
2021-12-13,1.00128,1.00499,0.989553,1.00098
2021-12-14,1.00083,1.00556,0.99039,1.00092
2021-12-15,1.00013,1.0005,1.0,1.0004
2021-12-16,1.0004,1.0006,0.9999,1.0
2021-12-17,1.0001,1.0003,0.999511,1.0001
2021-12-18,1.0001,1.0004,1.0,1.0001
2021-12-19,1.0002,1.0003,0.9998,1.0001
2021-12-20,1.0002,1.0002,0.9997,1.0002
2021-12-21,1.0001,1.0002,1.0,1.0001
2021-12-22,1.0,1.0006,1.0,1.0001
2021-12-23,1.0003,1.0003,0.9998,1.0003
2021-12-24,1.0002,1.0003,0.9999,1.0002
2021-12-25,1.0002,1.0003,0.9999,1.0001
2021-12-26,1.0,1.0002,0.9999,1.0001
2021-12-27,0.9999,1.0002,0.9996,0.9999
2021-12-28,0.9999,1.0001,0.9995,1.0001
2021-12-29,1.0001,1.0002,0.9998,1.0002
2021-12-30,1.0002,1.0002,1.0,1.0002
2021-12-31,1.0001,1.0002,0.9999,1.0
2022-01-01,1.0,1.0005,0.9998,1.0002
2022-01-02,1.0002,1.0002,0.99,1.0
2022-01-03,1.0001,1.0001,0.9997,1.0
2022-01-04,0.9999,1.0002,0.9996,1.0001
2022-01-05,0.9998,1.0003,0.9997,1.0001
2022-01-06,1.0,1.0003,0.9997,1.0002
2022-01-07,1.0006,1.0007,0.9998,1.0002
2022-01-08,1.0001,1.0003,0.9999,1.0
2022-01-09,1.0,1.0001,0.9998,0.9999
2022-01-10,1.0,1.0001,0.9997,0.9999
2022-01-11,0.9999,1.0001,0.9997,0.9999
2022-01-12,0.9999,1.0003,0.9998,1.0001
2022-01-13,1.0001,1.0003,1.0,1.0002
2022-01-14,1.0,1.0002,0.9999,1.0001
2022-01-15,1.0,1.0003,1.0,1.0003
2022-01-16,1.0002,1.0005,1.0,1.0001
2022-01-17,1.0002,1.0002,1.0,1.0001
2022-01-18,1.0002,1.0002,1.0,1.0001
2022-01-19,1.0001,1.0002,0.9999,1.0001
2022-01-20,1.0,1.0001,0.9998,0.9999
