TIMESTAMP,WOZX_OPEN_PRICE_USD,WOZX_HIGH_PRICE_USD,WOZX_LOW_PRICE_USD,WOZX_CLOSE_PRICE_USD,WOZX_VOLUME_USD,WOZX_DIVIDENDS_USD,WOZX_STOCK_SPLITS_USD
2020-12-07 00:00:00+00:00,1.5299500226974487,1.530918002128601,1.4723809957504272,1.489577054977417,9655448,0.0,0.0
2020-12-08 00:00:00+00:00,1.489650011062622,2.878788948059082,1.4084349870681763,2.449354887008667,17938235,0.0,0.0
2020-12-09 00:00:00+00:00,2.4492790699005127,3.6163439750671387,2.342613935470581,3.14880108833313,47221769,0.0,0.0
2020-12-10 00:00:00+00:00,3.1487410068511963,3.3416779041290283,2.5429329872131348,2.7500669956207275,40363849,0.0,0.0
2020-12-11 00:00:00+00:00,2.7502119541168213,2.892611026763916,2.59771990776062,2.850334882736206,59064157,0.0,0.0
2020-12-12 00:00:00+00:00,2.849608898162842,3.177922010421753,2.7671959400177,2.961487054824829,48227886,0.0,0.0
2020-12-13 00:00:00+00:00,2.961432933807373,2.967909097671509,2.756500005722046,2.959498882293701,57540735,0.0,0.0
2020-12-14 00:00:00+00:00,2.9594979286193848,2.9769949913024902,2.7539210319519043,2.816596031188965,44493987,0.0,0.0
2020-12-15 00:00:00+00:00,2.8166561126708984,2.915837049484253,2.349731922149658,2.5535149574279785,64437002,0.0,0.0
2020-12-16 00:00:00+00:00,2.5534539222717285,2.6289610862731934,2.1020069122314453,2.1660850048065186,61565935,0.0,0.0
2020-12-17 00:00:00+00:00,2.1662440299987793,2.3584771156311035,2.0617730617523193,2.1927330493927,64498909,0.0,0.0
2020-12-18 00:00:00+00:00,2.1930720806121826,2.1961870193481445,1.797435998916626,1.8034559488296509,72907301,0.0,0.0
2020-12-19 00:00:00+00:00,1.8037129640579224,1.8900539875030518,1.4972989559173584,1.7323780059814453,44159568,0.0,0.0
2020-12-20 00:00:00+00:00,1.7319960594177246,1.8816020488739014,1.6807039976119995,1.7344590425491333,24697274,0.0,0.0
2020-12-21 00:00:00+00:00,1.7343839406967163,1.7406359910964966,1.5675829648971558,1.612022042274475,32845049,0.0,0.0
2020-12-22 00:00:00+00:00,1.6108089685440063,1.7298099994659424,1.5776180028915405,1.6857349872589111,37626915,0.0,0.0
2020-12-23 00:00:00+00:00,1.685878038406372,2.1826798915863037,1.6330339908599854,1.9661630392074585,13728656,0.0,0.0
2020-12-24 00:00:00+00:00,1.9651650190353394,2.0489840507507324,1.7070610523223877,1.7734880447387695,53548675,0.0,0.0
2020-12-25 00:00:00+00:00,1.7730239629745483,1.8031599521636963,1.6118760108947754,1.6652610301971436,37292093,0.0,0.0
2020-12-26 00:00:00+00:00,1.6651370525360107,1.6991679668426514,1.5121569633483887,1.5388929843902588,42738177,0.0,0.0
2020-12-27 00:00:00+00:00,1.5390739440917969,1.5939860343933105,1.3317320346832275,1.3440070152282715,32844238,0.0,0.0
2020-12-28 00:00:00+00:00,1.3436089754104614,1.4255800247192383,1.2469120025634766,1.297234058380127,31860842,0.0,0.0
2020-12-29 00:00:00+00:00,1.2973129749298096,1.333974003791809,1.0928620100021362,1.2865899801254272,7857246,0.0,0.0
