TIMESTAMP,CHAPZ_OPEN_PRICE_USD,CHAPZ_HIGH_PRICE_USD,CHAPZ_LOW_PRICE_USD,CHAPZ_CLOSE_PRICE_USD,CHAPZ_VOLUME_USD,CHAPZ_DIVIDENDS_USD,CHAPZ_STOCK_SPLITS_USD
2023-11-13 00:00:00+00:00,0.0025220001116394997,0.0029750000685453415,0.002047999994829297,0.0022869999520480633,2312900,0.0,0.0
2023-11-14 00:00:00+00:00,0.0022899999748915434,0.0027149999514222145,0.0015140000032261014,0.001930000027641654,713969,0.0,0.0
2023-11-15 00:00:00+00:00,0.001930000027641654,0.002211000071838498,0.0016870000399649143,0.00184299994725734,326429,0.0,0.0
2023-11-16 00:00:00+00:00,0.00184299994725734,0.00203300011344254,0.0016850000247359276,0.0018520000157877803,244854,0.0,0.0
2023-11-17 00:00:00+00:00,0.001851000008173287,0.0027379998937249184,0.0017920000245794654,0.0023109999019652605,799086,0.0,0.0
2023-11-18 00:00:00+00:00,0.002311999909579754,0.0025259999092668295,0.001943000010214746,0.002073999959975481,387411,0.0,0.0
2023-11-19 00:00:00+00:00,0.002073999959975481,0.002515000058338046,0.0020129999611526728,0.002343999920412898,350398,0.0,0.0
2023-11-20 00:00:00+00:00,0.002343999920412898,0.008155999705195427,0.0022690000478178263,0.004705000203102827,6776759,0.0,0.0
2023-11-21 00:00:00+00:00,0.004705000203102827,0.007164999842643738,0.004366000182926655,0.006444999948143959,2578388,0.0,0.0
2023-11-22 00:00:00+00:00,0.006262000184506178,0.006417000200599432,0.004273999948054552,0.004738000221550465,1105300,0.0,0.0
2023-11-23 00:00:00+00:00,0.004738000221550465,0.004914000164717436,0.003283000085502863,0.004004999995231628,779215,0.0,0.0
2023-11-24 00:00:00+00:00,0.004021999891847372,0.005332000087946653,0.0038789999671280384,0.003978999797254801,621810,0.0,0.0
2023-11-25 00:00:00+00:00,0.003978000022470951,0.0049149999395012856,0.0038920000661164522,0.0041809999383986,391379,0.0,0.0
2023-11-26 00:00:00+00:00,0.0041809999383986,0.004381999839097261,0.003840999910607934,0.003938999958336353,193836,0.0,0.0
2023-11-27 00:00:00+00:00,0.003938999958336353,0.0050940001383423805,0.003823000006377697,0.004631000105291605,384357,0.0,0.0
2023-11-28 00:00:00+00:00,0.004631000105291605,0.004728000145405531,0.003848999971523881,0.004112999886274338,353311,0.0,0.0
2023-11-29 00:00:00+00:00,0.004112999886274338,0.004987000022083521,0.003976999782025814,0.004224000032991171,265024,0.0,0.0
2023-11-30 00:00:00+00:00,0.004224000032991171,0.0043390002101659775,0.0038530000019818544,0.003973999992012978,235667,0.0,0.0
2023-12-01 00:00:00+00:00,0.0040259999223053455,0.004069000016897917,0.0036989999935030937,0.003717999905347824,262785,0.0,0.0
