TIMESTAMP,SOPHON_OPEN_PRICE_USD,SOPHON_HIGH_PRICE_USD,SOPHON_LOW_PRICE_USD,SOPHON_CLOSE_PRICE_USD,SOPHON_VOLUME_USD,SOPHON_DIVIDENDS_USD,SOPHON_STOCK_SPLITS_USD
2024-03-20 00:00:00+00:00,0.0006060000159777701,0.0006520000169984996,0.0006009999779053032,0.0006500000017695129,151691,0.0,0.0
2024-03-21 00:00:00+00:00,0.0006500000017695129,0.0006859999848529696,0.0006360000115819275,0.0006370000191964209,135110,0.0,0.0
2024-03-22 00:00:00+00:00,0.0006370000191964209,0.0006750000175088644,0.0006339999963529408,0.0006649999995715916,144664,0.0,0.0
2024-03-23 00:00:00+00:00,0.0006649999995715916,0.000666000007186085,0.0006309999735094607,0.0006309999735094607,39594,0.0,0.0
2024-03-24 00:00:00+00:00,0.0006309999735094607,0.0006309999735094607,0.0006189999985508621,0.0006189999985508621,6156,0.0,0.0
2024-03-25 00:00:00+00:00,0.0006189999985508621,0.0006220000213943422,0.0006179999909363687,0.0006189999985508621,146886,0.0,0.0
2024-03-26 00:00:00+00:00,0.0006189999985508621,0.0006200000061653554,0.0005990000208839774,0.0006140000186860561,151453,0.0,0.0
2024-03-27 00:00:00+00:00,0.0006140000186860561,0.0006179999909363687,0.0005830000154674053,0.0005830000154674053,140362,0.0,0.0
2024-03-28 00:00:00+00:00,0.0005830000154674053,0.0006060000159777701,0.0005709999823011458,0.0005709999823011458,148937,0.0,0.0
2024-03-29 00:00:00+00:00,0.0005709999823011458,0.0005929999751970172,0.000539999979082495,0.0005489999894052744,136449,0.0,0.0
2024-03-30 00:00:00+00:00,0.0005489999894052744,0.0005639999872073531,0.0005440000095404685,0.0005610000225715339,136389,0.0,0.0
2024-03-31 00:00:00+00:00,0.0005610000225715339,0.0005639999872073531,0.0005469999741762877,0.0005629999795928597,131073,0.0,0.0
2024-04-01 00:00:00+00:00,0.0005629999795928597,0.0005789999850094318,0.0005329999839887023,0.0005380000220611691,128185,0.0,0.0
2024-04-02 00:00:00+00:00,0.0005380000220611691,0.0005419999943114817,0.0005009999731555581,0.0005409999866969883,145175,0.0,0.0
2024-04-03 00:00:00+00:00,0.0005409999866969883,0.0005419999943114817,0.0005130000063218176,0.0005169999785721302,132307,0.0,0.0
2024-04-04 00:00:00+00:00,0.0005169999785721302,0.0005329999839887023,0.0005130000063218176,0.0005239999736659229,137452,0.0,0.0
2024-04-05 00:00:00+00:00,0.0005239999736659229,0.0005290000117383897,0.0005239999736659229,0.000526999996509403,140097,0.0,0.0
2024-04-06 00:00:00+00:00,0.000526999996509403,0.0005290000117383897,0.0005249999812804163,0.0005290000117383897,139970,0.0,0.0
2024-04-07 00:00:00+00:00,0.0005290000117383897,0.0005290000117383897,0.0005249999812804163,0.000526999996509403,138750,0.0,0.0
2024-04-08 00:00:00+00:00,0.000526999996509403,0.0005890000029467046,0.0005249999812804163,0.0005890000029467046,138417,0.0,0.0
2024-04-09 00:00:00+00:00,0.0005890000029467046,0.0005910000181756914,0.0005830000154674053,0.0005879999953322113,140981,0.0,0.0
2024-04-10 00:00:00+00:00,0.0005879999953322113,0.0005910000181756914,0.0005849999724887311,0.0005869999877177179,138206,0.0,0.0
2024-04-11 00:00:00+00:00,0.0005869999877177179,0.0005910000181756914,0.0005849999724887311,0.0005879999953322113,141301,0.0,0.0
