TIMESTAMP,GAL_OPEN_PRICE_USD,GAL_HIGH_PRICE_USD,GAL_LOW_PRICE_USD,GAL_CLOSE_PRICE_USD,GAL_VOLUME_USD,GAL_DIVIDENDS_USD,GAL_STOCK_SPLITS_USD
2020-06-08 00:00:00+00:00,4.828474044799805,4.978728771209717,4.588022232055664,4.817020893096924,388338,0.0,0.0
2020-06-09 00:00:00+00:00,4.821752071380615,5.2254109382629395,4.7451629638671875,4.827254772186279,392890,0.0,0.0
2020-06-10 00:00:00+00:00,4.829037189483643,4.963807106018066,4.030600070953369,4.382178783416748,356624,0.0,0.0
2020-06-11 00:00:00+00:00,4.384498119354248,4.936582088470459,3.885654926300049,4.1759209632873535,324953,0.0,0.0
2020-06-12 00:00:00+00:00,4.176318168640137,4.602443218231201,3.7684929370880127,4.1424431800842285,325603,0.0,0.0
2020-06-13 00:00:00+00:00,4.142274856567383,4.249496936798096,3.9159579277038574,4.069097995758057,309008,0.0,0.0
2020-06-14 00:00:00+00:00,4.078950881958008,4.225809097290039,3.3408279418945312,3.437278985977173,293025,0.0,0.0
2020-06-15 00:00:00+00:00,3.437278985977173,3.681741952896118,3.076066017150879,3.329890012741089,272508,0.0,0.0
2020-06-16 00:00:00+00:00,3.3360350131988525,3.57096791267395,2.2728021144866943,2.9090960025787354,333382,0.0,0.0
2020-06-17 00:00:00+00:00,2.9076199531555176,2.9858429431915283,2.6354269981384277,2.8102989196777344,243720,0.0,0.0
2020-06-18 00:00:00+00:00,2.8102989196777344,2.919835090637207,2.632944107055664,2.8058760166168213,237722,0.0,0.0
2020-06-19 00:00:00+00:00,2.787635087966919,3.4534170627593994,2.599076986312866,3.0130600929260254,258140,0.0,0.0
2020-06-20 00:00:00+00:00,3.0130600929260254,3.036665916442871,2.6223158836364746,2.9489259719848633,231714,0.0,0.0
2020-06-21 00:00:00+00:00,2.950300931930542,3.3126089572906494,2.7379260063171387,2.7407689094543457,167098,0.0,0.0
2020-06-22 00:00:00+00:00,2.742933988571167,4.180408000946045,2.673794984817505,3.309393882751465,400920,0.0,0.0
2020-06-23 00:00:00+00:00,3.299463987350464,3.4171600341796875,3.185594081878662,3.3234219551086426,292412,0.0,0.0
2020-06-24 00:00:00+00:00,3.3213729858398438,3.381031036376953,2.93320894241333,3.0699820518493652,281674,0.0,0.0
2020-06-25 00:00:00+00:00,3.074553966522217,3.102524995803833,2.9395370483398438,3.029365062713623,226277,0.0,0.0
2020-06-26 00:00:00+00:00,3.0294840335845947,3.0357089042663574,2.702302932739258,2.702799081802368,227033,0.0,0.0
2020-06-27 00:00:00+00:00,2.7665019035339355,2.8844549655914307,2.401134967803955,2.4641740322113037,190008,0.0,0.0
2020-06-28 00:00:00+00:00,2.4641740322113037,2.759577989578247,2.3369150161743164,2.6172330379486084,187869,0.0,0.0
2020-06-29 00:00:00+00:00,2.6172330379486084,2.699497938156128,2.476392984390259,2.6311728954315186,198872,0.0,0.0
2020-06-30 00:00:00+00:00,2.628364086151123,2.7125720977783203,2.3849570751190186,2.44930100440979,180718,0.0,0.0
2020-07-01 00:00:00+00:00,2.4538180828094482,2.5272979736328125,2.216176986694336,2.3568758964538574,187602,0.0,0.0
2020-07-02 00:00:00+00:00,2.3576440811157227,2.3592329025268555,2.062958002090454,2.107351064682007,173317,0.0,0.0
2020-07-03 00:00:00+00:00,2.1128671169281006,2.166306972503662,1.9530630111694336,2.03839111328125,149767,0.0,0.0
2020-07-04 00:00:00+00:00,2.0397300720214844,2.447680950164795,2.00941801071167,2.1850380897521973,172269,0.0,0.0
2020-07-05 00:00:00+00:00,2.1840169429779053,2.452768087387085,2.149946928024292,2.191549062728882,164711,0.0,0.0
2020-07-06 00:00:00+00:00,2.191549062728882,2.321075916290283,2.1594910621643066,2.2703230381011963,113397,0.0,0.0
2020-07-07 00:00:00+00:00,2.269972085952759,2.330820083618164,2.066807985305786,2.1512999534606934,107772,0.0,0.0
2020-07-08 00:00:00+00:00,2.1512999534606934,2.234394073486328,2.067600965499878,2.1212821006774902,72915,0.0,0.0
2020-07-09 00:00:00+00:00,2.1212821006774902,2.26584792137146,2.0478129386901855,2.1172358989715576,61422,0.0,0.0
2020-07-10 00:00:00+00:00,2.116391897201538,2.1905770301818848,1.9468669891357422,2.0835928916931152,106486,0.0,0.0
2020-07-11 00:00:00+00:00,2.0835928916931152,2.242737054824829,1.833570957183838,1.9461530447006226,91075,0.0,0.0
2020-07-12 00:00:00+00:00,1.9486759901046753,2.4849050045013428,1.8590840101242065,2.1506710052490234,148117,0.0,0.0
2020-07-13 00:00:00+00:00,2.1506710052490234,2.341209888458252,2.1230809688568115,2.143960952758789,105920,0.0,0.0
2020-07-14 00:00:00+00:00,2.143960952758789,2.2991209030151367,2.099311113357544,2.232585906982422,100047,0.0,0.0
2020-07-15 00:00:00+00:00,2.232017993927002,2.310647964477539,2.1379919052124023,2.200550079345703,113008,0.0,0.0
2020-07-16 00:00:00+00:00,2.1963040828704834,2.2462151050567627,2.040534019470215,2.048403024673462,119482,0.0,0.0
2020-07-17 00:00:00+00:00,2.0478639602661133,2.1940910816192627,2.0235490798950195,2.063800096511841,91634,0.0,0.0
2020-07-18 00:00:00+00:00,2.063800096511841,2.1819510459899902,2.0274078845977783,2.0713350772857666,35468,0.0,0.0
2020-07-19 00:00:00+00:00,2.069819927215576,2.111299991607666,1.9873909950256348,2.0286331176757812,101736,0.0,0.0
2020-07-20 00:00:00+00:00,2.0320019721984863,2.381603956222534,2.0129799842834473,2.310425043106079,128500,0.0,0.0
2020-07-21 00:00:00+00:00,2.310425043106079,2.6358420848846436,2.244832992553711,2.47855806350708,167018,0.0,0.0
2020-07-22 00:00:00+00:00,2.47855806350708,2.567276954650879,2.3694119453430176,2.4448320865631104,149403,0.0,0.0
2020-07-23 00:00:00+00:00,2.4448320865631104,2.7410099506378174,2.3861310482025146,2.462249994277954,92415,0.0,0.0
2020-07-24 00:00:00+00:00,2.462249994277954,2.622594118118286,2.3899500370025635,2.4966280460357666,115249,0.0,0.0
2020-07-25 00:00:00+00:00,2.4964969158172607,2.594515085220337,2.46525502204895,2.4692230224609375,179191,0.0,0.0
2020-07-26 00:00:00+00:00,2.4693520069122314,2.585789918899536,2.433635950088501,2.5274078845977783,179388,0.0,0.0
2020-07-27 00:00:00+00:00,2.528048038482666,2.5870490074157715,2.269684076309204,2.380070924758911,161767,0.0,0.0
2020-07-28 00:00:00+00:00,2.378530979156494,2.484234094619751,2.266007900238037,2.344809055328369,176088,0.0,0.0
2020-07-29 00:00:00+00:00,2.3430850505828857,2.439621925354004,2.3216869831085205,2.381453037261963,169022,0.0,0.0
2020-07-30 00:00:00+00:00,2.381453037261963,2.7225589752197266,2.3631179332733154,2.7225589752197266,197789,0.0,0.0
2020-07-31 00:00:00+00:00,2.7225589752197266,3.153357982635498,2.5500340461730957,2.6598010063171387,151593,0.0,0.0
2020-08-01 00:00:00+00:00,2.667836904525757,2.667836904525757,2.450995922088623,2.6071300506591797,185706,0.0,0.0
2020-08-02 00:00:00+00:00,2.6123321056365967,2.613640069961548,2.3169169425964355,2.456921100616455,180981,0.0,0.0
2020-08-03 00:00:00+00:00,2.4524970054626465,2.616239070892334,2.4152588844299316,2.4855659008026123,173259,0.0,0.0
2020-08-04 00:00:00+00:00,2.484653949737549,2.738603115081787,2.444899082183838,2.583035945892334,152175,0.0,0.0
2020-08-05 00:00:00+00:00,2.5801379680633545,2.723620891571045,2.4962100982666016,2.587989091873169,185675,0.0,0.0
2020-08-06 00:00:00+00:00,2.587989091873169,2.6434059143066406,2.4756059646606445,2.537550926208496,187388,0.0,0.0
2020-08-07 00:00:00+00:00,2.5427310466766357,2.8588929176330566,2.3764500617980957,2.544693946838379,269081,0.0,0.0
2020-08-08 00:00:00+00:00,2.5420360565185547,2.6172800064086914,2.41212797164917,2.5329461097717285,229516,0.0,0.0
2020-08-09 00:00:00+00:00,2.535104990005493,2.6564390659332275,2.48050594329834,2.618467092514038,198064,0.0,0.0
2020-08-10 00:00:00+00:00,2.618467092514038,2.678459882736206,2.4428000450134277,2.6154680252075195,194906,0.0,0.0
2020-08-11 00:00:00+00:00,2.618098020553589,2.681536912918091,2.3429079055786133,2.4387309551239014,190543,0.0,0.0
