TIMESTAMP,IMARO_OPEN_PRICE_USD,IMARO_HIGH_PRICE_USD,IMARO_LOW_PRICE_USD,IMARO_CLOSE_PRICE_USD,IMARO_VOLUME_USD,IMARO_DIVIDENDS_USD,IMARO_STOCK_SPLITS_USD
2024-05-14 00:00:00+00:00,0.0018870000494644046,0.0018980000168085098,0.0016609999584034085,0.0017049999441951513,168253,0.0,0.0
2024-05-15 00:00:00+00:00,0.0017049999441951513,0.0018019999843090773,0.0014619999565184116,0.0016090000281110406,176066,0.0,0.0
2024-05-16 00:00:00+00:00,0.0016420000465586782,0.001699000014923513,0.0015829999465495348,0.0016139999497681856,172624,0.0,0.0
2024-05-17 00:00:00+00:00,0.001626000041142106,0.0017679999582469463,0.0015879999846220016,0.0016189999878406525,169860,0.0,0.0
2024-05-18 00:00:00+00:00,0.0016299999551847577,0.0016870000399649143,0.0015869999770075083,0.001598999951966107,157771,0.0,0.0
2024-05-19 00:00:00+00:00,0.001614999957382679,0.001626000041142106,0.0014319999609142542,0.0015650000423192978,164952,0.0,0.0
2024-05-20 00:00:00+00:00,0.0013650000328198075,0.0015719999792054296,0.0013589999871328473,0.0015409999759867787,166034,0.0,0.0
2024-05-21 00:00:00+00:00,0.0015409999759867787,0.001858999952673912,0.001521000056527555,0.0017079999670386314,187179,0.0,0.0
2024-05-22 00:00:00+00:00,0.0017079999670386314,0.0018189999973401427,0.0016459999606013298,0.0016509999986737967,167718,0.0,0.0
2024-05-23 00:00:00+00:00,0.0016509999986737967,0.001686000032350421,0.0014680000022053719,0.0015089999651536345,172342,0.0,0.0
2024-05-24 00:00:00+00:00,0.0014949999749660492,0.0025839998852461576,0.0014039999805390835,0.00215300009585917,380293,0.0,0.0
2024-05-25 00:00:00+00:00,0.00215300009585917,0.0025710000190883875,0.002065999899059534,0.0022869999520480633,231298,0.0,0.0
2024-05-26 00:00:00+00:00,0.002365000080317259,0.0024190000258386135,0.0021569998934865,0.0024160000029951334,207636,0.0,0.0
2024-05-27 00:00:00+00:00,0.0024129999801516533,0.0031659998930990696,0.0022040000185370445,0.0029299999587237835,298130,0.0,0.0
2024-05-28 00:00:00+00:00,0.0029959999956190586,0.003914000000804663,0.0028699999675154686,0.0037010000087320805,359476,0.0,0.0
2024-05-29 00:00:00+00:00,0.0036879999097436666,0.00431300001218915,0.0035649999044835567,0.0041959998197853565,438927,0.0,0.0
2024-05-30 00:00:00+00:00,0.00406799977645278,0.004674999974668026,0.003573999973013997,0.00446499977260828,360062,0.0,0.0
2024-05-31 00:00:00+00:00,0.0043739997781813145,0.005429999902844429,0.004027999937534332,0.00521400012075901,467976,0.0,0.0
2024-06-01 00:00:00+00:00,0.0052559999749064445,0.005617000162601471,0.00482300017029047,0.0055970000103116035,355753,0.0,0.0
2024-06-02 00:00:00+00:00,0.0055959997698664665,0.005801000166684389,0.0048409998416900635,0.005582999903708696,423017,0.0,0.0
2024-06-03 00:00:00+00:00,0.005603000055998564,0.006676000077277422,0.005539000034332275,0.006508999969810247,481056,0.0,0.0
2024-06-04 00:00:00+00:00,0.006558999884873629,0.006818000227212906,0.00609199982136488,0.0068060001358389854,430873,0.0,0.0
2024-06-05 00:00:00+00:00,0.006562000140547752,0.007845000363886356,0.0063310000114142895,0.007189000025391579,1048509,0.0,0.0
2024-06-06 00:00:00+00:00,0.007602999918162823,0.007602999918162823,0.005979999899864197,0.0065310001373291016,583419,0.0,0.0
2024-06-07 00:00:00+00:00,0.006585999857634306,0.007860000245273113,0.0049669998697936535,0.006304999813437462,1028851,0.0,0.0
2024-06-08 00:00:00+00:00,0.006304999813437462,0.006639000028371811,0.005187000147998333,0.005241000093519688,515936,0.0,0.0
2024-06-09 00:00:00+00:00,0.005253000184893608,0.006347000133246183,0.0052109998650848866,0.005917999893426895,330802,0.0,0.0
2024-06-10 00:00:00+00:00,0.005917999893426895,0.006225000135600567,0.005098000168800354,0.005611000116914511,398219,0.0,0.0
2024-06-11 00:00:00+00:00,0.005613999906927347,0.005665999837219715,0.004621000029146671,0.005444999784231186,356476,0.0,0.0
2024-06-12 00:00:00+00:00,0.005439000204205513,0.005506000015884638,0.005009000189602375,0.0052089998498559,241758,0.0,0.0
2024-06-13 00:00:00+00:00,0.0052089998498559,0.0052089998498559,0.0044479998759925365,0.004453999921679497,271034,0.0,0.0
2024-06-14 00:00:00+00:00,0.004453999921679497,0.004931999836117029,0.004155000206083059,0.004755000118166208,244730,0.0,0.0
2024-06-15 00:00:00+00:00,0.004755000118166208,0.005007999949157238,0.004501999821513891,0.004741999786347151,258943,0.0,0.0
2024-06-16 00:00:00+00:00,0.004741999786347151,0.005183999892324209,0.004728999920189381,0.005057999864220619,248126,0.0,0.0
2024-06-17 00:00:00+00:00,0.005057999864220619,0.005065999925136566,0.004399999976158142,0.004800000227987766,264950,0.0,0.0
2024-06-18 00:00:00+00:00,0.004800000227987766,0.004883000161498785,0.004064999986439943,0.004342999774962664,247599,0.0,0.0
2024-06-19 00:00:00+00:00,0.004342999774962664,0.004420999903231859,0.0037189999129623175,0.0038900000508874655,220048,0.0,0.0
2024-06-20 00:00:00+00:00,0.0038900000508874655,0.004077000077813864,0.0035000001080334187,0.00394000019878149,241821,0.0,0.0
