TIMESTAMP,ZYB_OPEN_PRICE_USD,ZYB_HIGH_PRICE_USD,ZYB_LOW_PRICE_USD,ZYB_CLOSE_PRICE_USD,ZYB_VOLUME_USD,ZYB_DIVIDENDS_USD,ZYB_STOCK_SPLITS_USD
2023-02-06 00:00:00+00:00,2.523094892501831,2.8907289505004883,2.3320889472961426,2.7405669689178467,523397,0.0,0.0
2023-02-07 00:00:00+00:00,2.7156379222869873,5.085637092590332,2.322964906692505,4.206025123596191,1712648,0.0,0.0
2023-02-08 00:00:00+00:00,4.206642150878906,8.098334312438965,3.880328893661499,6.892705917358398,3840350,0.0,0.0
2023-02-09 00:00:00+00:00,6.833360195159912,7.188422203063965,3.587477922439575,4.371838092803955,2199870,0.0,0.0
2023-02-10 00:00:00+00:00,4.418325901031494,8.84508228302002,3.634799003601074,7.517551898956299,3268460,0.0,0.0
2023-02-11 00:00:00+00:00,7.51439094543457,9.21325969696045,7.336263179779053,7.795498847961426,3376760,0.0,0.0
2023-02-12 00:00:00+00:00,7.792148113250732,8.65710735321045,6.183870792388916,6.576197147369385,3101251,0.0,0.0
2023-02-13 00:00:00+00:00,6.580420970916748,6.852770805358887,4.4711151123046875,5.709771156311035,3221797,0.0,0.0
2023-02-14 00:00:00+00:00,5.72081184387207,7.687328815460205,5.064892768859863,6.355379104614258,3461974,0.0,0.0
2023-02-15 00:00:00+00:00,6.3556718826293945,7.998741149902344,6.07842493057251,7.998741149902344,3150650,0.0,0.0
2023-02-16 00:00:00+00:00,7.994335174560547,9.9309720993042,7.188817977905273,8.723998069763184,4665753,0.0,0.0
2023-02-17 00:00:00+00:00,8.736906051635742,14.41909122467041,8.701363563537598,14.333483695983887,5695197,0.0,0.0
2023-02-18 00:00:00+00:00,14.333483695983887,20.059709548950195,12.350881576538086,17.97251319885254,9188689,0.0,0.0
2023-02-19 00:00:00+00:00,17.959083557128906,19.6346378326416,14.965875625610352,18.499141693115234,8067946,0.0,0.0
2023-02-20 00:00:00+00:00,18.39012908935547,23.14608383178711,17.087678909301758,17.087678909301758,7946017,0.0,0.0
2023-02-21 00:00:00+00:00,16.953468322753906,16.953468322753906,11.851633071899414,12.910831451416016,10434671,0.0,0.0
2023-02-22 00:00:00+00:00,12.923134803771973,13.296387672424316,9.287272453308105,12.24775505065918,7258026,0.0,0.0
2023-02-23 00:00:00+00:00,12.253802299499512,14.35303020477295,11.24328327178955,11.24328327178955,5086114,0.0,0.0
2023-02-24 00:00:00+00:00,11.24328327178955,11.411619186401367,6.77843713760376,7.591698169708252,6879846,0.0,0.0
