TIMESTAMP,DDM_OPEN_PRICE_USD,DDM_HIGH_PRICE_USD,DDM_LOW_PRICE_USD,DDM_CLOSE_PRICE_USD,DDM_VOLUME_USD,DDM_DIVIDENDS_USD,DDM_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,1.0396649837493896,1.0412700176239014,1.0396360158920288,1.0397809743881226,0,0.0,0.0
2025-04-02 00:00:00+00:00,1.0397809743881226,1.0407439470291138,1.0394870042800903,1.0396820306777954,0,0.0,0.0
2025-04-03 00:00:00+00:00,1.0396820306777954,1.0402560234069824,1.0394079685211182,1.039499044418335,0,0.0,0.0
2025-04-04 00:00:00+00:00,1.039499044418335,1.0403029918670654,1.0391119718551636,1.0394270420074463,0,0.0,0.0
2025-04-05 00:00:00+00:00,1.0394270420074463,1.0402120351791382,1.0394270420074463,1.0397109985351562,0,0.0,0.0
2025-04-06 00:00:00+00:00,1.0397109985351562,1.0402990579605103,1.039389967918396,1.039566993713379,0,0.0,0.0
2025-04-07 00:00:00+00:00,1.039566993713379,1.0401959419250488,1.038578987121582,1.0387320518493652,0,0.0,0.0
2025-04-08 00:00:00+00:00,1.0387320518493652,1.0405709743499756,1.0387320518493652,1.039458990097046,0,0.0,0.0
2025-04-09 00:00:00+00:00,1.039458990097046,1.0396770238876343,1.038290023803711,1.038290023803711,0,0.0,0.0
2025-04-10 00:00:00+00:00,1.038290023803711,1.0399130582809448,1.038290023803711,1.0384390354156494,0,0.0,0.0
2025-04-11 00:00:00+00:00,1.0384390354156494,1.0408589839935303,1.0384390354156494,1.0387769937515259,0,0.0,0.0
2025-04-12 00:00:00+00:00,1.0387769937515259,1.0408539772033691,1.0387749671936035,1.0390000343322754,0,0.0,0.0
2025-04-13 00:00:00+00:00,1.0390000343322754,1.0407769680023193,1.0389460325241089,1.0389460325241089,0,0.0,0.0
2025-04-14 00:00:00+00:00,1.0389460325241089,1.041077971458435,1.0389460325241089,1.03929603099823,0,0.0,0.0
2025-04-15 00:00:00+00:00,1.03929603099823,1.0410200357437134,1.0390809774398804,1.0393359661102295,0,0.0,0.0
2025-04-16 00:00:00+00:00,1.0393359661102295,1.0405100584030151,1.0388799905776978,1.038964033126831,0,0.0,0.0
2025-04-17 00:00:00+00:00,1.038964033126831,1.0410070419311523,1.038964033126831,1.0396009683609009,0,0.0,0.0
2025-04-18 00:00:00+00:00,1.0396009683609009,1.0409849882125854,1.0393669605255127,1.0393669605255127,0,0.0,0.0
2025-04-19 00:00:00+00:00,1.0393669605255127,1.0403939485549927,1.0386550426483154,1.0386550426483154,0,0.0,0.0
