TIMESTAMP,MLP33989_OPEN_PRICE_USD,MLP33989_HIGH_PRICE_USD,MLP33989_LOW_PRICE_USD,MLP33989_CLOSE_PRICE_USD,MLP33989_VOLUME_USD,MLP33989_DIVIDENDS_USD,MLP33989_STOCK_SPLITS_USD
2024-11-18 00:00:00+00:00,0.039229001849889755,0.04278400167822838,0.03651399910449982,0.04259900003671646,1292721,0.0,0.0
2024-11-19 00:00:00+00:00,0.042532000690698624,0.04284600168466568,0.040247999131679535,0.04181699827313423,1135770,0.0,0.0
2024-11-20 00:00:00+00:00,0.04180999845266342,0.04427500069141388,0.03859899938106537,0.04361400008201599,1065322,0.0,0.0
2024-11-21 00:00:00+00:00,0.04361400008201599,0.04426199942827225,0.041832998394966125,0.04322599992156029,1171667,0.0,0.0
2024-11-22 00:00:00+00:00,0.04323099926114082,0.044064998626708984,0.04100999981164932,0.043740998953580856,1271252,0.0,0.0
2024-11-23 00:00:00+00:00,0.043740998953580856,0.045343998819589615,0.041652001440525055,0.0453060008585453,1284813,0.0,0.0
2024-11-24 00:00:00+00:00,0.0453060008585453,0.04550199955701828,0.04348300024867058,0.043613001704216,1257617,0.0,0.0
2024-11-25 00:00:00+00:00,0.043613001704216,0.043682001531124115,0.04007599875330925,0.04017600044608116,1172371,0.0,0.0
2024-11-26 00:00:00+00:00,0.04022900015115738,0.043591998517513275,0.03853699937462807,0.04101400077342987,1250613,0.0,0.0
2024-11-27 00:00:00+00:00,0.04102899879217148,0.04376399889588356,0.040038999170064926,0.040846001356840134,1669367,0.0,0.0
2024-11-28 00:00:00+00:00,0.04079800099134445,0.04261400178074837,0.03915800154209137,0.03977999836206436,1669340,0.0,0.0
2024-11-29 00:00:00+00:00,0.03977999836206436,0.07339499890804291,0.03910699859261513,0.07048200070858002,2034418,0.0,0.0
2024-11-30 00:00:00+00:00,0.07028300315141678,0.07047799974679947,0.044481001794338226,0.05237000063061714,1853613,0.0,0.0
2024-12-01 00:00:00+00:00,0.05229699984192848,0.05254000052809715,0.044123999774456024,0.046939000487327576,1496328,0.0,0.0
2024-12-02 00:00:00+00:00,0.046939000487327576,0.048259999603033066,0.04512999951839447,0.045173000544309616,1052534,0.0,0.0
2024-12-03 00:00:00+00:00,0.04538699984550476,0.046842001378536224,0.04197800159454346,0.04357599839568138,1576618,0.0,0.0
2024-12-04 00:00:00+00:00,0.043568000197410583,0.04509599879384041,0.04043800011277199,0.04197600111365318,1388283,0.0,0.0
2024-12-05 00:00:00+00:00,0.04197600111365318,0.04217899963259697,0.040125999599695206,0.04156399890780449,724819,0.0,0.0
2024-12-06 00:00:00+00:00,0.04168099910020828,0.04234300181269646,0.04118100181221962,0.04189499840140343,497948,0.0,0.0
2024-12-07 00:00:00+00:00,0.04189499840140343,0.042190998792648315,0.04128900170326233,0.042031001299619675,700771,0.0,0.0
2024-12-08 00:00:00+00:00,0.042174000293016434,0.04352699965238571,0.04099100083112717,0.04250200092792511,791454,0.0,0.0
2024-12-09 00:00:00+00:00,0.042465999722480774,0.043602000921964645,0.039459001272916794,0.04134799912571907,757619,0.0,0.0
2024-12-10 00:00:00+00:00,0.04134799912571907,0.041694000363349915,0.039705999195575714,0.040470000356435776,852176,0.0,0.0
2024-12-11 00:00:00+00:00,0.040470000356435776,0.041940998286008835,0.039987001568078995,0.041673000901937485,1138068,0.0,0.0
