TIMESTAMP,EXPERT35629_OPEN_PRICE_USD,EXPERT35629_HIGH_PRICE_USD,EXPERT35629_LOW_PRICE_USD,EXPERT35629_CLOSE_PRICE_USD,EXPERT35629_VOLUME_USD,EXPERT35629_DIVIDENDS_USD,EXPERT35629_STOCK_SPLITS_USD
2025-03-22 00:00:00+00:00,0.001234999974258244,0.0012410000199452043,0.001214000047184527,0.0012150000547990203,472695,0.0,0.0
2025-03-23 00:00:00+00:00,0.0012150000547990203,0.0012329999590292573,0.0012049999786540866,0.0012100000167265534,482236,0.0,0.0
2025-03-24 00:00:00+00:00,0.0012100000167265534,0.0012839999981224537,0.001108999946154654,0.0011620000004768372,635311,0.0,0.0
2025-03-25 00:00:00+00:00,0.0011620000004768372,0.001171999960206449,0.00113800005055964,0.001155999954789877,538764,0.0,0.0
2025-03-26 00:00:00+00:00,0.001155999954789877,0.0011709999525919557,0.0011119999689981341,0.001117000007070601,479200,0.0,0.0
2025-03-27 00:00:00+00:00,0.001117000007070601,0.001117000007070601,0.001091000041924417,0.0010949999559670687,487835,0.0,0.0
2025-03-28 00:00:00+00:00,0.0010949999559670687,0.0011050000321120024,0.0009790000040084124,0.0010890000266954303,540674,0.0,0.0
2025-03-29 00:00:00+00:00,0.0010890000266954303,0.001095999963581562,0.0010560000082477927,0.0010819999733939767,502244,0.0,0.0
2025-03-30 00:00:00+00:00,0.0010819999733939767,0.0011409999569877982,0.0010499999625608325,0.001108999946154654,505468,0.0,0.0
2025-03-31 00:00:00+00:00,0.001108999946154654,0.0011480000102892518,0.0010369999799877405,0.0010560000082477927,537179,0.0,0.0
2025-04-01 00:00:00+00:00,0.0010560000082477927,0.0010610000463202596,0.0009699999936856329,0.001003999961540103,536305,0.0,0.0
2025-04-02 00:00:00+00:00,0.001003999961540103,0.0010260000126436353,0.0009389999904669821,0.0009399999980814755,521834,0.0,0.0
2025-04-03 00:00:00+00:00,0.0009399999980814755,0.0010089999996125698,0.000901999999769032,0.0010010000551119447,509810,0.0,0.0
2025-04-04 00:00:00+00:00,0.0010010000551119447,0.001117000007070601,0.000999000039882958,0.0011109999613836408,513510,0.0,0.0
2025-04-05 00:00:00+00:00,0.0011109999613836408,0.0011159999994561076,0.0010359999723732471,0.0010369999799877405,462229,0.0,0.0
2025-04-06 00:00:00+00:00,0.0010369999799877405,0.0010430000256747007,0.0009420000133104622,0.0009590000263415277,538567,0.0,0.0
2025-04-07 00:00:00+00:00,0.0009590000263415277,0.001006999984383583,0.0008820000221021473,0.000994000001810491,505268,0.0,0.0
2025-04-08 00:00:00+00:00,0.000994000001810491,0.0010479999473318458,0.0009629999985918403,0.0009660000214353204,484341,0.0,0.0
2025-04-09 00:00:00+00:00,0.0009660000214353204,0.001062000053934753,0.0009619999909773469,0.0010550000006332994,542848,0.0,0.0
2025-04-10 00:00:00+00:00,0.0010550000006332994,0.0010560000082477927,0.0009830000344663858,0.0010010000551119447,451980,0.0,0.0
2025-04-11 00:00:00+00:00,0.0010010000551119447,0.0010519999777898192,0.000999000039882958,0.0010509999701753259,571237,0.0,0.0
2025-04-12 00:00:00+00:00,0.0010509999701753259,0.001101000001654029,0.0010460000485181808,0.001101000001654029,499563,0.0,0.0
2025-04-13 00:00:00+00:00,0.001101000001654029,0.0011060000397264957,0.0010550000006332994,0.0010550000006332994,499653,0.0,0.0
2025-04-14 00:00:00+00:00,0.0010550000006332994,0.0010930000571534038,0.0010550000006332994,0.0010639999527484179,481395,0.0,0.0
2025-04-15 00:00:00+00:00,0.0010639999527484179,0.0010639999527484179,0.0009830000344663858,0.0009850000496953726,518922,0.0,0.0
2025-04-16 00:00:00+00:00,0.0009850000496953726,0.0010219999821856618,0.0009389999904669821,0.0010209999745711684,514887,0.0,0.0
2025-04-17 00:00:00+00:00,0.0010209999745711684,0.0010300000431016088,0.0009820000268518925,0.0009840000420808792,488231,0.0,0.0
2025-04-18 00:00:00+00:00,0.0009840000420808792,0.0010089999996125698,0.000965000013820827,0.0009850000496953726,468467,0.0,0.0
2025-04-19 00:00:00+00:00,0.0009850000496953726,0.0009889999637380242,0.0009490000084042549,0.0009640000062063336,501494,0.0,0.0
2025-04-20 00:00:00+00:00,0.0009640000062063336,0.0009749999735504389,0.0009350000182166696,0.0009430000209249556,495561,0.0,0.0
2025-04-21 00:00:00+00:00,0.0009430000209249556,0.0009769999887794256,0.0009330000029876828,0.0009549999958835542,519207,0.0,0.0
2025-04-22 00:00:00+00:00,0.0009549999958835542,0.0009879999561235309,0.0009430000209249556,0.0009699999936856329,516075,0.0,0.0
2025-04-23 00:00:00+00:00,0.0009699999936856329,0.001025000005029142,0.0009609999833628535,0.0010179999517276883,480234,0.0,0.0
2025-04-24 00:00:00+00:00,0.0010179999517276883,0.0010189999593421817,0.0009749999735504389,0.0010100000072270632,480049,0.0,0.0
2025-04-25 00:00:00+00:00,0.0010100000072270632,0.0010140000376850367,0.0009970000246539712,0.0010110000148415565,508635,0.0,0.0
2025-04-26 00:00:00+00:00,0.0010110000148415565,0.0010160000529140234,0.0009919999865815043,0.000994000001810491,459871,0.0,0.0
2025-04-27 00:00:00+00:00,0.000994000001810491,0.000999000039882958,0.000981000019237399,0.000994000001810491,480838,0.0,0.0
2025-04-28 00:00:00+00:00,0.000994000001810491,0.0009950000094249845,0.000981000019237399,0.0009840000420808792,526185,0.0,0.0
2025-04-29 00:00:00+00:00,0.0009840000420808792,0.0009929999941959977,0.0009619999909773469,0.0009640000062063336,469071,0.0,0.0
2025-04-30 00:00:00+00:00,0.0009640000062063336,0.0009640000062063336,0.0009169999975711107,0.0009190000128000975,485994,0.0,0.0
2025-05-01 00:00:00+00:00,0.0009190000128000975,0.0009580000187270343,0.0008859999943524599,0.0008859999943524599,460076,0.0,0.0
2025-05-02 00:00:00+00:00,0.0008859999943524599,0.0009360000258311629,0.0008829999715089798,0.0009319999953731894,447608,0.0,0.0
2025-05-03 00:00:00+00:00,0.0009319999953731894,0.0009350000182166696,0.0009219999774359167,0.0009250000002793968,442824,0.0,0.0
2025-05-04 00:00:00+00:00,0.0009250000002793968,0.0009299999801442027,0.0008709999965503812,0.0008720000041648746,477678,0.0,0.0
2025-05-05 00:00:00+00:00,0.0008720000041648746,0.0008849999867379665,0.0008539999835193157,0.0008829999715089798,468075,0.0,0.0
2025-05-06 00:00:00+00:00,0.0008829999715089798,0.0008909999742172658,0.0008219999726861715,0.0008880000095814466,473609,0.0,0.0
2025-05-07 00:00:00+00:00,0.0008880000095814466,0.000981000019237399,0.0008800000068731606,0.000910000002477318,455127,0.0,0.0
2025-05-08 00:00:00+00:00,0.000910000002477318,0.000999000039882958,0.0009059999720193446,0.0009869999485090375,509010,0.0,0.0
2025-05-09 00:00:00+00:00,0.0009869999485090375,0.0010809999657794833,0.0009830000344663858,0.0010760000441223383,483507,0.0,0.0
2025-05-10 00:00:00+00:00,0.0010760000441223383,0.001154000055976212,0.001075000036507845,0.0011180000146850944,458270,0.0,0.0
2025-05-11 00:00:00+00:00,0.0011180000146850944,0.0011620000004768372,0.0011139999842271209,0.0011530000483617187,466567,0.0,0.0
