,MSE,MAE,RMSE,MAPE,R2
0,3260474.3644225514,1429.9349761904768,1805.6783668257622,0.04027302272712763,0.4061579007635875
1,1092829.010732785,858.6263594470047,1045.3846233481652,0.02479441740905155,0.885761633663756
2,2157728.757480014,1221.8708179723496,1468.9209500446286,0.026969661454373538,0.7902641459844839
3,3307575.6253448636,1370.2752619047617,1818.6741394061949,0.030326835133205974,0.6531093689573763
4,3992201.503219729,1590.8182603686632,1998.0494246188528,0.02762768773499544,0.8384944259971054
5,3836695.6509745345,1517.1955476190471,1958.7484909948328,0.025358574904085496,0.7027089038718546
6,2828071.7184140463,1194.216267281105,1681.6871642532228,0.024451417242998548,0.6020026256016355
7,1347837.500674191,811.7880529953923,1160.9640393544457,0.020017864743574938,0.8844220990845368
8,2996201.3043704336,1197.7864540816315,1730.9538712427993,0.029363749555510025,0.5200846855385592
9,1881797.6420001353,1058.779228110599,1371.7862960389039,0.025485789059366496,0.7751720731840834
10,1148560.5274207524,867.2980357142854,1071.7091617695319,0.021237932177649892,0.8163174770534836
11,1869861.2425612677,1041.904308755761,1367.4286974322529,0.03287654344362488,0.8354846593582118
Mean,2476652.9039679416,1180.0411308700898,1539.9987687774662,0.027398624632130372,0.7258316665882228
