TIMESTAMP,DECENTRALIZED_OPEN_PRICE_USD,DECENTRALIZED_HIGH_PRICE_USD,DECENTRALIZED_LOW_PRICE_USD,DECENTRALIZED_CLOSE_PRICE_USD,DECENTRALIZED_VOLUME_USD,DECENTRALIZED_DIVIDENDS_USD,DECENTRALIZED_STOCK_SPLITS_USD
2024-05-15 00:00:00+00:00,0.0014059999957680702,0.001706999959424138,0.0014009999576956034,0.001706999959424138,312098,0.0,0.0
2024-05-16 00:00:00+00:00,0.0017079999670386314,0.0017640000442042947,0.001690999954007566,0.001762000028975308,309369,0.0,0.0
2024-05-17 00:00:00+00:00,0.001765000051818788,0.002386000007390976,0.0014449999434873462,0.0021609999239444733,313947,0.0,0.0
2024-05-18 00:00:00+00:00,0.0021589999087154865,0.0022070000413805246,0.0021180000621825457,0.0021470000501722097,315302,0.0,0.0
2024-05-19 00:00:00+00:00,0.002142000012099743,0.002142000012099743,0.0017559999832883477,0.0019829999655485153,314383,0.0,0.0
2024-05-20 00:00:00+00:00,0.0019779999274760485,0.001984999980777502,0.0015709999715909362,0.001749000046402216,534556,0.0,0.0
2024-05-21 00:00:00+00:00,0.0017500000540167093,0.0018240000354126096,0.0016459999606013298,0.0017109999898821115,422812,0.0,0.0
2024-05-22 00:00:00+00:00,0.0017109999898821115,0.0018840000266209245,0.0016289999475702643,0.0018080000299960375,605518,0.0,0.0
2024-05-23 00:00:00+00:00,0.0018080000299960375,0.002263000002130866,0.0018080000299960375,0.0020920000970363617,549234,0.0,0.0
2024-05-24 00:00:00+00:00,0.002142000012099743,0.0021470000501722097,0.0018909999635070562,0.0019549999851733446,553925,0.0,0.0
2024-05-25 00:00:00+00:00,0.0019549999851733446,0.0020779999904334545,0.0018149999668821692,0.001838000025600195,515839,0.0,0.0
2024-05-26 00:00:00+00:00,0.0018439999548718333,0.0018660000059753656,0.001500000013038516,0.0016070000128820539,604905,0.0,0.0
2024-05-27 00:00:00+00:00,0.0016250000335276127,0.0017269999952986836,0.0015269999857991934,0.0016499999910593033,587794,0.0,0.0
