TIMESTAMP,NSTR_OPEN_PRICE_USD,NSTR_HIGH_PRICE_USD,NSTR_LOW_PRICE_USD,NSTR_CLOSE_PRICE_USD,NSTR_VOLUME_USD,NSTR_DIVIDENDS_USD,NSTR_STOCK_SPLITS_USD
2024-06-13 00:00:00+00:00,0.1806969940662384,0.2218089997768402,0.1806969940662384,0.2007959932088852,6565,0.0,0.0
2024-06-14 00:00:00+00:00,0.2007959932088852,0.20810599625110626,0.16002699732780457,0.17045199871063232,9239,0.0,0.0
2024-06-15 00:00:00+00:00,0.17045199871063232,0.18906599283218384,0.16851800680160522,0.18906599283218384,2495,0.0,0.0
2024-06-16 00:00:00+00:00,0.18906599283218384,0.1915230005979538,0.15814299881458282,0.17657800018787384,3548,0.0,0.0
2024-06-17 00:00:00+00:00,0.17657800018787384,0.22353899478912354,0.07870499789714813,0.0908380001783371,374688,0.0,0.0
2024-06-18 00:00:00+00:00,0.0908380001783371,0.10795100033283234,0.08000600337982178,0.08720900118350983,361678,0.0,0.0
2024-06-19 00:00:00+00:00,0.08662299811840057,0.08985599875450134,0.07866299897432327,0.0874129980802536,457517,0.0,0.0
2024-06-20 00:00:00+00:00,0.0874129980802536,0.08970499783754349,0.08715300261974335,0.08744200319051743,490877,0.0,0.0
2024-06-21 00:00:00+00:00,0.08744099736213684,0.090829998254776,0.08736000210046768,0.09068000316619873,543019,0.0,0.0
2024-06-22 00:00:00+00:00,0.09073100239038467,0.09704200178384781,0.08909600228071213,0.09649199992418289,608574,0.0,0.0
2024-06-23 00:00:00+00:00,0.0964910015463829,0.10067799687385559,0.09632600098848343,0.10021200031042099,518622,0.0,0.0
2024-06-24 00:00:00+00:00,0.10022299736738205,0.10133399814367294,0.09572800248861313,0.09594599902629852,543073,0.0,0.0
2024-06-25 00:00:00+00:00,0.09594299644231796,0.09866999834775925,0.0958930030465126,0.09866999834775925,554182,0.0,0.0
2024-06-26 00:00:00+00:00,0.09855499863624573,0.10124099999666214,0.09848800301551819,0.09902700036764145,546706,0.0,0.0
2024-06-27 00:00:00+00:00,0.09902399778366089,0.09996700286865234,0.0979439988732338,0.09976900368928909,506792,0.0,0.0
2024-06-28 00:00:00+00:00,0.09977000206708908,0.10014600306749344,0.09258600324392319,0.09259600192308426,337912,0.0,0.0
2024-06-29 00:00:00+00:00,0.09259500354528427,0.09317199885845184,0.08908999711275101,0.08983000367879868,512055,0.0,0.0
2024-06-30 00:00:00+00:00,0.08976999670267105,0.09248600155115128,0.08967500180006027,0.09183800220489502,506911,0.0,0.0
